1.00
1.40
0.10
  1309
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
   1183       0.406197     26328.     7.14223E-01     6.83595E-07     9.41551E-01
   1182       0.406220     26324.     7.14272E-01     6.84040E-07     9.41605E-01
   1181       0.406243     26321.     7.14321E-01     6.84484E-07     9.41659E-01
   1180       0.406267     26318.     7.14369E-01     6.84929E-07     9.41713E-01
   1179       0.406290     26315.     7.14416E-01     6.85373E-07     9.41767E-01
   1178       0.406313     26311.     7.14462E-01     6.85816E-07     9.41821E-01
   1177       0.406336     26308.     7.14508E-01     6.86260E-07     9.41874E-01
   1176       0.406359     26305.     7.14553E-01     6.86702E-07     9.41928E-01
   1175       0.406383     26302.     7.14597E-01     6.87145E-07     9.41982E-01
   1174       0.406406     26298.     7.14641E-01     6.87587E-07     9.42036E-01
   1173       0.406429     26295.     7.14684E-01     6.88029E-07     9.42090E-01
   1172       0.406452     26292.     7.14726E-01     6.88471E-07     9.42143E-01
   1171       0.406476     26289.     7.14767E-01     6.88912E-07     9.42197E-01
   1170       0.406499     26286.     7.14808E-01     6.89353E-07     9.42251E-01
   1169       0.406522     26282.     7.14848E-01     6.89793E-07     9.42305E-01
   1168       0.406545     26279.     7.14888E-01     6.90234E-07     9.42359E-01
   1167       0.406568     26276.     7.14927E-01     6.90673E-07     9.42413E-01
   1166       0.406592     26273.     7.14965E-01     6.91113E-07     9.42467E-01
   1165       0.406615     26270.     7.15002E-01     6.91552E-07     9.42520E-01
   1164       0.406638     26266.     7.15039E-01     6.91991E-07     9.42574E-01
   1163       0.406661     26263.     7.15075E-01     6.92429E-07     9.42628E-01
   1162       0.406685     26260.     7.15110E-01     6.92868E-07     9.42682E-01
   1161       0.406708     26257.     7.15145E-01     6.93305E-07     9.42736E-01
   1160       0.406731     26254.     7.15179E-01     6.93743E-07     9.42790E-01
   1159       0.406754     26251.     7.15212E-01     6.94180E-07     9.42844E-01
   1158       0.406778     26247.     7.15244E-01     6.94617E-07     9.42898E-01
   1157       0.406801     26244.     7.15276E-01     6.95053E-07     9.42951E-01
   1156       0.406824     26241.     7.15307E-01     6.95490E-07     9.43005E-01
   1155       0.406847     26238.     7.15338E-01     6.95925E-07     9.43059E-01
   1154       0.406871     26235.     7.15368E-01     6.96361E-07     9.43113E-01
   1153       0.406894     26232.     7.15397E-01     6.96796E-07     9.43167E-01
   1152       0.406917     26229.     7.15425E-01     6.97231E-07     9.43221E-01
   1151       0.406940     26225.     7.15453E-01     6.97665E-07     9.43275E-01
   1150       0.406964     26222.     7.15480E-01     6.98100E-07     9.43329E-01
   1149       0.406987     26219.     7.15506E-01     6.98533E-07     9.43383E-01
   1148       0.407010     26216.     7.15532E-01     6.98967E-07     9.43436E-01
   1147       0.407033     26213.     7.15557E-01     6.99400E-07     9.43490E-01
   1146       0.407057     26210.     7.15582E-01     6.99833E-07     9.43544E-01
   1145       0.407080     26207.     7.15605E-01     7.00266E-07     9.43598E-01
   1144       0.407103     26204.     7.15628E-01     7.00698E-07     9.43652E-01
   1143       0.407126     26200.     7.15650E-01     7.01130E-07     9.43706E-01
   1142       0.407150     26197.     7.15672E-01     7.01561E-07     9.43760E-01
   1141       0.407173     26194.     7.15693E-01     7.01992E-07     9.43814E-01
   1140       0.407196     26191.     7.15713E-01     7.02423E-07     9.43868E-01
   1139       0.407220     26188.     7.15733E-01     7.02854E-07     9.43922E-01
   1138       0.407243     26185.     7.15751E-01     7.03284E-07     9.43976E-01
   1137       0.407266     26182.     7.15770E-01     7.03714E-07     9.44030E-01
   1136       0.407289     26179.     7.15787E-01     7.04144E-07     9.44084E-01
   1135       0.407313     26176.     7.15804E-01     7.04573E-07     9.44138E-01
   1134       0.407336     26173.     7.15820E-01     7.05002E-07     9.44192E-01
   1133       0.407359     26170.     7.15835E-01     7.05431E-07     9.44245E-01
   1132       0.407382     26167.     7.15850E-01     7.05859E-07     9.44299E-01
   1131       0.407406     26164.     7.15864E-01     7.06287E-07     9.44353E-01
   1130       0.407429     26161.     7.15878E-01     7.06715E-07     9.44407E-01
   1129       0.407452     26157.     7.15890E-01     7.07142E-07     9.44461E-01
   1128       0.407476     26154.     7.15903E-01     7.07570E-07     9.44515E-01
   1127       0.407499     26151.     7.15914E-01     7.07996E-07     9.44569E-01
   1126       0.407522     26148.     7.15925E-01     7.08423E-07     9.44623E-01
   1125       0.407545     26145.     7.15935E-01     7.08849E-07     9.44677E-01
   1124       0.407569     26142.     7.15944E-01     7.09275E-07     9.44731E-01
   1123       0.407592     26139.     7.15953E-01     7.09700E-07     9.44785E-01
   1122       0.407615     26136.     7.15961E-01     7.10126E-07     9.44839E-01
   1121       0.407639     26133.     7.15968E-01     7.10550E-07     9.44893E-01
   1120       0.407662     26130.     7.15974E-01     7.10975E-07     9.44947E-01
   1119       0.407685     26127.     7.15980E-01     7.11399E-07     9.45001E-01
   1118       0.407708     26124.     7.15986E-01     7.11823E-07     9.45055E-01
   1117       0.407732     26121.     7.15990E-01     7.12247E-07     9.45109E-01
   1116       0.407755     26118.     7.15994E-01     7.12670E-07     9.45163E-01
   1115       0.407778     26115.     7.15997E-01     7.13093E-07     9.45217E-01
   1114       0.407802     26112.     7.16000E-01     7.13516E-07     9.45271E-01
   1113       0.407825     26109.     7.16002E-01     7.13939E-07     9.45325E-01
   1112       0.407848     26106.     7.16003E-01     7.14361E-07     9.45379E-01
   1111       0.407872     26103.     7.16004E-01     7.14782E-07     9.45433E-01
   1110       0.407895     26100.     7.16003E-01     7.15204E-07     9.45487E-01
   1109       0.407918     26097.     7.16003E-01     7.15625E-07     9.45541E-01
   1108       0.407942     26094.     7.16001E-01     7.16046E-07     9.45595E-01
   1107       0.407965     26091.     7.15999E-01     7.16467E-07     9.45649E-01
   1106       0.407988     26088.     7.15996E-01     7.16887E-07     9.45703E-01
   1105       0.408011     26085.     7.15993E-01     7.17307E-07     9.45757E-01
   1104       0.408035     26082.     7.15988E-01     7.17727E-07     9.45812E-01
   1103       0.408058     26079.     7.15983E-01     7.18146E-07     9.45866E-01
   1102       0.408081     26076.     7.15978E-01     7.18565E-07     9.45920E-01
   1101       0.408105     26074.     7.15972E-01     7.18984E-07     9.45974E-01
   1100       0.408128     26071.     7.15965E-01     7.19402E-07     9.46028E-01
   1099       0.408151     26068.     7.15957E-01     7.19820E-07     9.46082E-01
   1098       0.408175     26065.     7.15949E-01     7.20238E-07     9.46136E-01
   1097       0.408198     26062.     7.15940E-01     7.20656E-07     9.46190E-01
   1096       0.408221     26059.     7.15930E-01     7.21073E-07     9.46244E-01
   1095       0.408245     26056.     7.15920E-01     7.21490E-07     9.46298E-01
   1094       0.408268     26053.     7.15909E-01     7.21907E-07     9.46352E-01
   1093       0.408291     26050.     7.15898E-01     7.22323E-07     9.46406E-01
   1092       0.408315     26047.     7.15885E-01     7.22739E-07     9.46460E-01
   1091       0.408338     26044.     7.15872E-01     7.23155E-07     9.46514E-01
   1090       0.408361     26041.     7.15859E-01     7.23570E-07     9.46568E-01
   1089       0.408385     26038.     7.15844E-01     7.23985E-07     9.46623E-01
   1088       0.408408     26035.     7.15829E-01     7.24400E-07     9.46677E-01
   1087       0.408431     26033.     7.15814E-01     7.24815E-07     9.46731E-01
   1086       0.408455     26030.     7.15797E-01     7.25229E-07     9.46785E-01
   1085       0.408478     26027.     7.15780E-01     7.25643E-07     9.46839E-01
   1084       0.408501     26024.     7.15763E-01     7.26057E-07     9.46893E-01
   1083       0.408525     26021.     7.15744E-01     7.26470E-07     9.46947E-01
   1082       0.408548     26018.     7.15725E-01     7.26883E-07     9.47001E-01
   1081       0.408571     26015.     7.15706E-01     7.27296E-07     9.47055E-01
   1080       0.408595     26012.     7.15685E-01     7.27709E-07     9.47110E-01
   1079       0.408618     26009.     7.15664E-01     7.28121E-07     9.47164E-01
   1078       0.408641     26007.     7.15643E-01     7.28533E-07     9.47218E-01
   1077       0.408665     26004.     7.15620E-01     7.28944E-07     9.47272E-01
   1076       0.408688     26001.     7.15597E-01     7.29356E-07     9.47326E-01
   1075       0.408711     25998.     7.15573E-01     7.29767E-07     9.47380E-01
   1074       0.408735     25995.     7.15549E-01     7.30177E-07     9.47434E-01
   1073       0.408758     25992.     7.15524E-01     7.30588E-07     9.47488E-01
   1072       0.408782     25989.     7.15498E-01     7.30998E-07     9.47543E-01
   1071       0.408805     25986.     7.15472E-01     7.31408E-07     9.47597E-01
   1070       0.408828     25984.     7.15445E-01     7.31818E-07     9.47651E-01
   1069       0.408852     25981.     7.15417E-01     7.32227E-07     9.47705E-01
   1068       0.408875     25978.     7.15388E-01     7.32636E-07     9.47759E-01
   1067       0.408898     25975.     7.15359E-01     7.33045E-07     9.47813E-01
   1066       0.408922     25972.     7.15330E-01     7.33453E-07     9.47868E-01
   1065       0.408945     25969.     7.15299E-01     7.33861E-07     9.47922E-01
   1064       0.408968     25967.     7.15268E-01     7.34269E-07     9.47976E-01
   1063       0.408992     25964.     7.15236E-01     7.34677E-07     9.48030E-01
   1062       0.409015     25961.     7.15204E-01     7.35084E-07     9.48084E-01
   1061       0.409039     25958.     7.15171E-01     7.35491E-07     9.48138E-01
   1060       0.409062     25955.     7.15137E-01     7.35898E-07     9.48193E-01
   1059       0.409085     25952.     7.15102E-01     7.36304E-07     9.48247E-01
   1058       0.409109     25950.     7.15067E-01     7.36710E-07     9.48301E-01
   1057       0.409132     25947.     7.15031E-01     7.37116E-07     9.48355E-01
   1056       0.409155     25944.     7.14995E-01     7.37522E-07     9.48409E-01
   1055       0.409179     25941.     7.14958E-01     7.37927E-07     9.48463E-01
   1054       0.409202     25938.     7.14920E-01     7.38332E-07     9.48518E-01
   1053       0.409226     25936.     7.14881E-01     7.38737E-07     9.48572E-01
   1052       0.409249     25933.     7.14842E-01     7.39141E-07     9.48626E-01
   1051       0.409272     25930.     7.14802E-01     7.39545E-07     9.48680E-01
   1050       0.409296     25927.     7.14762E-01     7.39949E-07     9.48735E-01
   1049       0.409319     25924.     7.14720E-01     7.40353E-07     9.48789E-01
   1048       0.409343     25922.     7.14679E-01     7.40756E-07     9.48843E-01
   1047       0.409366     25919.     7.14636E-01     7.41159E-07     9.48897E-01
   1046       0.409389     25916.     7.14593E-01     7.41562E-07     9.48951E-01
   1045       0.409413     25913.     7.14549E-01     7.41964E-07     9.49006E-01
   1044       0.409436     25911.     7.14504E-01     7.42366E-07     9.49060E-01
   1043       0.409460     25908.     7.14459E-01     7.42768E-07     9.49114E-01
   1042       0.409483     25905.     7.14413E-01     7.43170E-07     9.49168E-01
   1041       0.409506     25902.     7.14366E-01     7.43571E-07     9.49223E-01
   1040       0.409530     25900.     7.14319E-01     7.43972E-07     9.49277E-01
   1039       0.409553     25897.     7.14271E-01     7.44373E-07     9.49331E-01
   1038       0.409577     25894.     7.14223E-01     7.44774E-07     9.49385E-01
   1037       0.409600     25891.     7.14173E-01     7.45174E-07     9.49440E-01
   1036       0.409623     25889.     7.14123E-01     7.45574E-07     9.49494E-01
   1035       0.409647     25886.     7.14073E-01     7.45973E-07     9.49548E-01
   1034       0.409670     25883.     7.14021E-01     7.46373E-07     9.49602E-01
   1033       0.409694     25880.     7.13969E-01     7.46772E-07     9.49657E-01
   1032       0.409717     25878.     7.13917E-01     7.47171E-07     9.49711E-01
   1031       0.409740     25875.     7.13863E-01     7.47569E-07     9.49765E-01
   1030       0.409764     25872.     7.13809E-01     7.47968E-07     9.49819E-01
   1029       0.409787     25869.     7.13755E-01     7.48366E-07     9.49874E-01
   1028       0.409811     25867.     7.13699E-01     7.48763E-07     9.49928E-01
   1027       0.409834     25864.     7.13643E-01     7.49161E-07     9.49982E-01
   1026       0.409857     25861.     7.13587E-01     7.49558E-07     9.50037E-01
   1025       0.409881     25858.     7.13529E-01     7.49955E-07     9.50091E-01
   1024       0.409904     25856.     7.13471E-01     7.50352E-07     9.50145E-01
   1023       0.409928     25853.     7.13412E-01     7.50748E-07     9.50199E-01
   1022       0.409951     25850.     7.13353E-01     7.51144E-07     9.50254E-01
   1021       0.409975     25848.     7.13293E-01     7.51540E-07     9.50308E-01
   1020       0.409998     25845.     7.13232E-01     7.51935E-07     9.50362E-01
   1019       0.410021     25842.     7.13171E-01     7.52331E-07     9.50417E-01
   1018       0.410045     25840.     7.13109E-01     7.52726E-07     9.50471E-01
   1017       0.410068     25837.     7.13046E-01     7.53120E-07     9.50525E-01
   1016       0.410092     25834.     7.12982E-01     7.53515E-07     9.50580E-01
   1015       0.410115     25831.     7.12918E-01     7.53909E-07     9.50634E-01
   1014       0.410139     25829.     7.12853E-01     7.54303E-07     9.50688E-01
   1013       0.410162     25826.     7.12788E-01     7.54696E-07     9.50743E-01
   1012       0.410186     25823.     7.12722E-01     7.55090E-07     9.50797E-01
   1011       0.410209     25821.     7.12655E-01     7.55483E-07     9.50851E-01
   1010       0.410232     25818.     7.12587E-01     7.55876E-07     9.50906E-01
   1009       0.410256     25815.     7.12519E-01     7.56268E-07     9.50960E-01
   1008       0.410279     25813.     7.12450E-01     7.56660E-07     9.51014E-01
   1007       0.410303     25810.     7.12381E-01     7.57052E-07     9.51069E-01
   1006       0.410326     25807.     7.12311E-01     7.57444E-07     9.51123E-01
   1005       0.410350     25805.     7.12240E-01     7.57836E-07     9.51177E-01
   1004       0.410373     25802.     7.12168E-01     7.58227E-07     9.51232E-01
   1003       0.410397     25799.     7.12096E-01     7.58618E-07     9.51286E-01
   1002       0.410420     25797.     7.12023E-01     7.59008E-07     9.51340E-01
   1001       0.410443     25794.     7.11949E-01     7.59399E-07     9.51395E-01
   1000       0.410467     25791.     7.11875E-01     7.59789E-07     9.51449E-01
    999       0.410490     25789.     7.11800E-01     7.60179E-07     9.51503E-01
    998       0.410514     25786.     7.11724E-01     7.60568E-07     9.51558E-01
    997       0.410537     25783.     7.11648E-01     7.60958E-07     9.51612E-01
    996       0.410561     25781.     7.11571E-01     7.61347E-07     9.51667E-01
    995       0.410584     25778.     7.11493E-01     7.61735E-07     9.51721E-01
    994       0.410608     25776.     7.11415E-01     7.62124E-07     9.51775E-01
    993       0.410631     25773.     7.11336E-01     7.62512E-07     9.51830E-01
    992       0.410655     25770.     7.11256E-01     7.62900E-07     9.51884E-01
    991       0.410678     25768.     7.11175E-01     7.63288E-07     9.51939E-01
    990       0.410701     25765.     7.11094E-01     7.63675E-07     9.51993E-01
    989       0.410725     25762.     7.11012E-01     7.64062E-07     9.52047E-01
    988       0.410748     25760.     7.10930E-01     7.64449E-07     9.52102E-01
    987       0.410772     25757.     7.10847E-01     7.64836E-07     9.52156E-01
    986       0.410795     25755.     7.10763E-01     7.65222E-07     9.52211E-01
    985       0.410819     25752.     7.10678E-01     7.65608E-07     9.52265E-01
    984       0.410842     25749.     7.10593E-01     7.65994E-07     9.52319E-01
    983       0.410866     25747.     7.10507E-01     7.66380E-07     9.52374E-01
    982       0.410889     25744.     7.10421E-01     7.66765E-07     9.52428E-01
    981       0.410913     25742.     7.10334E-01     7.67150E-07     9.52483E-01
    980       0.410936     25739.     7.10246E-01     7.67535E-07     9.52537E-01
    979       0.410960     25736.     7.10157E-01     7.67920E-07     9.52591E-01
    978       0.410983     25734.     7.10068E-01     7.68304E-07     9.52646E-01
    977       0.411007     25731.     7.09978E-01     7.68688E-07     9.52700E-01
    976       0.411030     25729.     7.09887E-01     7.69072E-07     9.52755E-01
    975       0.411054     25726.     7.09796E-01     7.69455E-07     9.52809E-01
    974       0.411077     25723.     7.09703E-01     7.69838E-07     9.52864E-01
    973       0.411101     25721.     7.09611E-01     7.70221E-07     9.52918E-01
    972       0.411124     25718.     7.09517E-01     7.70604E-07     9.52973E-01
    971       0.411148     25716.     7.09423E-01     7.70986E-07     9.53027E-01
    970       0.411171     25713.     7.09328E-01     7.71368E-07     9.53082E-01
    969       0.411195     25711.     7.09233E-01     7.71750E-07     9.53136E-01
    968       0.411218     25708.     7.09137E-01     7.72132E-07     9.53190E-01
    967       0.411242     25705.     7.09040E-01     7.72513E-07     9.53245E-01
    966       0.411265     25703.     7.08942E-01     7.72894E-07     9.53299E-01
    965       0.411289     25700.     7.08844E-01     7.73275E-07     9.53354E-01
    964       0.411312     25698.     7.08745E-01     7.73656E-07     9.53408E-01
    963       0.411336     25695.     7.08645E-01     7.74036E-07     9.53463E-01
    962       0.411359     25693.     7.08545E-01     7.74416E-07     9.53517E-01
    961       0.411383     25690.     7.08444E-01     7.74796E-07     9.53572E-01
    960       0.411406     25688.     7.08342E-01     7.75176E-07     9.53626E-01
    959       0.411430     25685.     7.08240E-01     7.75555E-07     9.53681E-01
    958       0.411453     25682.     7.08137E-01     7.75934E-07     9.53735E-01
    957       0.411477     25680.     7.08033E-01     7.76313E-07     9.53790E-01
    956       0.411500     25677.     7.07929E-01     7.76691E-07     9.53844E-01
    955       0.411524     25675.     7.07824E-01     7.77069E-07     9.53899E-01
    954       0.411547     25672.     7.07718E-01     7.77447E-07     9.53953E-01
    953       0.411571     25670.     7.07611E-01     7.77825E-07     9.54008E-01
    952       0.411594     25667.     7.07504E-01     7.78203E-07     9.54062E-01
    951       0.411618     25665.     7.07396E-01     7.78580E-07     9.54117E-01
    950       0.411641     25662.     7.07287E-01     7.78957E-07     9.54171E-01
    949       0.411665     25660.     7.07178E-01     7.79333E-07     9.54226E-01
    948       0.411688     25657.     7.07068E-01     7.79710E-07     9.54280E-01
    947       0.411712     25655.     7.06957E-01     7.80086E-07     9.54335E-01
    946       0.411735     25652.     7.06846E-01     7.80462E-07     9.54390E-01
    945       0.411759     25650.     7.06734E-01     7.80838E-07     9.54444E-01
    944       0.411782     25647.     7.06621E-01     7.81213E-07     9.54499E-01
    943       0.411806     25645.     7.06508E-01     7.81588E-07     9.54553E-01
    942       0.411830     25642.     7.06393E-01     7.81963E-07     9.54608E-01
    941       0.411853     25640.     7.06279E-01     7.82338E-07     9.54662E-01
    940       0.411877     25637.     7.06163E-01     7.82712E-07     9.54717E-01
    939       0.411900     25635.     7.06047E-01     7.83086E-07     9.54771E-01
    938       0.411924     25632.     7.05930E-01     7.83460E-07     9.54826E-01
    937       0.411947     25630.     7.05812E-01     7.83833E-07     9.54880E-01
    936       0.411971     25627.     7.05694E-01     7.84207E-07     9.54935E-01
    935       0.411994     25625.     7.05575E-01     7.84580E-07     9.54990E-01
