1.00
1.40
0.10
  1277
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
   1221       0.411525     27023.     6.29329E-01     5.97378E-07     9.37793E-01
   1220       0.411548     27020.     6.29417E-01     5.97811E-07     9.37846E-01
   1219       0.411572     27016.     6.29505E-01     5.98243E-07     9.37900E-01
   1218       0.411595     27013.     6.29592E-01     5.98674E-07     9.37954E-01
   1217       0.411619     27009.     6.29678E-01     5.99106E-07     9.38007E-01
   1216       0.411642     27005.     6.29764E-01     5.99536E-07     9.38061E-01
   1215       0.411666     27002.     6.29849E-01     5.99967E-07     9.38114E-01
   1214       0.411689     26998.     6.29934E-01     6.00397E-07     9.38168E-01
   1213       0.411713     26994.     6.30018E-01     6.00827E-07     9.38222E-01
   1212       0.411736     26991.     6.30101E-01     6.01256E-07     9.38275E-01
   1211       0.411760     26987.     6.30183E-01     6.01685E-07     9.38329E-01
   1210       0.411783     26984.     6.30265E-01     6.02114E-07     9.38383E-01
   1209       0.411807     26980.     6.30346E-01     6.02542E-07     9.38436E-01
   1208       0.411830     26976.     6.30427E-01     6.02970E-07     9.38490E-01
   1207       0.411854     26973.     6.30507E-01     6.03398E-07     9.38543E-01
   1206       0.411877     26969.     6.30586E-01     6.03825E-07     9.38597E-01
   1205       0.411901     26966.     6.30665E-01     6.04252E-07     9.38651E-01
   1204       0.411925     26962.     6.30743E-01     6.04678E-07     9.38704E-01
   1203       0.411948     26959.     6.30820E-01     6.05104E-07     9.38758E-01
   1202       0.411972     26955.     6.30896E-01     6.05530E-07     9.38812E-01
   1201       0.411995     26951.     6.30972E-01     6.05955E-07     9.38865E-01
   1200       0.412019     26948.     6.31048E-01     6.06380E-07     9.38919E-01
   1199       0.412042     26944.     6.31122E-01     6.06805E-07     9.38973E-01
   1198       0.412066     26941.     6.31196E-01     6.07229E-07     9.39026E-01
   1197       0.412089     26937.     6.31270E-01     6.07653E-07     9.39080E-01
   1196       0.412113     26934.     6.31343E-01     6.08077E-07     9.39134E-01
   1195       0.412136     26930.     6.31415E-01     6.08500E-07     9.39187E-01
   1194       0.412160     26927.     6.31486E-01     6.08923E-07     9.39241E-01
   1193       0.412184     26923.     6.31557E-01     6.09345E-07     9.39295E-01
   1192       0.412207     26920.     6.31627E-01     6.09768E-07     9.39348E-01
   1191       0.412231     26916.     6.31697E-01     6.10189E-07     9.39402E-01
   1190       0.412254     26913.     6.31766E-01     6.10611E-07     9.39456E-01
   1189       0.412278     26909.     6.31834E-01     6.11032E-07     9.39509E-01
   1188       0.412301     26906.     6.31901E-01     6.11453E-07     9.39563E-01
   1187       0.412325     26902.     6.31968E-01     6.11873E-07     9.39617E-01
   1186       0.412348     26899.     6.32035E-01     6.12293E-07     9.39670E-01
   1185       0.412372     26895.     6.32100E-01     6.12713E-07     9.39724E-01
   1184       0.412396     26892.     6.32165E-01     6.13132E-07     9.39778E-01
   1183       0.412419     26888.     6.32230E-01     6.13551E-07     9.39831E-01
   1182       0.412443     26885.     6.32293E-01     6.13970E-07     9.39885E-01
   1181       0.412466     26881.     6.32357E-01     6.14388E-07     9.39939E-01
   1180       0.412490     26878.     6.32419E-01     6.14806E-07     9.39993E-01
   1179       0.412513     26874.     6.32481E-01     6.15224E-07     9.40046E-01
   1178       0.412537     26871.     6.32542E-01     6.15641E-07     9.40100E-01
   1177       0.412561     26868.     6.32603E-01     6.16058E-07     9.40154E-01
   1176       0.412584     26864.     6.32663E-01     6.16475E-07     9.40207E-01
   1175       0.412608     26861.     6.32722E-01     6.16891E-07     9.40261E-01
   1174       0.412631     26857.     6.32781E-01     6.17307E-07     9.40315E-01
   1173       0.412655     26854.     6.32839E-01     6.17722E-07     9.40369E-01
   1172       0.412678     26850.     6.32896E-01     6.18138E-07     9.40422E-01
   1171       0.412702     26847.     6.32953E-01     6.18553E-07     9.40476E-01
   1170       0.412726     26844.     6.33009E-01     6.18967E-07     9.40530E-01
   1169       0.412749     26840.     6.33065E-01     6.19381E-07     9.40584E-01
   1168       0.412773     26837.     6.33120E-01     6.19795E-07     9.40637E-01
   1167       0.412796     26833.     6.33174E-01     6.20209E-07     9.40691E-01
   1166       0.412820     26830.     6.33228E-01     6.20622E-07     9.40745E-01
   1165       0.412844     26827.     6.33281E-01     6.21035E-07     9.40799E-01
   1164       0.412867     26823.     6.33333E-01     6.21448E-07     9.40852E-01
   1163       0.412891     26820.     6.33385E-01     6.21860E-07     9.40906E-01
   1162       0.412914     26817.     6.33436E-01     6.22272E-07     9.40960E-01
   1161       0.412938     26813.     6.33486E-01     6.22684E-07     9.41014E-01
   1160       0.412962     26810.     6.33536E-01     6.23095E-07     9.41067E-01
   1159       0.412985     26807.     6.33586E-01     6.23506E-07     9.41121E-01
   1158       0.413009     26803.     6.33634E-01     6.23916E-07     9.41175E-01
   1157       0.413032     26800.     6.33682E-01     6.24327E-07     9.41229E-01
   1156       0.413056     26796.     6.33730E-01     6.24737E-07     9.41283E-01
   1155       0.413080     26793.     6.33776E-01     6.25146E-07     9.41336E-01
   1154       0.413103     26790.     6.33823E-01     6.25556E-07     9.41390E-01
   1153       0.413127     26787.     6.33868E-01     6.25965E-07     9.41444E-01
   1152       0.413150     26783.     6.33913E-01     6.26373E-07     9.41498E-01
   1151       0.413174     26780.     6.33957E-01     6.26782E-07     9.41552E-01
   1150       0.413198     26777.     6.34001E-01     6.27190E-07     9.41605E-01
   1149       0.413221     26773.     6.34044E-01     6.27597E-07     9.41659E-01
   1148       0.413245     26770.     6.34086E-01     6.28005E-07     9.41713E-01
   1147       0.413268     26767.     6.34128E-01     6.28412E-07     9.41767E-01
   1146       0.413292     26763.     6.34169E-01     6.28819E-07     9.41821E-01
   1145       0.413316     26760.     6.34210E-01     6.29225E-07     9.41874E-01
   1144       0.413339     26757.     6.34250E-01     6.29631E-07     9.41928E-01
   1143       0.413363     26753.     6.34289E-01     6.30037E-07     9.41982E-01
   1142       0.413386     26750.     6.34328E-01     6.30442E-07     9.42036E-01
   1141       0.413410     26747.     6.34366E-01     6.30848E-07     9.42090E-01
   1140       0.413434     26744.     6.34404E-01     6.31252E-07     9.42144E-01
   1139       0.413457     26740.     6.34440E-01     6.31657E-07     9.42197E-01
   1138       0.413481     26737.     6.34477E-01     6.32061E-07     9.42251E-01
   1137       0.413505     26734.     6.34512E-01     6.32465E-07     9.42305E-01
   1136       0.413528     26731.     6.34547E-01     6.32869E-07     9.42359E-01
   1135       0.413552     26727.     6.34582E-01     6.33272E-07     9.42413E-01
   1134       0.413576     26724.     6.34616E-01     6.33675E-07     9.42467E-01
   1133       0.413599     26721.     6.34649E-01     6.34078E-07     9.42520E-01
   1132       0.413623     26718.     6.34681E-01     6.34480E-07     9.42574E-01
   1131       0.413646     26714.     6.34713E-01     6.34882E-07     9.42628E-01
   1130       0.413670     26711.     6.34745E-01     6.35284E-07     9.42682E-01
   1129       0.413694     26708.     6.34775E-01     6.35685E-07     9.42736E-01
   1128       0.413717     26705.     6.34805E-01     6.36086E-07     9.42790E-01
   1127       0.413741     26701.     6.34835E-01     6.36487E-07     9.42844E-01
   1126       0.413765     26698.     6.34864E-01     6.36888E-07     9.42898E-01
   1125       0.413788     26695.     6.34892E-01     6.37288E-07     9.42951E-01
   1124       0.413812     26692.     6.34920E-01     6.37688E-07     9.43005E-01
   1123       0.413836     26689.     6.34947E-01     6.38088E-07     9.43059E-01
   1122       0.413859     26685.     6.34973E-01     6.38487E-07     9.43113E-01
   1121       0.413883     26682.     6.34999E-01     6.38886E-07     9.43167E-01
   1120       0.413906     26679.     6.35024E-01     6.39285E-07     9.43221E-01
   1119       0.413930     26676.     6.35049E-01     6.39683E-07     9.43275E-01
   1118       0.413954     26673.     6.35073E-01     6.40081E-07     9.43329E-01
   1117       0.413977     26670.     6.35096E-01     6.40479E-07     9.43383E-01
   1116       0.414001     26666.     6.35119E-01     6.40876E-07     9.43437E-01
   1115       0.414025     26663.     6.35141E-01     6.41274E-07     9.43490E-01
   1114       0.414048     26660.     6.35163E-01     6.41670E-07     9.43544E-01
   1113       0.414072     26657.     6.35184E-01     6.42067E-07     9.43598E-01
   1112       0.414096     26654.     6.35204E-01     6.42463E-07     9.43652E-01
   1111       0.414119     26651.     6.35224E-01     6.42859E-07     9.43706E-01
   1110       0.414143     26647.     6.35243E-01     6.43255E-07     9.43760E-01
   1109       0.414167     26644.     6.35262E-01     6.43650E-07     9.43814E-01
   1108       0.414190     26641.     6.35280E-01     6.44046E-07     9.43868E-01
   1107       0.414214     26638.     6.35297E-01     6.44440E-07     9.43922E-01
   1106       0.414238     26635.     6.35314E-01     6.44835E-07     9.43976E-01
   1105       0.414261     26632.     6.35330E-01     6.45229E-07     9.44030E-01
   1104       0.414285     26629.     6.35346E-01     6.45623E-07     9.44084E-01
   1103       0.414309     26625.     6.35361E-01     6.46017E-07     9.44138E-01
   1102       0.414332     26622.     6.35375E-01     6.46410E-07     9.44192E-01
   1101       0.414356     26619.     6.35389E-01     6.46803E-07     9.44246E-01
   1100       0.414380     26616.     6.35402E-01     6.47196E-07     9.44299E-01
   1099       0.414403     26613.     6.35414E-01     6.47588E-07     9.44353E-01
   1098       0.414427     26610.     6.35426E-01     6.47981E-07     9.44407E-01
   1097       0.414451     26607.     6.35437E-01     6.48372E-07     9.44461E-01
   1096       0.414475     26604.     6.35448E-01     6.48764E-07     9.44515E-01
   1095       0.414498     26601.     6.35458E-01     6.49155E-07     9.44569E-01
   1094       0.414522     26597.     6.35468E-01     6.49546E-07     9.44623E-01
   1093       0.414546     26594.     6.35477E-01     6.49937E-07     9.44677E-01
   1092       0.414569     26591.     6.35485E-01     6.50328E-07     9.44731E-01
   1091       0.414593     26588.     6.35492E-01     6.50718E-07     9.44785E-01
   1090       0.414617     26585.     6.35500E-01     6.51108E-07     9.44839E-01
   1089       0.414640     26582.     6.35506E-01     6.51497E-07     9.44893E-01
   1088       0.414664     26579.     6.35512E-01     6.51887E-07     9.44947E-01
   1087       0.414688     26576.     6.35517E-01     6.52276E-07     9.45001E-01
   1086       0.414711     26573.     6.35522E-01     6.52664E-07     9.45055E-01
   1085       0.414735     26570.     6.35526E-01     6.53053E-07     9.45109E-01
   1084       0.414759     26567.     6.35529E-01     6.53441E-07     9.45163E-01
   1083       0.414783     26564.     6.35532E-01     6.53829E-07     9.45217E-01
   1082       0.414806     26561.     6.35535E-01     6.54216E-07     9.45271E-01
   1081       0.414830     26558.     6.35536E-01     6.54604E-07     9.45325E-01
   1080       0.414854     26555.     6.35537E-01     6.54991E-07     9.45379E-01
   1079       0.414877     26552.     6.35538E-01     6.55377E-07     9.45433E-01
   1078       0.414901     26548.     6.35538E-01     6.55764E-07     9.45487E-01
   1077       0.414925     26545.     6.35537E-01     6.56150E-07     9.45541E-01
   1076       0.414948     26542.     6.35536E-01     6.56536E-07     9.45595E-01
   1075       0.414972     26539.     6.35534E-01     6.56922E-07     9.45649E-01
   1074       0.414996     26536.     6.35531E-01     6.57307E-07     9.45703E-01
   1073       0.415020     26533.     6.35528E-01     6.57692E-07     9.45758E-01
   1072       0.415043     26530.     6.35524E-01     6.58077E-07     9.45812E-01
   1071       0.415067     26527.     6.35520E-01     6.58461E-07     9.45866E-01
   1070       0.415091     26524.     6.35515E-01     6.58846E-07     9.45920E-01
   1069       0.415115     26521.     6.35509E-01     6.59230E-07     9.45974E-01
   1068       0.415138     26518.     6.35503E-01     6.59613E-07     9.46028E-01
   1067       0.415162     26515.     6.35497E-01     6.59997E-07     9.46082E-01
   1066       0.415186     26512.     6.35489E-01     6.60380E-07     9.46136E-01
   1065       0.415209     26509.     6.35481E-01     6.60763E-07     9.46190E-01
   1064       0.415233     26506.     6.35473E-01     6.61145E-07     9.46244E-01
   1063       0.415257     26503.     6.35464E-01     6.61528E-07     9.46298E-01
   1062       0.415281     26500.     6.35454E-01     6.61910E-07     9.46352E-01
   1061       0.415304     26497.     6.35444E-01     6.62291E-07     9.46406E-01
   1060       0.415328     26494.     6.35433E-01     6.62673E-07     9.46460E-01
   1059       0.415352     26492.     6.35421E-01     6.63054E-07     9.46514E-01
   1058       0.415376     26489.     6.35409E-01     6.63435E-07     9.46569E-01
   1057       0.415399     26486.     6.35397E-01     6.63816E-07     9.46623E-01
   1056       0.415423     26483.     6.35383E-01     6.64196E-07     9.46677E-01
   1055       0.415447     26480.     6.35369E-01     6.64576E-07     9.46731E-01
   1054       0.415470     26477.     6.35355E-01     6.64956E-07     9.46785E-01
   1053       0.415494     26474.     6.35340E-01     6.65336E-07     9.46839E-01
   1052       0.415518     26471.     6.35324E-01     6.65715E-07     9.46893E-01
   1051       0.415542     26468.     6.35308E-01     6.66094E-07     9.46947E-01
   1050       0.415565     26465.     6.35291E-01     6.66473E-07     9.47001E-01
   1049       0.415589     26462.     6.35273E-01     6.66851E-07     9.47055E-01
   1048       0.415613     26459.     6.35255E-01     6.67229E-07     9.47110E-01
   1047       0.415637     26456.     6.35237E-01     6.67607E-07     9.47164E-01
   1046       0.415660     26453.     6.35217E-01     6.67985E-07     9.47218E-01
   1045       0.415684     26450.     6.35197E-01     6.68362E-07     9.47272E-01
   1044       0.415708     26447.     6.35177E-01     6.68740E-07     9.47326E-01
   1043       0.415732     26444.     6.35156E-01     6.69116E-07     9.47380E-01
   1042       0.415755     26442.     6.35134E-01     6.69493E-07     9.47434E-01
   1041       0.415779     26439.     6.35112E-01     6.69869E-07     9.47488E-01
   1040       0.415803     26436.     6.35089E-01     6.70246E-07     9.47543E-01
   1039       0.415827     26433.     6.35066E-01     6.70621E-07     9.47597E-01
   1038       0.415850     26430.     6.35042E-01     6.70997E-07     9.47651E-01
   1037       0.415874     26427.     6.35017E-01     6.71372E-07     9.47705E-01
   1036       0.415898     26424.     6.34992E-01     6.71747E-07     9.47759E-01
   1035       0.415922     26421.     6.34966E-01     6.72122E-07     9.47813E-01
   1034       0.415946     26418.     6.34940E-01     6.72496E-07     9.47868E-01
   1033       0.415969     26415.     6.34913E-01     6.72871E-07     9.47922E-01
   1032       0.415993     26413.     6.34885E-01     6.73245E-07     9.47976E-01
   1031       0.416017     26410.     6.34857E-01     6.73618E-07     9.48030E-01
   1030       0.416041     26407.     6.34828E-01     6.73992E-07     9.48084E-01
   1029       0.416064     26404.     6.34798E-01     6.74365E-07     9.48138E-01
   1028       0.416088     26401.     6.34768E-01     6.74738E-07     9.48193E-01
   1027       0.416112     26398.     6.34738E-01     6.75111E-07     9.48247E-01
   1026       0.416136     26395.     6.34707E-01     6.75483E-07     9.48301E-01
   1025       0.416160     26393.     6.34675E-01     6.75855E-07     9.48355E-01
   1024       0.416183     26390.     6.34642E-01     6.76227E-07     9.48409E-01
   1023       0.416207     26387.     6.34609E-01     6.76599E-07     9.48464E-01
   1022       0.416231     26384.     6.34576E-01     6.76970E-07     9.48518E-01
   1021       0.416255     26381.     6.34542E-01     6.77341E-07     9.48572E-01
   1020       0.416278     26378.     6.34507E-01     6.77712E-07     9.48626E-01
   1019       0.416302     26375.     6.34471E-01     6.78082E-07     9.48680E-01
   1018       0.416326     26373.     6.34435E-01     6.78453E-07     9.48735E-01
   1017       0.416350     26370.     6.34399E-01     6.78823E-07     9.48789E-01
   1016       0.416374     26367.     6.34362E-01     6.79193E-07     9.48843E-01
   1015       0.416397     26364.     6.34324E-01     6.79562E-07     9.48897E-01
   1014       0.416421     26361.     6.34286E-01     6.79931E-07     9.48951E-01
   1013       0.416445     26358.     6.34247E-01     6.80300E-07     9.49006E-01
   1012       0.416469     26356.     6.34207E-01     6.80669E-07     9.49060E-01
   1011       0.416493     26353.     6.34167E-01     6.81038E-07     9.49114E-01
   1010       0.416516     26350.     6.34126E-01     6.81406E-07     9.49168E-01
   1009       0.416540     26347.     6.34085E-01     6.81774E-07     9.49223E-01
   1008       0.416564     26344.     6.34043E-01     6.82142E-07     9.49277E-01
   1007       0.416588     26342.     6.34000E-01     6.82509E-07     9.49331E-01
   1006       0.416612     26339.     6.33957E-01     6.82876E-07     9.49385E-01
   1005       0.416635     26336.     6.33913E-01     6.83243E-07     9.49440E-01
   1004       0.416659     26333.     6.33869E-01     6.83610E-07     9.49494E-01
   1003       0.416683     26330.     6.33824E-01     6.83976E-07     9.49548E-01
   1002       0.416707     26328.     6.33778E-01     6.84343E-07     9.49602E-01
   1001       0.416731     26325.     6.33732E-01     6.84709E-07     9.49657E-01
   1000       0.416754     26322.     6.33686E-01     6.85074E-07     9.49711E-01
    999       0.416778     26319.     6.33638E-01     6.85440E-07     9.49765E-01
    998       0.416802     26316.     6.33590E-01     6.85805E-07     9.49819E-01
    997       0.416826     26314.     6.33542E-01     6.86170E-07     9.49874E-01
    996       0.416850     26311.     6.33493E-01     6.86534E-07     9.49928E-01
    995       0.416874     26308.     6.33443E-01     6.86899E-07     9.49982E-01
    994       0.416897     26305.     6.33393E-01     6.87263E-07     9.50037E-01
    993       0.416921     26303.     6.33342E-01     6.87627E-07     9.50091E-01
    992       0.416945     26300.     6.33290E-01     6.87991E-07     9.50145E-01
    991       0.416969     26297.     6.33238E-01     6.88354E-07     9.50199E-01
    990       0.416993     26294.     6.33185E-01     6.88717E-07     9.50254E-01
    989       0.417017     26292.     6.33132E-01     6.89080E-07     9.50308E-01
    988       0.417040     26289.     6.33078E-01     6.89443E-07     9.50362E-01
    987       0.417064     26286.     6.33023E-01     6.89805E-07     9.50417E-01
    986       0.417088     26283.     6.32968E-01     6.90167E-07     9.50471E-01
    985       0.417112     26281.     6.32913E-01     6.90529E-07     9.50525E-01
    984       0.417136     26278.     6.32856E-01     6.90891E-07     9.50580E-01
    983       0.417160     26275.     6.32799E-01     6.91252E-07     9.50634E-01
    982       0.417183     26272.     6.32742E-01     6.91613E-07     9.50688E-01
    981       0.417207     26270.     6.32684E-01     6.91974E-07     9.50743E-01
    980       0.417231     26267.     6.32625E-01     6.92335E-07     9.50797E-01
    979       0.417255     26264.     6.32566E-01     6.92695E-07     9.50851E-01
    978       0.417279     26262.     6.32506E-01     6.93056E-07     9.50906E-01
    977       0.417303     26259.     6.32445E-01     6.93416E-07     9.50960E-01
    976       0.417326     26256.     6.32384E-01     6.93775E-07     9.51014E-01
    975       0.417350     26253.     6.32322E-01     6.94135E-07     9.51069E-01
    974       0.417374     26251.     6.32260E-01     6.94494E-07     9.51123E-01
    973       0.417398     26248.     6.32197E-01     6.94853E-07     9.51177E-01
    972       0.417422     26245.     6.32133E-01     6.95211E-07     9.51232E-01
    971       0.417446     26243.     6.32069E-01     6.95570E-07     9.51286E-01
    970       0.417470     26240.     6.32004E-01     6.95928E-07     9.51340E-01
    969       0.417493     26237.     6.31939E-01     6.96286E-07     9.51395E-01
    968       0.417517     26234.     6.31873E-01     6.96644E-07     9.51449E-01
    967       0.417541     26232.     6.31807E-01     6.97001E-07     9.51504E-01
    966       0.417565     26229.     6.31739E-01     6.97358E-07     9.51558E-01
    965       0.417589     26226.     6.31672E-01     6.97715E-07     9.51612E-01
    964       0.417613     26224.     6.31603E-01     6.98072E-07     9.51667E-01
    963       0.417637     26221.     6.31534E-01     6.98428E-07     9.51721E-01
    962       0.417660     26218.     6.31465E-01     6.98785E-07     9.51775E-01
    961       0.417684     26216.     6.31394E-01     6.99141E-07     9.51830E-01
    960       0.417708     26213.     6.31324E-01     6.99496E-07     9.51884E-01
    959       0.417732     26210.     6.31252E-01     6.99852E-07     9.51939E-01
    958       0.417756     26208.     6.31180E-01     7.00207E-07     9.51993E-01
    957       0.417780     26205.     6.31108E-01     7.00562E-07     9.52047E-01
    956       0.417804     26202.     6.31034E-01     7.00917E-07     9.52102E-01
    955       0.417828     26200.     6.30961E-01     7.01271E-07     9.52156E-01
    954       0.417851     26197.     6.30886E-01     7.01626E-07     9.52211E-01
    953       0.417875     26194.     6.30811E-01     7.01980E-07     9.52265E-01
    952       0.417899     26192.     6.30736E-01     7.02333E-07     9.52319E-01
    951       0.417923     26189.     6.30659E-01     7.02687E-07     9.52374E-01
    950       0.417947     26186.     6.30582E-01     7.03040E-07     9.52428E-01
    949       0.417971     26184.     6.30505E-01     7.03393E-07     9.52483E-01
    948       0.417995     26181.     6.30427E-01     7.03746E-07     9.52537E-01
    947       0.418019     26178.     6.30348E-01     7.04099E-07     9.52592E-01
    946       0.418042     26176.     6.30269E-01     7.04451E-07     9.52646E-01
    945       0.418066     26173.     6.30189E-01     7.04803E-07     9.52700E-01
    944       0.418090     26171.     6.30109E-01     7.05155E-07     9.52755E-01
    943       0.418114     26168.     6.30027E-01     7.05507E-07     9.52809E-01
    942       0.418138     26165.     6.29946E-01     7.05858E-07     9.52864E-01
    941       0.418162     26163.     6.29863E-01     7.06209E-07     9.52918E-01
    940       0.418186     26160.     6.29781E-01     7.06560E-07     9.52973E-01
    939       0.418210     26157.     6.29697E-01     7.06911E-07     9.53027E-01
    938       0.418234     26155.     6.29613E-01     7.07261E-07     9.53082E-01
    937       0.418257     26152.     6.29528E-01     7.07611E-07     9.53136E-01
    936       0.418281     26150.     6.29443E-01     7.07961E-07     9.53191E-01
    935       0.418305     26147.     6.29357E-01     7.08311E-07     9.53245E-01
    934       0.418329     26144.     6.29270E-01     7.08660E-07     9.53299E-01
    933       0.418353     26142.     6.29183E-01     7.09009E-07     9.53354E-01
    932       0.418377     26139.     6.29095E-01     7.09358E-07     9.53408E-01
    931       0.418401     26137.     6.29007E-01     7.09707E-07     9.53463E-01
    930       0.418425     26134.     6.28918E-01     7.10055E-07     9.53517E-01
    929       0.418449     26131.     6.28828E-01     7.10404E-07     9.53572E-01
    928       0.418473     26129.     6.28738E-01     7.10752E-07     9.53626E-01
    927       0.418497     26126.     6.28647E-01     7.11099E-07     9.53681E-01
    926       0.418520     26124.     6.28555E-01     7.11447E-07     9.53735E-01
    925       0.418544     26121.     6.28463E-01     7.11794E-07     9.53790E-01
    924       0.418568     26118.     6.28371E-01     7.12141E-07     9.53844E-01
    923       0.418592     26116.     6.28277E-01     7.12488E-07     9.53899E-01
    922       0.418616     26113.     6.28183E-01     7.12835E-07     9.53953E-01
    921       0.418640     26111.     6.28089E-01     7.13181E-07     9.54008E-01
    920       0.418664     26108.     6.27993E-01     7.13527E-07     9.54062E-01
    919       0.418688     26106.     6.27898E-01     7.13873E-07     9.54117E-01
    918       0.418712     26103.     6.27801E-01     7.14219E-07     9.54171E-01
    917       0.418736     26100.     6.27704E-01     7.14564E-07     9.54226E-01
    916       0.418760     26098.     6.27607E-01     7.14909E-07     9.54280E-01
    915       0.418784     26095.     6.27508E-01     7.15254E-07     9.54335E-01
    914       0.418808     26093.     6.27409E-01     7.15599E-07     9.54390E-01
    913       0.418831     26090.     6.27310E-01     7.15943E-07     9.54444E-01
    912       0.418855     26088.     6.27210E-01     7.16287E-07     9.54499E-01
    911       0.418879     26085.     6.27109E-01     7.16631E-07     9.54553E-01
    910       0.418903     26083.     6.27008E-01     7.16975E-07     9.54608E-01
    909       0.418927     26080.     6.26906E-01     7.17318E-07     9.54662E-01
    908       0.418951     26077.     6.26803E-01     7.17662E-07     9.54717E-01
    907       0.418975     26075.     6.26700E-01     7.18005E-07     9.54771E-01
    906       0.418999     26072.     6.26596E-01     7.18347E-07     9.54826E-01
    905       0.419023     26070.     6.26492E-01     7.18690E-07     9.54881E-01
    904       0.419047     26067.     6.26387E-01     7.19032E-07     9.54935E-01
    903       0.419071     26065.     6.26281E-01     7.19374E-07     9.54990E-01
    902       0.419095     26062.     6.26175E-01     7.19716E-07     9.55044E-01
