1.00
1.40
0.10
  1328
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
    965       0.407625     25396.     7.58074E-01     8.18952E-07     9.54388E-01
    964       0.407648     25394.     7.57954E-01     8.19346E-07     9.54443E-01
    963       0.407672     25391.     7.57832E-01     8.19740E-07     9.54497E-01
    962       0.407695     25389.     7.57711E-01     8.20133E-07     9.54552E-01
    961       0.407718     25386.     7.57588E-01     8.20527E-07     9.54606E-01
    960       0.407742     25384.     7.57465E-01     8.20919E-07     9.54661E-01
    959       0.407765     25381.     7.57341E-01     8.21312E-07     9.54715E-01
    958       0.407788     25379.     7.57216E-01     8.21704E-07     9.54770E-01
    957       0.407811     25376.     7.57090E-01     8.22096E-07     9.54825E-01
    956       0.407835     25374.     7.56964E-01     8.22488E-07     9.54879E-01
    955       0.407858     25371.     7.56837E-01     8.22880E-07     9.54934E-01
    954       0.407881     25369.     7.56709E-01     8.23271E-07     9.54988E-01
    953       0.407905     25366.     7.56581E-01     8.23662E-07     9.55043E-01
    952       0.407928     25364.     7.56451E-01     8.24053E-07     9.55097E-01
    951       0.407951     25362.     7.56321E-01     8.24443E-07     9.55152E-01
    950       0.407975     25359.     7.56190E-01     8.24834E-07     9.55207E-01
    949       0.407998     25357.     7.56059E-01     8.25223E-07     9.55261E-01
    948       0.408021     25354.     7.55927E-01     8.25613E-07     9.55316E-01
    947       0.408045     25352.     7.55793E-01     8.26003E-07     9.55370E-01
    946       0.408068     25349.     7.55660E-01     8.26392E-07     9.55425E-01
    945       0.408091     25347.     7.55525E-01     8.26781E-07     9.55480E-01
    944       0.408115     25344.     7.55390E-01     8.27169E-07     9.55534E-01
    943       0.408138     25342.     7.55254E-01     8.27557E-07     9.55589E-01
    942       0.408161     25339.     7.55117E-01     8.27945E-07     9.55643E-01
    941       0.408184     25337.     7.54979E-01     8.28333E-07     9.55698E-01
    940       0.408208     25335.     7.54841E-01     8.28721E-07     9.55753E-01
    939       0.408231     25332.     7.54702E-01     8.29108E-07     9.55807E-01
    938       0.408254     25330.     7.54562E-01     8.29495E-07     9.55862E-01
    937       0.408278     25327.     7.54421E-01     8.29882E-07     9.55916E-01
    936       0.408301     25325.     7.54280E-01     8.30268E-07     9.55971E-01
    935       0.408324     25323.     7.54138E-01     8.30654E-07     9.56026E-01
    934       0.408348     25320.     7.53995E-01     8.31040E-07     9.56080E-01
    933       0.408371     25318.     7.53851E-01     8.31426E-07     9.56135E-01
    932       0.408394     25315.     7.53707E-01     8.31811E-07     9.56190E-01
    931       0.408418     25313.     7.53561E-01     8.32197E-07     9.56244E-01
    930       0.408441     25310.     7.53415E-01     8.32581E-07     9.56299E-01
    929       0.408464     25308.     7.53269E-01     8.32966E-07     9.56353E-01
    928       0.408488     25306.     7.53121E-01     8.33350E-07     9.56408E-01
    927       0.408511     25303.     7.52973E-01     8.33734E-07     9.56463E-01
    926       0.408534     25301.     7.52824E-01     8.34118E-07     9.56517E-01
    925       0.408558     25298.     7.52674E-01     8.34502E-07     9.56572E-01
    924       0.408581     25296.     7.52524E-01     8.34885E-07     9.56627E-01
    923       0.408605     25294.     7.52372E-01     8.35268E-07     9.56681E-01
    922       0.408628     25291.     7.52220E-01     8.35651E-07     9.56736E-01
    921       0.408651     25289.     7.52067E-01     8.36033E-07     9.56791E-01
    920       0.408675     25286.     7.51914E-01     8.36415E-07     9.56845E-01
    919       0.408698     25284.     7.51759E-01     8.36797E-07     9.56900E-01
    918       0.408721     25282.     7.51604E-01     8.37179E-07     9.56955E-01
    917       0.408745     25279.     7.51448E-01     8.37560E-07     9.57010E-01
    916       0.408768     25277.     7.51292E-01     8.37942E-07     9.57064E-01
    915       0.408791     25275.     7.51134E-01     8.38322E-07     9.57119E-01
    914       0.408815     25272.     7.50976E-01     8.38703E-07     9.57174E-01
    913       0.408838     25270.     7.50817E-01     8.39083E-07     9.57228E-01
    912       0.408861     25267.     7.50657E-01     8.39463E-07     9.57283E-01
    911       0.408885     25265.     7.50497E-01     8.39843E-07     9.57338E-01
    910       0.408908     25263.     7.50335E-01     8.40223E-07     9.57392E-01
    909       0.408932     25260.     7.50173E-01     8.40602E-07     9.57447E-01
    908       0.408955     25258.     7.50010E-01     8.40981E-07     9.57502E-01
    907       0.408978     25256.     7.49847E-01     8.41360E-07     9.57557E-01
    906       0.409002     25253.     7.49682E-01     8.41738E-07     9.57611E-01
    905       0.409025     25251.     7.49517E-01     8.42117E-07     9.57666E-01
    904       0.409048     25249.     7.49351E-01     8.42495E-07     9.57721E-01
    903       0.409072     25246.     7.49184E-01     8.42872E-07     9.57775E-01
    902       0.409095     25244.     7.49017E-01     8.43250E-07     9.57830E-01
    901       0.409119     25241.     7.48848E-01     8.43627E-07     9.57885E-01
    900       0.409142     25239.     7.48679E-01     8.44004E-07     9.57940E-01
    899       0.409165     25237.     7.48510E-01     8.44381E-07     9.57994E-01
    898       0.409189     25234.     7.48339E-01     8.44757E-07     9.58049E-01
    897       0.409212     25232.     7.48167E-01     8.45133E-07     9.58104E-01
    896       0.409235     25230.     7.47995E-01     8.45509E-07     9.58159E-01
    895       0.409259     25227.     7.47822E-01     8.45885E-07     9.58213E-01
    894       0.409282     25225.     7.47648E-01     8.46260E-07     9.58268E-01
    893       0.409306     25223.     7.47474E-01     8.46635E-07     9.58323E-01
    892       0.409329     25220.     7.47299E-01     8.47010E-07     9.58378E-01
    891       0.409352     25218.     7.47122E-01     8.47384E-07     9.58432E-01
    890       0.409376     25216.     7.46945E-01     8.47759E-07     9.58487E-01
    889       0.409399     25213.     7.46768E-01     8.48133E-07     9.58542E-01
    888       0.409423     25211.     7.46589E-01     8.48506E-07     9.58597E-01
    887       0.409446     25209.     7.46410E-01     8.48880E-07     9.58651E-01
    886       0.409469     25206.     7.46230E-01     8.49253E-07     9.58706E-01
    885       0.409493     25204.     7.46049E-01     8.49626E-07     9.58761E-01
    884       0.409516     25202.     7.45867E-01     8.49999E-07     9.58816E-01
    883       0.409540     25200.     7.45685E-01     8.50371E-07     9.58871E-01
    882       0.409563     25197.     7.45502E-01     8.50744E-07     9.58925E-01
    881       0.409586     25195.     7.45318E-01     8.51116E-07     9.58980E-01
    880       0.409610     25193.     7.45133E-01     8.51487E-07     9.59035E-01
    879       0.409633     25190.     7.44947E-01     8.51859E-07     9.59090E-01
    878       0.409657     25188.     7.44761E-01     8.52230E-07     9.59145E-01
    877       0.409680     25186.     7.44573E-01     8.52601E-07     9.59199E-01
    876       0.409703     25183.     7.44385E-01     8.52971E-07     9.59254E-01
    875       0.409727     25181.     7.44197E-01     8.53342E-07     9.59309E-01
    874       0.409750     25179.     7.44007E-01     8.53712E-07     9.59364E-01
    873       0.409774     25177.     7.43817E-01     8.54082E-07     9.59419E-01
    872       0.409797     25174.     7.43625E-01     8.54451E-07     9.59474E-01
    871       0.409820     25172.     7.43433E-01     8.54820E-07     9.59528E-01
    870       0.409844     25170.     7.43241E-01     8.55189E-07     9.59583E-01
    869       0.409867     25167.     7.43047E-01     8.55558E-07     9.59638E-01
    868       0.409891     25165.     7.42853E-01     8.55927E-07     9.59693E-01
    867       0.409914     25163.     7.42657E-01     8.56295E-07     9.59748E-01
    866       0.409938     25161.     7.42461E-01     8.56663E-07     9.59803E-01
    865       0.409961     25158.     7.42265E-01     8.57031E-07     9.59857E-01
    864       0.409984     25156.     7.42067E-01     8.57398E-07     9.59912E-01
    863       0.410008     25154.     7.41868E-01     8.57765E-07     9.59967E-01
    862       0.410031     25151.     7.41669E-01     8.58132E-07     9.60022E-01
    861       0.410055     25149.     7.41469E-01     8.58499E-07     9.60077E-01
    860       0.410078     25147.     7.41268E-01     8.58866E-07     9.60132E-01
    859       0.410102     25145.     7.41067E-01     8.59232E-07     9.60187E-01
    858       0.410125     25142.     7.40864E-01     8.59598E-07     9.60241E-01
    857       0.410148     25140.     7.40661E-01     8.59963E-07     9.60296E-01
    856       0.410172     25138.     7.40457E-01     8.60329E-07     9.60351E-01
    855       0.410195     25136.     7.40252E-01     8.60694E-07     9.60406E-01
    854       0.410219     25133.     7.40046E-01     8.61059E-07     9.60461E-01
    853       0.410242     25131.     7.39840E-01     8.61423E-07     9.60516E-01
    852       0.410266     25129.     7.39632E-01     8.61788E-07     9.60571E-01
    851       0.410289     25127.     7.39424E-01     8.62152E-07     9.60626E-01
    850       0.410313     25124.     7.39215E-01     8.62516E-07     9.60681E-01
    849       0.410336     25122.     7.39005E-01     8.62879E-07     9.60735E-01
    848       0.410359     25120.     7.38795E-01     8.63242E-07     9.60790E-01
    847       0.410383     25118.     7.38583E-01     8.63605E-07     9.60845E-01
    846       0.410406     25115.     7.38371E-01     8.63968E-07     9.60900E-01
    845       0.410430     25113.     7.38158E-01     8.64331E-07     9.60955E-01
    844       0.410453     25111.     7.37944E-01     8.64693E-07     9.61010E-01
    843       0.410477     25109.     7.37729E-01     8.65055E-07     9.61065E-01
    842       0.410500     25106.     7.37514E-01     8.65417E-07     9.61120E-01
    841       0.410524     25104.     7.37297E-01     8.65778E-07     9.61175E-01
    840       0.410547     25102.     7.37080E-01     8.66139E-07     9.61230E-01
    839       0.410571     25100.     7.36862E-01     8.66500E-07     9.61285E-01
    838       0.410594     25097.     7.36643E-01     8.66861E-07     9.61339E-01
    837       0.410617     25095.     7.36423E-01     8.67221E-07     9.61394E-01
    836       0.410641     25093.     7.36203E-01     8.67582E-07     9.61449E-01
    835       0.410664     25091.     7.35981E-01     8.67942E-07     9.61504E-01
    834       0.410688     25089.     7.35759E-01     8.68301E-07     9.61559E-01
    833       0.410711     25086.     7.35536E-01     8.68661E-07     9.61614E-01
    832       0.410735     25084.     7.35312E-01     8.69020E-07     9.61669E-01
    831       0.410758     25082.     7.35088E-01     8.69379E-07     9.61724E-01
    830       0.410782     25080.     7.34862E-01     8.69737E-07     9.61779E-01
    829       0.410805     25077.     7.34636E-01     8.70095E-07     9.61834E-01
    828       0.410829     25075.     7.34409E-01     8.70454E-07     9.61889E-01
    827       0.410852     25073.     7.34180E-01     8.70811E-07     9.61944E-01
    826       0.410876     25071.     7.33952E-01     8.71169E-07     9.61999E-01
    825       0.410899     25069.     7.33722E-01     8.71526E-07     9.62054E-01
    824       0.410923     25066.     7.33491E-01     8.71883E-07     9.62109E-01
    823       0.410946     25064.     7.33260E-01     8.72240E-07     9.62164E-01
    822       0.410970     25062.     7.33028E-01     8.72597E-07     9.62219E-01
    821       0.410993     25060.     7.32795E-01     8.72953E-07     9.62274E-01
    820       0.411017     25058.     7.32561E-01     8.73309E-07     9.62329E-01
    819       0.411040     25055.     7.32326E-01     8.73665E-07     9.62384E-01
    818       0.411064     25053.     7.32090E-01     8.74020E-07     9.62439E-01
    817       0.411087     25051.     7.31854E-01     8.74375E-07     9.62494E-01
    816       0.411111     25049.     7.31616E-01     8.74730E-07     9.62549E-01
    815       0.411134     25047.     7.31378E-01     8.75085E-07     9.62604E-01
    814       0.411158     25045.     7.31139E-01     8.75439E-07     9.62659E-01
    813       0.411181     25042.     7.30899E-01     8.75793E-07     9.62714E-01
    812       0.411204     25040.     7.30659E-01     8.76147E-07     9.62769E-01
    811       0.411228     25038.     7.30417E-01     8.76501E-07     9.62824E-01
    810       0.411251     25036.     7.30175E-01     8.76854E-07     9.62879E-01
    809       0.411275     25034.     7.29931E-01     8.77207E-07     9.62934E-01
    808       0.411298     25031.     7.29687E-01     8.77560E-07     9.62989E-01
    807       0.411322     25029.     7.29442E-01     8.77913E-07     9.63044E-01
    806       0.411346     25027.     7.29196E-01     8.78265E-07     9.63099E-01
    805       0.411369     25025.     7.28950E-01     8.78617E-07     9.63154E-01
    804       0.411393     25023.     7.28702E-01     8.78969E-07     9.63209E-01
    803       0.411416     25021.     7.28453E-01     8.79321E-07     9.63264E-01
    802       0.411440     25018.     7.28204E-01     8.79672E-07     9.63319E-01
    801       0.411463     25016.     7.27954E-01     8.80023E-07     9.63374E-01
    800       0.411487     25014.     7.27703E-01     8.80374E-07     9.63429E-01
    799       0.411510     25012.     7.27451E-01     8.80724E-07     9.63484E-01
    798       0.411534     25010.     7.27198E-01     8.81074E-07     9.63539E-01
    797       0.411557     25008.     7.26945E-01     8.81424E-07     9.63594E-01
    796       0.411581     25005.     7.26690E-01     8.81774E-07     9.63649E-01
    795       0.411604     25003.     7.26435E-01     8.82123E-07     9.63705E-01
    794       0.411628     25001.     7.26178E-01     8.82473E-07     9.63760E-01
    793       0.411651     24999.     7.25921E-01     8.82822E-07     9.63815E-01
    792       0.411675     24997.     7.25663E-01     8.83170E-07     9.63870E-01
    791       0.411698     24995.     7.25404E-01     8.83519E-07     9.63925E-01
    790       0.411722     24993.     7.25144E-01     8.83867E-07     9.63980E-01
    789       0.411745     24990.     7.24884E-01     8.84215E-07     9.64035E-01
    788       0.411769     24988.     7.24622E-01     8.84562E-07     9.64090E-01
    787       0.411792     24986.     7.24360E-01     8.84910E-07     9.64145E-01
    786       0.411816     24984.     7.24097E-01     8.85257E-07     9.64200E-01
    785       0.411839     24982.     7.23832E-01     8.85603E-07     9.64255E-01
    784       0.411863     24980.     7.23567E-01     8.85950E-07     9.64310E-01
    783       0.411886     24978.     7.23301E-01     8.86296E-07     9.64366E-01
    782       0.411910     24976.     7.23035E-01     8.86642E-07     9.64421E-01
    781       0.411934     24973.     7.22767E-01     8.86988E-07     9.64476E-01
    780       0.411957     24971.     7.22498E-01     8.87334E-07     9.64531E-01
    779       0.411981     24969.     7.22229E-01     8.87679E-07     9.64586E-01
    778       0.412004     24967.     7.21958E-01     8.88024E-07     9.64641E-01
    777       0.412028     24965.     7.21687E-01     8.88368E-07     9.64696E-01
    776       0.412051     24963.     7.21415E-01     8.88713E-07     9.64751E-01
    775       0.412075     24961.     7.21142E-01     8.89057E-07     9.64807E-01
    774       0.412098     24959.     7.20868E-01     8.89401E-07     9.64862E-01
    773       0.412122     24956.     7.20593E-01     8.89745E-07     9.64917E-01
    772       0.412145     24954.     7.20317E-01     8.90088E-07     9.64972E-01
    771       0.412169     24952.     7.20041E-01     8.90431E-07     9.65027E-01
    770       0.412193     24950.     7.19763E-01     8.90774E-07     9.65082E-01
    769       0.412216     24948.     7.19485E-01     8.91117E-07     9.65137E-01
    768       0.412240     24946.     7.19205E-01     8.91459E-07     9.65193E-01
    767       0.412263     24944.     7.18925E-01     8.91801E-07     9.65248E-01
    766       0.412287     24942.     7.18644E-01     8.92143E-07     9.65303E-01
    765       0.412310     24940.     7.18362E-01     8.92484E-07     9.65358E-01
    764       0.412334     24937.     7.18079E-01     8.92826E-07     9.65413E-01
    763       0.412357     24935.     7.17795E-01     8.93167E-07     9.65468E-01
    762       0.412381     24933.     7.17510E-01     8.93508E-07     9.65524E-01
    761       0.412405     24931.     7.17224E-01     8.93848E-07     9.65579E-01
    760       0.412428     24929.     7.16937E-01     8.94188E-07     9.65634E-01
    759       0.412452     24927.     7.16650E-01     8.94528E-07     9.65689E-01
    758       0.412475     24925.     7.16361E-01     8.94868E-07     9.65744E-01
    757       0.412499     24923.     7.16072E-01     8.95207E-07     9.65799E-01
    756       0.412522     24921.     7.15782E-01     8.95547E-07     9.65855E-01
    755       0.412546     24919.     7.15490E-01     8.95885E-07     9.65910E-01
    754       0.412570     24917.     7.15198E-01     8.96224E-07     9.65965E-01
    753       0.412593     24914.     7.14905E-01     8.96562E-07     9.66020E-01
    752       0.412617     24912.     7.14611E-01     8.96901E-07     9.66075E-01
    751       0.412640     24910.     7.14316E-01     8.97238E-07     9.66131E-01
    750       0.412664     24908.     7.14020E-01     8.97576E-07     9.66186E-01
    749       0.412687     24906.     7.13723E-01     8.97913E-07     9.66241E-01
    748       0.412711     24904.     7.13426E-01     8.98250E-07     9.66296E-01
    747       0.412735     24902.     7.13127E-01     8.98587E-07     9.66351E-01
    746       0.412758     24900.     7.12827E-01     8.98924E-07     9.66407E-01
    745       0.412782     24898.     7.12527E-01     8.99260E-07     9.66462E-01
    744       0.412805     24896.     7.12225E-01     8.99596E-07     9.66517E-01
    743       0.412829     24894.     7.11923E-01     8.99932E-07     9.66572E-01
    742       0.412853     24892.     7.11620E-01     9.00267E-07     9.66628E-01
    741       0.412876     24890.     7.11315E-01     9.00602E-07     9.66683E-01
    740       0.412900     24887.     7.11010E-01     9.00937E-07     9.66738E-01
    739       0.412923     24885.     7.10704E-01     9.01272E-07     9.66793E-01
    738       0.412947     24883.     7.10397E-01     9.01606E-07     9.66849E-01
    737       0.412971     24881.     7.10089E-01     9.01940E-07     9.66904E-01
    736       0.412994     24879.     7.09780E-01     9.02274E-07     9.66959E-01
    735       0.413018     24877.     7.09470E-01     9.02608E-07     9.67014E-01
    734       0.413041     24875.     7.09159E-01     9.02941E-07     9.67070E-01
    733       0.413065     24873.     7.08847E-01     9.03274E-07     9.67125E-01
    732       0.413089     24871.     7.08534E-01     9.03607E-07     9.67180E-01
    731       0.413112     24869.     7.08220E-01     9.03939E-07     9.67235E-01
    730       0.413136     24867.     7.07906E-01     9.04272E-07     9.67291E-01
    729       0.413159     24865.     7.07590E-01     9.04604E-07     9.67346E-01
    728       0.413183     24863.     7.07273E-01     9.04935E-07     9.67401E-01
    727       0.413207     24861.     7.06956E-01     9.05267E-07     9.67457E-01
    726       0.413230     24859.     7.06637E-01     9.05598E-07     9.67512E-01
    725       0.413254     24857.     7.06318E-01     9.05929E-07     9.67567E-01
    724       0.413277     24855.     7.05997E-01     9.06259E-07     9.67622E-01
    723       0.413301     24853.     7.05676E-01     9.06590E-07     9.67678E-01
    722       0.413325     24851.     7.05353E-01     9.06920E-07     9.67733E-01
    721       0.413348     24849.     7.05030E-01     9.07250E-07     9.67788E-01
    720       0.413372     24847.     7.04705E-01     9.07579E-07     9.67844E-01
    719       0.413396     24844.     7.04380E-01     9.07909E-07     9.67899E-01
    718       0.413419     24842.     7.04053E-01     9.08238E-07     9.67954E-01
    717       0.413443     24840.     7.03726E-01     9.08566E-07     9.68009E-01
    716       0.413466     24838.     7.03398E-01     9.08895E-07     9.68065E-01
    715       0.413490     24836.     7.03069E-01     9.09223E-07     9.68120E-01
    714       0.413514     24834.     7.02738E-01     9.09551E-07     9.68175E-01
    713       0.413537     24832.     7.02407E-01     9.09879E-07     9.68231E-01
    712       0.413561     24830.     7.02075E-01     9.10206E-07     9.68286E-01
    711       0.413585     24828.     7.01741E-01     9.10533E-07     9.68341E-01
    710       0.413608     24826.     7.01407E-01     9.10860E-07     9.68397E-01
    709       0.413632     24824.     7.01072E-01     9.11187E-07     9.68452E-01
    708       0.413655     24822.     7.00736E-01     9.11513E-07     9.68507E-01
    707       0.413679     24820.     7.00399E-01     9.11839E-07     9.68563E-01
    706       0.413703     24818.     7.00060E-01     9.12165E-07     9.68618E-01
    705       0.413726     24816.     6.99721E-01     9.12490E-07     9.68673E-01
    704       0.413750     24814.     6.99381E-01     9.12816E-07     9.68729E-01
    703       0.413774     24812.     6.99040E-01     9.13141E-07     9.68784E-01
    702       0.413797     24810.     6.98698E-01     9.13465E-07     9.68840E-01
    701       0.413821     24808.     6.98354E-01     9.13790E-07     9.68895E-01
    700       0.413845     24806.     6.98010E-01     9.14114E-07     9.68950E-01
    699       0.413868     24804.     6.97665E-01     9.14438E-07     9.69006E-01
    698       0.413892     24802.     6.97319E-01     9.14761E-07     9.69061E-01
    697       0.413916     24800.     6.96971E-01     9.15085E-07     9.69116E-01
    696       0.413939     24798.     6.96623E-01     9.15408E-07     9.69172E-01
    695       0.413963     24796.     6.96274E-01     9.15731E-07     9.69227E-01
    694       0.413987     24794.     6.95923E-01     9.16053E-07     9.69283E-01
    693       0.414010     24792.     6.95572E-01     9.16375E-07     9.69338E-01
    692       0.414034     24790.     6.95220E-01     9.16697E-07     9.69393E-01
    691       0.414058     24788.     6.94866E-01     9.17019E-07     9.69449E-01
    690       0.414081     24786.     6.94512E-01     9.17340E-07     9.69504E-01
    689       0.414105     24784.     6.94157E-01     9.17662E-07     9.69560E-01
    688       0.414129     24782.     6.93800E-01     9.17982E-07     9.69615E-01
    687       0.414152     24780.     6.93443E-01     9.18303E-07     9.69670E-01
    686       0.414176     24778.     6.93084E-01     9.18623E-07     9.69726E-01
    685       0.414200     24776.     6.92724E-01     9.18943E-07     9.69781E-01
    684       0.414223     24774.     6.92364E-01     9.19263E-07     9.69837E-01
    683       0.414247     24772.     6.92002E-01     9.19583E-07     9.69892E-01
    682       0.414271     24770.     6.91640E-01     9.19902E-07     9.69947E-01
    681       0.414294     24768.     6.91276E-01     9.20221E-07     9.70003E-01
    680       0.414318     24766.     6.90911E-01     9.20540E-07     9.70058E-01
    679       0.414342     24764.     6.90545E-01     9.20858E-07     9.70114E-01
    678       0.414365     24762.     6.90178E-01     9.21176E-07     9.70169E-01
    677       0.414389     24760.     6.89810E-01     9.21494E-07     9.70225E-01
    676       0.414413     24758.     6.89441E-01     9.21812E-07     9.70280E-01
    675       0.414436     24757.     6.89071E-01     9.22129E-07     9.70336E-01
    674       0.414460     24755.     6.88700E-01     9.22446E-07     9.70391E-01
    673       0.414484     24753.     6.88328E-01     9.22763E-07     9.70446E-01
    672       0.414507     24751.     6.87955E-01     9.23079E-07     9.70502E-01
    671       0.414531     24749.     6.87581E-01     9.23395E-07     9.70557E-01
    670       0.414555     24747.     6.87205E-01     9.23711E-07     9.70613E-01
    669       0.414578     24745.     6.86829E-01     9.24027E-07     9.70668E-01
    668       0.414602     24743.     6.86452E-01     9.24342E-07     9.70724E-01
    667       0.414626     24741.     6.86073E-01     9.24657E-07     9.70779E-01
    666       0.414649     24739.     6.85693E-01     9.24972E-07     9.70835E-01
    665       0.414673     24737.     6.85313E-01     9.25287E-07     9.70890E-01
    664       0.414697     24735.     6.84931E-01     9.25601E-07     9.70946E-01
    663       0.414721     24733.     6.84548E-01     9.25915E-07     9.71001E-01
    662       0.414744     24731.     6.84164E-01     9.26229E-07     9.71057E-01
    661       0.414768     24729.     6.83779E-01     9.26542E-07     9.71112E-01
    660       0.414792     24727.     6.83393E-01     9.26855E-07     9.71168E-01
    659       0.414815     24725.     6.83006E-01     9.27168E-07     9.71223E-01
    658       0.414839     24723.     6.82617E-01     9.27481E-07     9.71279E-01
    657       0.414863     24721.     6.82228E-01     9.27793E-07     9.71334E-01
    656       0.414886     24719.     6.81838E-01     9.28105E-07     9.71390E-01
    655       0.414910     24717.     6.81446E-01     9.28417E-07     9.71445E-01
    654       0.414934     24715.     6.81053E-01     9.28728E-07     9.71501E-01
    653       0.414958     24714.     6.80660E-01     9.29039E-07     9.71556E-01
    652       0.414981     24712.     6.80265E-01     9.29350E-07     9.71612E-01
    651       0.415005     24710.     6.79869E-01     9.29661E-07     9.71667E-01
    650       0.415029     24708.     6.79472E-01     9.29971E-07     9.71723E-01
    649       0.415052     24706.     6.79073E-01     9.30281E-07     9.71778E-01
    648       0.415076     24704.     6.78674E-01     9.30591E-07     9.71834E-01
    647       0.415100     24702.     6.78274E-01     9.30901E-07     9.71889E-01
    646       0.415124     24700.     6.77872E-01     9.31210E-07     9.71945E-01
    645       0.415147     24698.     6.77469E-01     9.31519E-07     9.72000E-01
    644       0.415171     24696.     6.77065E-01     9.31827E-07     9.72056E-01
    643       0.415195     24694.     6.76661E-01     9.32136E-07     9.72111E-01
    642       0.415219     24692.     6.76254E-01     9.32444E-07     9.72167E-01
    641       0.415242     24690.     6.75847E-01     9.32752E-07     9.72223E-01
    640       0.415266     24688.     6.75439E-01     9.33059E-07     9.72278E-01
    639       0.415290     24687.     6.75029E-01     9.33366E-07     9.72334E-01
    638       0.415313     24685.     6.74619E-01     9.33673E-07     9.72389E-01
    637       0.415337     24683.     6.74207E-01     9.33980E-07     9.72445E-01
    636       0.415361     24681.     6.73794E-01     9.34287E-07     9.72500E-01
    635       0.415385     24679.     6.73380E-01     9.34593E-07     9.72556E-01
    634       0.415408     24677.     6.72965E-01     9.34898E-07     9.72612E-01
    633       0.415432     24675.     6.72549E-01     9.35204E-07     9.72667E-01
    632       0.415456     24673.     6.72131E-01     9.35509E-07     9.72723E-01
    631       0.415480     24671.     6.71712E-01     9.35814E-07     9.72778E-01
    630       0.415503     24669.     6.71293E-01     9.36119E-07     9.72834E-01
    629       0.415527     24667.     6.70872E-01     9.36423E-07     9.72889E-01
    628       0.415551     24665.     6.70450E-01     9.36727E-07     9.72945E-01
    627       0.415575     24664.     6.70026E-01     9.37031E-07     9.73001E-01
    626       0.415598     24662.     6.69602E-01     9.37335E-07     9.73056E-01
    625       0.415622     24660.     6.69176E-01     9.37638E-07     9.73112E-01
    624       0.415646     24658.     6.68749E-01     9.37941E-07     9.73167E-01
    623       0.415670     24656.     6.68321E-01     9.38244E-07     9.73223E-01
    622       0.415693     24654.     6.67892E-01     9.38546E-07     9.73279E-01
    621       0.415717     24652.     6.67462E-01     9.38848E-07     9.73334E-01
    620       0.415741     24650.     6.67030E-01     9.39150E-07     9.73390E-01
    619       0.415765     24648.     6.66598E-01     9.39451E-07     9.73446E-01
    618       0.415788     24646.     6.66164E-01     9.39753E-07     9.73501E-01
    617       0.415812     24645.     6.65728E-01     9.40054E-07     9.73557E-01
    616       0.415836     24643.     6.65292E-01     9.40354E-07     9.73612E-01
    615       0.415860     24641.     6.64855E-01     9.40655E-07     9.73668E-01
    614       0.415883     24639.     6.64416E-01     9.40955E-07     9.73724E-01
    613       0.415907     24637.     6.63976E-01     9.41254E-07     9.73779E-01
    612       0.415931     24635.     6.63535E-01     9.41554E-07     9.73835E-01
    611       0.415955     24633.     6.63093E-01     9.41853E-07     9.73891E-01
    610       0.415978     24631.     6.62649E-01     9.42152E-07     9.73946E-01
    609       0.416002     24629.     6.62204E-01     9.42451E-07     9.74002E-01
    608       0.416026     24628.     6.61758E-01     9.42749E-07     9.74058E-01
    607       0.416050     24626.     6.61311E-01     9.43047E-07     9.74113E-01
    606       0.416074     24624.     6.60863E-01     9.43345E-07     9.74169E-01
    605       0.416097     24622.     6.60413E-01     9.43642E-07     9.74225E-01
    604       0.416121     24620.     6.59962E-01     9.43939E-07     9.74280E-01
    603       0.416145     24618.     6.59510E-01     9.44236E-07     9.74336E-01
    602       0.416169     24616.     6.59057E-01     9.44533E-07     9.74392E-01
    601       0.416192     24614.     6.58602E-01     9.44829E-07     9.74447E-01
    600       0.416216     24613.     6.58146E-01     9.45125E-07     9.74503E-01
    599       0.416240     24611.     6.57689E-01     9.45421E-07     9.74559E-01
    598       0.416264     24609.     6.57231E-01     9.45716E-07     9.74614E-01
    597       0.416288     24607.     6.56771E-01     9.46011E-07     9.74670E-01
    596       0.416311     24605.     6.56310E-01     9.46306E-07     9.74726E-01
    595       0.416335     24603.     6.55848E-01     9.46601E-07     9.74781E-01
    594       0.416359     24601.     6.55385E-01     9.46895E-07     9.74837E-01
    593       0.416383     24599.     6.54920E-01     9.47189E-07     9.74893E-01
    592       0.416407     24598.     6.54454E-01     9.47482E-07     9.74949E-01
    591       0.416430     24596.     6.53987E-01     9.47776E-07     9.75004E-01
    590       0.416454     24594.     6.53519E-01     9.48069E-07     9.75060E-01
    589       0.416478     24592.     6.53049E-01     9.48362E-07     9.75116E-01
    588       0.416502     24590.     6.52578E-01     9.48654E-07     9.75171E-01
    587       0.416526     24588.     6.52106E-01     9.48946E-07     9.75227E-01
    586       0.416549     24586.     6.51632E-01     9.49238E-07     9.75283E-01
    585       0.416573     24585.     6.51157E-01     9.49530E-07     9.75339E-01
    584       0.416597     24583.     6.50681E-01     9.49821E-07     9.75394E-01
    583       0.416621     24581.     6.50204E-01     9.50112E-07     9.75450E-01
    582       0.416645     24579.     6.49725E-01     9.50402E-07     9.75506E-01
    581       0.416668     24577.     6.49245E-01     9.50693E-07     9.75562E-01
    580       0.416692     24575.     6.48763E-01     9.50983E-07     9.75617E-01
