
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
   945       0.257941     16056.     5.23232E+00     2.27025E-06     9.54717E-01
   944       0.257955     16054.     5.23146E+00     2.27133E-06     9.54772E-01
   943       0.257970     16053.     5.23059E+00     2.27242E-06     9.54826E-01
   942       0.257985     16051.     5.22972E+00     2.27350E-06     9.54881E-01
   941       0.258000     16050.     5.22884E+00     2.27458E-06     9.54935E-01
   940       0.258014     16048.     5.22796E+00     2.27567E-06     9.54990E-01
   939       0.258029     16046.     5.22707E+00     2.27675E-06     9.55045E-01
   938       0.258044     16045.     5.22617E+00     2.27783E-06     9.55099E-01
   937       0.258059     16043.     5.22528E+00     2.27891E-06     9.55154E-01
   936       0.258073     16042.     5.22437E+00     2.27999E-06     9.55208E-01
   935       0.258088     16040.     5.22346E+00     2.28106E-06     9.55263E-01
   934       0.258103     16039.     5.22255E+00     2.28214E-06     9.55317E-01
   933       0.258118     16037.     5.22163E+00     2.28322E-06     9.55372E-01
   932       0.258132     16036.     5.22071E+00     2.28429E-06     9.55427E-01
   931       0.258147     16034.     5.21978E+00     2.28537E-06     9.55481E-01
   930       0.258162     16032.     5.21884E+00     2.28644E-06     9.55536E-01
   929       0.258177     16031.     5.21790E+00     2.28752E-06     9.55590E-01
   928       0.258191     16029.     5.21696E+00     2.28859E-06     9.55645E-01
   927       0.258206     16028.     5.21601E+00     2.28966E-06     9.55700E-01
   926       0.258221     16026.     5.21505E+00     2.29073E-06     9.55754E-01
   925       0.258236     16025.     5.21409E+00     2.29180E-06     9.55809E-01
   924       0.258250     16023.     5.21312E+00     2.29287E-06     9.55863E-01
   923       0.258265     16022.     5.21215E+00     2.29394E-06     9.55918E-01
   922       0.258280     16020.     5.21117E+00     2.29501E-06     9.55973E-01
   921       0.258295     16019.     5.21019E+00     2.29608E-06     9.56027E-01
   920       0.258309     16017.     5.20921E+00     2.29715E-06     9.56082E-01
   919       0.258324     16016.     5.20821E+00     2.29821E-06     9.56137E-01
   918       0.258339     16014.     5.20722E+00     2.29928E-06     9.56191E-01
   917       0.258354     16013.     5.20621E+00     2.30034E-06     9.56246E-01
   916       0.258368     16011.     5.20520E+00     2.30141E-06     9.56301E-01
   915       0.258383     16009.     5.20419E+00     2.30247E-06     9.56355E-01
   914       0.258398     16008.     5.20317E+00     2.30353E-06     9.56410E-01
   913       0.258413     16006.     5.20215E+00     2.30459E-06     9.56465E-01
   912       0.258428     16005.     5.20112E+00     2.30565E-06     9.56519E-01
   911       0.258442     16003.     5.20008E+00     2.30671E-06     9.56574E-01
   910       0.258457     16002.     5.19904E+00     2.30777E-06     9.56628E-01
   909       0.258472     16000.     5.19800E+00     2.30883E-06     9.56683E-01
   908       0.258487     15999.     5.19695E+00     2.30989E-06     9.56738E-01
   907       0.258501     15997.     5.19589E+00     2.31095E-06     9.56793E-01
   906       0.258516     15996.     5.19483E+00     2.31201E-06     9.56847E-01
   905       0.258531     15994.     5.19376E+00     2.31306E-06     9.56902E-01
   904       0.258546     15993.     5.19269E+00     2.31412E-06     9.56957E-01
   903       0.258561     15991.     5.19162E+00     2.31517E-06     9.57011E-01
   902       0.258575     15990.     5.19053E+00     2.31622E-06     9.57066E-01
   901       0.258590     15988.     5.18945E+00     2.31728E-06     9.57121E-01
   900       0.258605     15987.     5.18835E+00     2.31833E-06     9.57175E-01
   899       0.258620     15985.     5.18725E+00     2.31938E-06     9.57230E-01
   898       0.258634     15984.     5.18615E+00     2.32043E-06     9.57285E-01
   897       0.258649     15982.     5.18504E+00     2.32148E-06     9.57339E-01
   896       0.258664     15981.     5.18393E+00     2.32253E-06     9.57394E-01
   895       0.258679     15979.     5.18281E+00     2.32358E-06     9.57449E-01
   894       0.258694     15978.     5.18168E+00     2.32463E-06     9.57504E-01
   893       0.258708     15976.     5.18055E+00     2.32568E-06     9.57558E-01
   892       0.258723     15975.     5.17942E+00     2.32672E-06     9.57613E-01
   891       0.258738     15973.     5.17828E+00     2.32777E-06     9.57668E-01
   890       0.258753     15972.     5.17713E+00     2.32881E-06     9.57722E-01
   889       0.258767     15970.     5.17598E+00     2.32986E-06     9.57777E-01
   888       0.258782     15969.     5.17482E+00     2.33090E-06     9.57832E-01
   887       0.258797     15967.     5.17366E+00     2.33194E-06     9.57887E-01
   886       0.258812     15966.     5.17249E+00     2.33299E-06     9.57941E-01
   885       0.258827     15964.     5.17132E+00     2.33403E-06     9.57996E-01
   884       0.258841     15963.     5.17014E+00     2.33507E-06     9.58051E-01
   883       0.258856     15961.     5.16895E+00     2.33611E-06     9.58106E-01
   882       0.258871     15960.     5.16776E+00     2.33715E-06     9.58160E-01
   881       0.258886     15958.     5.16657E+00     2.33818E-06     9.58215E-01
   880       0.258901     15957.     5.16537E+00     2.33922E-06     9.58270E-01
   879       0.258915     15956.     5.16416E+00     2.34026E-06     9.58325E-01
   878       0.258930     15954.     5.16295E+00     2.34130E-06     9.58379E-01
   877       0.258945     15953.     5.16173E+00     2.34233E-06     9.58434E-01
   876       0.258960     15951.     5.16051E+00     2.34337E-06     9.58489E-01
   875       0.258975     15950.     5.15928E+00     2.34440E-06     9.58544E-01
   874       0.258989     15948.     5.15805E+00     2.34543E-06     9.58598E-01
   873       0.259004     15947.     5.15681E+00     2.34647E-06     9.58653E-01
   872       0.259019     15945.     5.15557E+00     2.34750E-06     9.58708E-01
   871       0.259034     15944.     5.15432E+00     2.34853E-06     9.58763E-01
   870       0.259049     15942.     5.15306E+00     2.34956E-06     9.58818E-01
   869       0.259063     15941.     5.15180E+00     2.35059E-06     9.58872E-01
   868       0.259078     15939.     5.15054E+00     2.35162E-06     9.58927E-01
   867       0.259093     15938.     5.14927E+00     2.35265E-06     9.58982E-01
   866       0.259108     15936.     5.14799E+00     2.35367E-06     9.59037E-01
   865       0.259123     15935.     5.14671E+00     2.35470E-06     9.59092E-01
   864       0.259137     15934.     5.14542E+00     2.35573E-06     9.59146E-01
   863       0.259152     15932.     5.14412E+00     2.35675E-06     9.59201E-01
   862       0.259167     15931.     5.14283E+00     2.35778E-06     9.59256E-01
   861       0.259182     15929.     5.14152E+00     2.35880E-06     9.59311E-01
   860       0.259197     15928.     5.14021E+00     2.35982E-06     9.59366E-01
   859       0.259211     15926.     5.13890E+00     2.36085E-06     9.59420E-01
   858       0.259226     15925.     5.13758E+00     2.36187E-06     9.59475E-01
   857       0.259241     15923.     5.13625E+00     2.36289E-06     9.59530E-01
   856       0.259256     15922.     5.13492E+00     2.36391E-06     9.59585E-01
   855       0.259271     15920.     5.13358E+00     2.36493E-06     9.59640E-01
   854       0.259285     15919.     5.13224E+00     2.36595E-06     9.59695E-01
   853       0.259300     15918.     5.13089E+00     2.36697E-06     9.59749E-01
   852       0.259315     15916.     5.12953E+00     2.36798E-06     9.59804E-01
   851       0.259330     15915.     5.12817E+00     2.36900E-06     9.59859E-01
   850       0.259345     15913.     5.12681E+00     2.37002E-06     9.59914E-01
   849       0.259360     15912.     5.12544E+00     2.37103E-06     9.59969E-01
   848       0.259374     15910.     5.12406E+00     2.37205E-06     9.60024E-01
   847       0.259389     15909.     5.12268E+00     2.37306E-06     9.60079E-01
   846       0.259404     15908.     5.12129E+00     2.37407E-06     9.60133E-01
   845       0.259419     15906.     5.11990E+00     2.37509E-06     9.60188E-01
   844       0.259434     15905.     5.11850E+00     2.37610E-06     9.60243E-01
   843       0.259449     15903.     5.11710E+00     2.37711E-06     9.60298E-01
   842       0.259463     15902.     5.11569E+00     2.37812E-06     9.60353E-01
   841       0.259478     15900.     5.11427E+00     2.37913E-06     9.60408E-01
   840       0.259493     15899.     5.11285E+00     2.38014E-06     9.60463E-01
   839       0.259508     15897.     5.11142E+00     2.38114E-06     9.60518E-01
   838       0.259523     15896.     5.10999E+00     2.38215E-06     9.60572E-01
   837       0.259537     15895.     5.10855E+00     2.38316E-06     9.60627E-01
   836       0.259552     15893.     5.10711E+00     2.38416E-06     9.60682E-01
   835       0.259567     15892.     5.10566E+00     2.38517E-06     9.60737E-01
   834       0.259582     15890.     5.10420E+00     2.38617E-06     9.60792E-01
   833       0.259597     15889.     5.10274E+00     2.38718E-06     9.60847E-01
   832       0.259612     15888.     5.10128E+00     2.38818E-06     9.60902E-01
   831       0.259626     15886.     5.09980E+00     2.38918E-06     9.60957E-01
   830       0.259641     15885.     5.09833E+00     2.39018E-06     9.61012E-01
   829       0.259656     15883.     5.09684E+00     2.39118E-06     9.61067E-01
   828       0.259671     15882.     5.09535E+00     2.39218E-06     9.61122E-01
   827       0.259686     15880.     5.09386E+00     2.39318E-06     9.61176E-01
   826       0.259701     15879.     5.09236E+00     2.39418E-06     9.61231E-01
   825       0.259716     15878.     5.09085E+00     2.39518E-06     9.61286E-01
   824       0.259730     15876.     5.08934E+00     2.39618E-06     9.61341E-01
   823       0.259745     15875.     5.08782E+00     2.39717E-06     9.61396E-01
   822       0.259760     15873.     5.08630E+00     2.39817E-06     9.61451E-01
   821       0.259775     15872.     5.08477E+00     2.39916E-06     9.61506E-01
   820       0.259790     15871.     5.08323E+00     2.40016E-06     9.61561E-01
   819       0.259805     15869.     5.08169E+00     2.40115E-06     9.61616E-01
   818       0.259819     15868.     5.08015E+00     2.40215E-06     9.61671E-01
   817       0.259834     15866.     5.07859E+00     2.40314E-06     9.61726E-01
   816       0.259849     15865.     5.07704E+00     2.40413E-06     9.61781E-01
   815       0.259864     15864.     5.07547E+00     2.40512E-06     9.61836E-01
   814       0.259879     15862.     5.07390E+00     2.40611E-06     9.61891E-01
   813       0.259894     15861.     5.07233E+00     2.40710E-06     9.61946E-01
   812       0.259909     15859.     5.07075E+00     2.40809E-06     9.62001E-01
   811       0.259923     15858.     5.06916E+00     2.40908E-06     9.62056E-01
   810       0.259938     15857.     5.06757E+00     2.41006E-06     9.62111E-01
   809       0.259953     15855.     5.06597E+00     2.41105E-06     9.62166E-01
   808       0.259968     15854.     5.06436E+00     2.41203E-06     9.62221E-01
   807       0.259983     15852.     5.06275E+00     2.41302E-06     9.62276E-01
   806       0.259998     15851.     5.06114E+00     2.41400E-06     9.62331E-01
   805       0.260013     15850.     5.05951E+00     2.41499E-06     9.62386E-01
   804       0.260027     15848.     5.05789E+00     2.41597E-06     9.62441E-01
   803       0.260042     15847.     5.05625E+00     2.41695E-06     9.62496E-01
   802       0.260057     15846.     5.05461E+00     2.41793E-06     9.62551E-01
   801       0.260072     15844.     5.05297E+00     2.41891E-06     9.62606E-01
   800       0.260087     15843.     5.05132E+00     2.41989E-06     9.62661E-01
   799       0.260102     15841.     5.04966E+00     2.42087E-06     9.62716E-01
   798       0.260117     15840.     5.04800E+00     2.42185E-06     9.62771E-01
   797       0.260131     15839.     5.04633E+00     2.42283E-06     9.62826E-01
   796       0.260146     15837.     5.04465E+00     2.42381E-06     9.62881E-01
   795       0.260161     15836.     5.04297E+00     2.42478E-06     9.62936E-01
   794       0.260176     15834.     5.04128E+00     2.42576E-06     9.62991E-01
   793       0.260191     15833.     5.03959E+00     2.42673E-06     9.63046E-01
   792       0.260206     15832.     5.03789E+00     2.42771E-06     9.63101E-01
   791       0.260221     15830.     5.03619E+00     2.42868E-06     9.63156E-01
   790       0.260235     15829.     5.03448E+00     2.42965E-06     9.63211E-01
   789       0.260250     15828.     5.03276E+00     2.43062E-06     9.63266E-01
   788       0.260265     15826.     5.03104E+00     2.43160E-06     9.63321E-01
   787       0.260280     15825.     5.02931E+00     2.43257E-06     9.63376E-01
   786       0.260295     15824.     5.02758E+00     2.43354E-06     9.63431E-01
   785       0.260310     15822.     5.02584E+00     2.43450E-06     9.63486E-01
   784       0.260325     15821.     5.02409E+00     2.43547E-06     9.63541E-01
   783       0.260340     15819.     5.02234E+00     2.43644E-06     9.63596E-01
   782       0.260354     15818.     5.02058E+00     2.43741E-06     9.63651E-01
   781       0.260369     15817.     5.01881E+00     2.43837E-06     9.63706E-01
   780       0.260384     15815.     5.01704E+00     2.43934E-06     9.63761E-01
   779       0.260399     15814.     5.01527E+00     2.44030E-06     9.63816E-01
   778       0.260414     15813.     5.01348E+00     2.44127E-06     9.63871E-01
   777       0.260429     15811.     5.01170E+00     2.44223E-06     9.63927E-01
   776       0.260444     15810.     5.00990E+00     2.44319E-06     9.63982E-01
   775       0.260459     15809.     5.00810E+00     2.44415E-06     9.64037E-01
   774       0.260474     15807.     5.00629E+00     2.44512E-06     9.64092E-01
   773       0.260488     15806.     5.00448E+00     2.44608E-06     9.64147E-01
   772       0.260503     15805.     5.00266E+00     2.44704E-06     9.64202E-01
   771       0.260518     15803.     5.00084E+00     2.44799E-06     9.64257E-01
   770       0.260533     15802.     4.99901E+00     2.44895E-06     9.64312E-01
   769       0.260548     15800.     4.99717E+00     2.44991E-06     9.64367E-01
   768       0.260563     15799.     4.99532E+00     2.45087E-06     9.64422E-01
   767       0.260578     15798.     4.99348E+00     2.45182E-06     9.64478E-01
   766       0.260593     15796.     4.99162E+00     2.45278E-06     9.64533E-01
   765       0.260607     15795.     4.98976E+00     2.45373E-06     9.64588E-01
   764       0.260622     15794.     4.98789E+00     2.45469E-06     9.64643E-01
   763       0.260637     15792.     4.98602E+00     2.45564E-06     9.64698E-01
   762       0.260652     15791.     4.98414E+00     2.45659E-06     9.64753E-01
   761       0.260667     15790.     4.98225E+00     2.45754E-06     9.64808E-01
   760       0.260682     15788.     4.98036E+00     2.45849E-06     9.64863E-01
   759       0.260697     15787.     4.97846E+00     2.45944E-06     9.64919E-01
   758       0.260712     15786.     4.97655E+00     2.46039E-06     9.64974E-01
   757       0.260727     15784.     4.97464E+00     2.46134E-06     9.65029E-01
   756       0.260742     15783.     4.97272E+00     2.46229E-06     9.65084E-01
   755       0.260756     15782.     4.97080E+00     2.46324E-06     9.65139E-01
   754       0.260771     15780.     4.96887E+00     2.46418E-06     9.65194E-01
   753       0.260786     15779.     4.96693E+00     2.46513E-06     9.65249E-01
   752       0.260801     15778.     4.96499E+00     2.46607E-06     9.65305E-01
   751       0.260816     15776.     4.96304E+00     2.46702E-06     9.65360E-01
   750       0.260831     15775.     4.96109E+00     2.46796E-06     9.65415E-01
   749       0.260846     15774.     4.95912E+00     2.46890E-06     9.65470E-01
   748       0.260861     15772.     4.95716E+00     2.46985E-06     9.65525E-01
   747       0.260876     15771.     4.95518E+00     2.47079E-06     9.65580E-01
   746       0.260891     15770.     4.95320E+00     2.47173E-06     9.65636E-01
   745       0.260906     15768.     4.95121E+00     2.47267E-06     9.65691E-01
   744       0.260920     15767.     4.94922E+00     2.47361E-06     9.65746E-01
   743       0.260935     15766.     4.94722E+00     2.47455E-06     9.65801E-01
   742       0.260950     15764.     4.94522E+00     2.47548E-06     9.65856E-01
   741       0.260965     15763.     4.94320E+00     2.47642E-06     9.65912E-01
   740       0.260980     15762.     4.94119E+00     2.47736E-06     9.65967E-01
   739       0.260995     15760.     4.93916E+00     2.47829E-06     9.66022E-01
   738       0.261010     15759.     4.93713E+00     2.47923E-06     9.66077E-01
   737       0.261025     15758.     4.93509E+00     2.48016E-06     9.66132E-01
   736       0.261040     15757.     4.93305E+00     2.48109E-06     9.66188E-01
   735       0.261055     15755.     4.93100E+00     2.48203E-06     9.66243E-01
   734       0.261070     15754.     4.92894E+00     2.48296E-06     9.66298E-01
   733       0.261084     15753.     4.92688E+00     2.48389E-06     9.66353E-01
   732       0.261099     15751.     4.92481E+00     2.48482E-06     9.66408E-01
   731       0.261114     15750.     4.92273E+00     2.48575E-06     9.66464E-01
   730       0.261129     15749.     4.92065E+00     2.48668E-06     9.66519E-01
   729       0.261144     15747.     4.91856E+00     2.48761E-06     9.66574E-01
   728       0.261159     15746.     4.91646E+00     2.48853E-06     9.66629E-01
   727       0.261174     15745.     4.91436E+00     2.48946E-06     9.66685E-01
   726       0.261189     15743.     4.91225E+00     2.49039E-06     9.66740E-01
   725       0.261204     15742.     4.91014E+00     2.49131E-06     9.66795E-01
   724       0.261219     15741.     4.90801E+00     2.49224E-06     9.66850E-01
   723       0.261234     15740.     4.90589E+00     2.49316E-06     9.66906E-01
   722       0.261249     15738.     4.90375E+00     2.49408E-06     9.66961E-01
   721       0.261264     15737.     4.90161E+00     2.49500E-06     9.67016E-01
   720       0.261278     15736.     4.89946E+00     2.49593E-06     9.67071E-01
   719       0.261293     15734.     4.89731E+00     2.49685E-06     9.67127E-01
   718       0.261308     15733.     4.89515E+00     2.49777E-06     9.67182E-01
   717       0.261323     15732.     4.89298E+00     2.49869E-06     9.67237E-01
   716       0.261338     15730.     4.89080E+00     2.49961E-06     9.67292E-01
   715       0.261353     15729.     4.88862E+00     2.50052E-06     9.67348E-01
   714       0.261368     15728.     4.88643E+00     2.50144E-06     9.67403E-01
   713       0.261383     15727.     4.88424E+00     2.50236E-06     9.67458E-01
   712       0.261398     15725.     4.88204E+00     2.50327E-06     9.67514E-01
   711       0.261413     15724.     4.87983E+00     2.50419E-06     9.67569E-01
   710       0.261428     15723.     4.87762E+00     2.50510E-06     9.67624E-01
   709       0.261443     15721.     4.87540E+00     2.50601E-06     9.67679E-01
   708       0.261458     15720.     4.87317E+00     2.50693E-06     9.67735E-01
   707       0.261473     15719.     4.87093E+00     2.50784E-06     9.67790E-01
   706       0.261488     15718.     4.86869E+00     2.50875E-06     9.67845E-01
   705       0.261503     15716.     4.86644E+00     2.50966E-06     9.67901E-01
   704       0.261517     15715.     4.86419E+00     2.51057E-06     9.67956E-01
   703       0.261532     15714.     4.86193E+00     2.51148E-06     9.68011E-01
   702       0.261547     15712.     4.85966E+00     2.51239E-06     9.68067E-01
   701       0.261562     15711.     4.85738E+00     2.51329E-06     9.68122E-01
   700       0.261577     15710.     4.85510E+00     2.51420E-06     9.68177E-01
   699       0.261592     15709.     4.85281E+00     2.51511E-06     9.68233E-01
   698       0.261607     15707.     4.85052E+00     2.51601E-06     9.68288E-01
   697       0.261622     15706.     4.84822E+00     2.51692E-06     9.68343E-01
   696       0.261637     15705.     4.84591E+00     2.51782E-06     9.68399E-01
   695       0.261652     15703.     4.84359E+00     2.51872E-06     9.68454E-01
   694       0.261667     15702.     4.84127E+00     2.51963E-06     9.68509E-01
   693       0.261682     15701.     4.83894E+00     2.52053E-06     9.68565E-01
   692       0.261697     15700.     4.83660E+00     2.52143E-06     9.68620E-01
   691       0.261712     15698.     4.83426E+00     2.52233E-06     9.68675E-01
   690       0.261727     15697.     4.83191E+00     2.52323E-06     9.68731E-01
   689       0.261742     15696.     4.82955E+00     2.52412E-06     9.68786E-01
   688       0.261757     15695.     4.82719E+00     2.52502E-06     9.68841E-01
   687       0.261772     15693.     4.82481E+00     2.52592E-06     9.68897E-01
   686       0.261787     15692.     4.82244E+00     2.52682E-06     9.68952E-01
   685       0.261802     15691.     4.82005E+00     2.52771E-06     9.69007E-01
   684       0.261817     15689.     4.81766E+00     2.52861E-06     9.69063E-01
   683       0.261831     15688.     4.81526E+00     2.52950E-06     9.69118E-01
   682       0.261846     15687.     4.81285E+00     2.53039E-06     9.69174E-01
   681       0.261861     15686.     4.81044E+00     2.53129E-06     9.69229E-01
   680       0.261876     15684.     4.80802E+00     2.53218E-06     9.69284E-01
   679       0.261891     15683.     4.80559E+00     2.53307E-06     9.69340E-01
   678       0.261906     15682.     4.80316E+00     2.53396E-06     9.69395E-01
   677       0.261921     15681.     4.80072E+00     2.53485E-06     9.69450E-01
   676       0.261936     15679.     4.79827E+00     2.53574E-06     9.69506E-01
   675       0.261951     15678.     4.79581E+00     2.53662E-06     9.69561E-01
   674       0.261966     15677.     4.79335E+00     2.53751E-06     9.69617E-01
   673       0.261981     15676.     4.79088E+00     2.53840E-06     9.69672E-01
   672       0.261996     15674.     4.78840E+00     2.53928E-06     9.69728E-01
   671       0.262011     15673.     4.78592E+00     2.54017E-06     9.69783E-01
   670       0.262026     15672.     4.78343E+00     2.54105E-06     9.69838E-01
   669       0.262041     15671.     4.78093E+00     2.54194E-06     9.69894E-01
   668       0.262056     15669.     4.77842E+00     2.54282E-06     9.69949E-01
   667       0.262071     15668.     4.77591E+00     2.54370E-06     9.70005E-01
   666       0.262086     15667.     4.77339E+00     2.54458E-06     9.70060E-01
   665       0.262101     15666.     4.77086E+00     2.54546E-06     9.70115E-01
   664       0.262116     15664.     4.76833E+00     2.54634E-06     9.70171E-01
   663       0.262131     15663.     4.76579E+00     2.54722E-06     9.70226E-01
   662       0.262146     15662.     4.76324E+00     2.54810E-06     9.70282E-01
   661       0.262161     15661.     4.76068E+00     2.54897E-06     9.70337E-01
   660       0.262176     15659.     4.75812E+00     2.54985E-06     9.70393E-01
   659       0.262191     15658.     4.75554E+00     2.55073E-06     9.70448E-01
   658       0.262206     15657.     4.75297E+00     2.55160E-06     9.70504E-01
   657       0.262221     15656.     4.75038E+00     2.55248E-06     9.70559E-01
   656       0.262236     15654.     4.74779E+00     2.55335E-06     9.70615E-01
   655       0.262251     15653.     4.74519E+00     2.55422E-06     9.70670E-01
   654       0.262266     15652.     4.74258E+00     2.55509E-06     9.70725E-01
   653       0.262281     15651.     4.73996E+00     2.55596E-06     9.70781E-01
   652       0.262296     15649.     4.73734E+00     2.55684E-06     9.70836E-01
   651       0.262311     15648.     4.73471E+00     2.55770E-06     9.70892E-01
   650       0.262326     15647.     4.73207E+00     2.55857E-06     9.70947E-01
   649       0.262341     15646.     4.72943E+00     2.55944E-06     9.71003E-01
   648       0.262356     15644.     4.72677E+00     2.56031E-06     9.71058E-01
   647       0.262371     15643.     4.72411E+00     2.56118E-06     9.71114E-01
   646       0.262386     15642.     4.72145E+00     2.56204E-06     9.71169E-01
   645       0.262401     15641.     4.71877E+00     2.56291E-06     9.71225E-01
   644       0.262416     15640.     4.71609E+00     2.56377E-06     9.71280E-01
   643       0.262431     15638.     4.71340E+00     2.56463E-06     9.71336E-01
   642       0.262446     15637.     4.71070E+00     2.56550E-06     9.71391E-01
   641       0.262461     15636.     4.70800E+00     2.56636E-06     9.71447E-01
   640       0.262476     15635.     4.70528E+00     2.56722E-06     9.71502E-01
   639       0.262491     15633.     4.70256E+00     2.56808E-06     9.71558E-01
   638       0.262506     15632.     4.69983E+00     2.56894E-06     9.71613E-01
   637       0.262521     15631.     4.69710E+00     2.56980E-06     9.71669E-01
   636       0.262536     15630.     4.69435E+00     2.57066E-06     9.71724E-01
   635       0.262551     15628.     4.69160E+00     2.57151E-06     9.71780E-01
   634       0.262566     15627.     4.68884E+00     2.57237E-06     9.71835E-01
   633       0.262581     15626.     4.68608E+00     2.57323E-06     9.71891E-01
   632       0.262596     15625.     4.68330E+00     2.57408E-06     9.71947E-01
   631       0.262611     15624.     4.68052E+00     2.57493E-06     9.72002E-01
   630       0.262626     15622.     4.67773E+00     2.57579E-06     9.72058E-01
   629       0.262641     15621.     4.67493E+00     2.57664E-06     9.72113E-01
   628       0.262656     15620.     4.67213E+00     2.57749E-06     9.72169E-01
   627       0.262671     15619.     4.66931E+00     2.57834E-06     9.72224E-01
   626       0.262686     15618.     4.66649E+00     2.57919E-06     9.72280E-01
   625       0.262701     15616.     4.66366E+00     2.58004E-06     9.72335E-01
   624       0.262716     15615.     4.66083E+00     2.58089E-06     9.72391E-01
   623       0.262731     15614.     4.65798E+00     2.58174E-06     9.72447E-01
   622       0.262746     15613.     4.65513E+00     2.58259E-06     9.72502E-01
   621       0.262761     15611.     4.65227E+00     2.58343E-06     9.72558E-01
   620       0.262776     15610.     4.64940E+00     2.58428E-06     9.72613E-01
   619       0.262791     15609.     4.64652E+00     2.58512E-06     9.72669E-01
   618       0.262806     15608.     4.64364E+00     2.58597E-06     9.72724E-01
   617       0.262821     15607.     4.64075E+00     2.58681E-06     9.72780E-01
   616       0.262836     15605.     4.63784E+00     2.58765E-06     9.72836E-01
   615       0.262851     15604.     4.63494E+00     2.58849E-06     9.72891E-01
   614       0.262866     15603.     4.63202E+00     2.58933E-06     9.72947E-01
   613       0.262881     15602.     4.62910E+00     2.59017E-06     9.73002E-01
   612       0.262896     15601.     4.62616E+00     2.59101E-06     9.73058E-01
   611       0.262911     15599.     4.62322E+00     2.59185E-06     9.73114E-01
   610       0.262926     15598.     4.62027E+00     2.59269E-06     9.73169E-01
   609       0.262941     15597.     4.61732E+00     2.59353E-06     9.73225E-01
   608       0.262956     15596.     4.61435E+00     2.59436E-06     9.73280E-01
   607       0.262971     15595.     4.61138E+00     2.59520E-06     9.73336E-01
   606       0.262986     15593.     4.60840E+00     2.59603E-06     9.73392E-01
   605       0.263001     15592.     4.60541E+00     2.59687E-06     9.73447E-01
   604       0.263016     15591.     4.60241E+00     2.59770E-06     9.73503E-01
   603       0.263031     15590.     4.59940E+00     2.59853E-06     9.73559E-01
   602       0.263046     15589.     4.59639E+00     2.59936E-06     9.73614E-01
   601       0.263061     15587.     4.59336E+00     2.60019E-06     9.73670E-01
   600       0.263076     15586.     4.59033E+00     2.60102E-06     9.73725E-01
   599       0.263091     15585.     4.58729E+00     2.60185E-06     9.73781E-01
   598       0.263106     15584.     4.58425E+00     2.60268E-06     9.73837E-01
   597       0.263121     15583.     4.58119E+00     2.60351E-06     9.73892E-01
   596       0.263136     15581.     4.57813E+00     2.60433E-06     9.73948E-01
   595       0.263151     15580.     4.57505E+00     2.60516E-06     9.74004E-01
   594       0.263166     15579.     4.57197E+00     2.60598E-06     9.74059E-01
   593       0.263182     15578.     4.56888E+00     2.60681E-06     9.74115E-01
   592       0.263197     15577.     4.56578E+00     2.60763E-06     9.74171E-01
   591       0.263212     15575.     4.56268E+00     2.60845E-06     9.74226E-01
   590       0.263227     15574.     4.55956E+00     2.60927E-06     9.74282E-01
   589       0.263242     15573.     4.55644E+00     2.61009E-06     9.74338E-01
   588       0.263257     15572.     4.55330E+00     2.61091E-06     9.74393E-01
   587       0.263272     15571.     4.55016E+00     2.61173E-06     9.74449E-01
   586       0.263287     15570.     4.54701E+00     2.61255E-06     9.74505E-01
   585       0.263302     15568.     4.54386E+00     2.61337E-06     9.74560E-01
   584       0.263317     15567.     4.54069E+00     2.61419E-06     9.74616E-01
   583       0.263332     15566.     4.53751E+00     2.61500E-06     9.74672E-01
   582       0.263347     15565.     4.53433E+00     2.61582E-06     9.74728E-01
   581       0.263362     15564.     4.53114E+00     2.61663E-06     9.74783E-01
   580       0.263377     15562.     4.52794E+00     2.61744E-06     9.74839E-01
   579       0.263392     15561.     4.52473E+00     2.61826E-06     9.74895E-01
   578       0.263407     15560.     4.52151E+00     2.61907E-06     9.74950E-01
   577       0.263422     15559.     4.51828E+00     2.61988E-06     9.75006E-01
   576       0.263437     15558.     4.51504E+00     2.62069E-06     9.75062E-01
   575       0.263452     15557.     4.51180E+00     2.62150E-06     9.75117E-01
   574       0.263467     15555.     4.50854E+00     2.62231E-06     9.75173E-01
   573       0.263482     15554.     4.50528E+00     2.62311E-06     9.75229E-01
   572       0.263498     15553.     4.50201E+00     2.62392E-06     9.75285E-01
   571       0.263513     15552.     4.49873E+00     2.62473E-06     9.75340E-01
   570       0.263528     15551.     4.49544E+00     2.62553E-06     9.75396E-01
   569       0.263543     15549.     4.49214E+00     2.62634E-06     9.75452E-01
   568       0.263558     15548.     4.48883E+00     2.62714E-06     9.75508E-01
   567       0.263573     15547.     4.48551E+00     2.62794E-06     9.75563E-01
   566       0.263588     15546.     4.48219E+00     2.62875E-06     9.75619E-01
   565       0.263603     15545.     4.47885E+00     2.62955E-06     9.75675E-01
   564       0.263618     15544.     4.47551E+00     2.63035E-06     9.75731E-01
   563       0.263633     15542.     4.47215E+00     2.63115E-06     9.75786E-01
   562       0.263648     15541.     4.46879E+00     2.63194E-06     9.75842E-01
   561       0.263663     15540.     4.46542E+00     2.63274E-06     9.75898E-01
   560       0.263678     15539.     4.46204E+00     2.63354E-06     9.75954E-01
