1.00
1.40
0.10
  1296
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
   1217       0.408002     26675.     6.76545E-01     6.39045E-07     9.39026E-01
   1216       0.408025     26672.     6.76623E-01     6.39491E-07     9.39080E-01
   1215       0.408048     26668.     6.76701E-01     6.39936E-07     9.39133E-01
   1214       0.408072     26665.     6.76779E-01     6.40382E-07     9.39187E-01
   1213       0.408095     26661.     6.76855E-01     6.40827E-07     9.39241E-01
   1212       0.408118     26658.     6.76931E-01     6.41271E-07     9.39294E-01
   1211       0.408142     26654.     6.77006E-01     6.41716E-07     9.39348E-01
   1210       0.408165     26651.     6.77081E-01     6.42160E-07     9.39402E-01
   1209       0.408188     26647.     6.77155E-01     6.42603E-07     9.39456E-01
   1208       0.408212     26644.     6.77228E-01     6.43046E-07     9.39509E-01
   1207       0.408235     26640.     6.77300E-01     6.43489E-07     9.39563E-01
   1206       0.408258     26637.     6.77372E-01     6.43932E-07     9.39617E-01
   1205       0.408282     26633.     6.77443E-01     6.44374E-07     9.39670E-01
   1204       0.408305     26630.     6.77514E-01     6.44815E-07     9.39724E-01
   1203       0.408328     26627.     6.77583E-01     6.45257E-07     9.39778E-01
   1202       0.408352     26623.     6.77652E-01     6.45698E-07     9.39831E-01
   1201       0.408375     26620.     6.77721E-01     6.46138E-07     9.39885E-01
   1200       0.408398     26616.     6.77788E-01     6.46578E-07     9.39939E-01
   1199       0.408422     26613.     6.77855E-01     6.47018E-07     9.39993E-01
   1198       0.408445     26609.     6.77922E-01     6.47458E-07     9.40046E-01
   1197       0.408468     26606.     6.77987E-01     6.47897E-07     9.40100E-01
   1196       0.408492     26603.     6.78052E-01     6.48336E-07     9.40154E-01
   1195       0.408515     26599.     6.78116E-01     6.48774E-07     9.40207E-01
   1194       0.408538     26596.     6.78180E-01     6.49212E-07     9.40261E-01
   1193       0.408562     26592.     6.78243E-01     6.49650E-07     9.40315E-01
   1192       0.408585     26589.     6.78305E-01     6.50087E-07     9.40369E-01
   1191       0.408608     26586.     6.78367E-01     6.50524E-07     9.40422E-01
   1190       0.408632     26582.     6.78428E-01     6.50961E-07     9.40476E-01
   1189       0.408655     26579.     6.78488E-01     6.51397E-07     9.40530E-01
   1188       0.408678     26576.     6.78547E-01     6.51833E-07     9.40584E-01
   1187       0.408702     26572.     6.78606E-01     6.52269E-07     9.40637E-01
   1186       0.408725     26569.     6.78664E-01     6.52704E-07     9.40691E-01
   1185       0.408748     26565.     6.78722E-01     6.53139E-07     9.40745E-01
   1184       0.408772     26562.     6.78779E-01     6.53574E-07     9.40799E-01
   1183       0.408795     26559.     6.78835E-01     6.54008E-07     9.40852E-01
   1182       0.408819     26555.     6.78890E-01     6.54442E-07     9.40906E-01
   1181       0.408842     26552.     6.78945E-01     6.54875E-07     9.40960E-01
   1180       0.408865     26549.     6.78999E-01     6.55308E-07     9.41014E-01
   1179       0.408889     26545.     6.79053E-01     6.55741E-07     9.41067E-01
   1178       0.408912     26542.     6.79105E-01     6.56174E-07     9.41121E-01
   1177       0.408935     26539.     6.79158E-01     6.56606E-07     9.41175E-01
   1176       0.408959     26536.     6.79209E-01     6.57038E-07     9.41229E-01
   1175       0.408982     26532.     6.79260E-01     6.57469E-07     9.41283E-01
   1174       0.409005     26529.     6.79310E-01     6.57900E-07     9.41336E-01
   1173       0.409029     26526.     6.79359E-01     6.58331E-07     9.41390E-01
   1172       0.409052     26522.     6.79408E-01     6.58761E-07     9.41444E-01
   1171       0.409076     26519.     6.79456E-01     6.59191E-07     9.41498E-01
   1170       0.409099     26516.     6.79504E-01     6.59621E-07     9.41551E-01
   1169       0.409122     26512.     6.79551E-01     6.60051E-07     9.41605E-01
   1168       0.409146     26509.     6.79597E-01     6.60480E-07     9.41659E-01
   1167       0.409169     26506.     6.79642E-01     6.60908E-07     9.41713E-01
   1166       0.409192     26503.     6.79687E-01     6.61337E-07     9.41767E-01
   1165       0.409216     26499.     6.79731E-01     6.61765E-07     9.41821E-01
   1164       0.409239     26496.     6.79775E-01     6.62193E-07     9.41874E-01
   1163       0.409263     26493.     6.79818E-01     6.62620E-07     9.41928E-01
   1162       0.409286     26490.     6.79860E-01     6.63047E-07     9.41982E-01
   1161       0.409309     26486.     6.79901E-01     6.63474E-07     9.42036E-01
   1160       0.409333     26483.     6.79942E-01     6.63900E-07     9.42090E-01
   1159       0.409356     26480.     6.79982E-01     6.64326E-07     9.42144E-01
   1158       0.409380     26477.     6.80022E-01     6.64752E-07     9.42197E-01
   1157       0.409403     26473.     6.80061E-01     6.65177E-07     9.42251E-01
   1156       0.409426     26470.     6.80099E-01     6.65602E-07     9.42305E-01
   1155       0.409450     26467.     6.80136E-01     6.66027E-07     9.42359E-01
   1154       0.409473     26464.     6.80173E-01     6.66452E-07     9.42413E-01
   1153       0.409497     26461.     6.80209E-01     6.66876E-07     9.42467E-01
   1152       0.409520     26457.     6.80245E-01     6.67300E-07     9.42520E-01
   1151       0.409543     26454.     6.80280E-01     6.67723E-07     9.42574E-01
   1150       0.409567     26451.     6.80314E-01     6.68146E-07     9.42628E-01
   1149       0.409590     26448.     6.80348E-01     6.68569E-07     9.42682E-01
   1148       0.409614     26445.     6.80381E-01     6.68991E-07     9.42736E-01
   1147       0.409637     26441.     6.80413E-01     6.69413E-07     9.42790E-01
   1146       0.409660     26438.     6.80445E-01     6.69835E-07     9.42844E-01
   1145       0.409684     26435.     6.80476E-01     6.70257E-07     9.42898E-01
   1144       0.409707     26432.     6.80506E-01     6.70678E-07     9.42951E-01
   1143       0.409731     26429.     6.80536E-01     6.71099E-07     9.43005E-01
   1142       0.409754     26425.     6.80565E-01     6.71519E-07     9.43059E-01
   1141       0.409777     26422.     6.80593E-01     6.71940E-07     9.43113E-01
   1140       0.409801     26419.     6.80621E-01     6.72360E-07     9.43167E-01
   1139       0.409824     26416.     6.80648E-01     6.72779E-07     9.43221E-01
   1138       0.409848     26413.     6.80674E-01     6.73198E-07     9.43275E-01
   1137       0.409871     26410.     6.80700E-01     6.73617E-07     9.43329E-01
   1136       0.409895     26406.     6.80725E-01     6.74036E-07     9.43383E-01
   1135       0.409918     26403.     6.80749E-01     6.74454E-07     9.43436E-01
   1134       0.409941     26400.     6.80773E-01     6.74872E-07     9.43490E-01
   1133       0.409965     26397.     6.80796E-01     6.75290E-07     9.43544E-01
   1132       0.409988     26394.     6.80819E-01     6.75707E-07     9.43598E-01
   1131       0.410012     26391.     6.80841E-01     6.76124E-07     9.43652E-01
   1130       0.410035     26388.     6.80862E-01     6.76541E-07     9.43706E-01
   1129       0.410059     26385.     6.80882E-01     6.76958E-07     9.43760E-01
   1128       0.410082     26381.     6.80902E-01     6.77374E-07     9.43814E-01
   1127       0.410105     26378.     6.80921E-01     6.77790E-07     9.43868E-01
   1126       0.410129     26375.     6.80940E-01     6.78205E-07     9.43922E-01
   1125       0.410152     26372.     6.80958E-01     6.78620E-07     9.43976E-01
   1124       0.410176     26369.     6.80975E-01     6.79035E-07     9.44030E-01
   1123       0.410199     26366.     6.80992E-01     6.79450E-07     9.44084E-01
   1122       0.410223     26363.     6.81008E-01     6.79864E-07     9.44138E-01
   1121       0.410246     26360.     6.81023E-01     6.80278E-07     9.44192E-01
   1120       0.410269     26357.     6.81038E-01     6.80692E-07     9.44245E-01
   1119       0.410293     26354.     6.81052E-01     6.81105E-07     9.44299E-01
   1118       0.410316     26350.     6.81065E-01     6.81518E-07     9.44353E-01
   1117       0.410340     26347.     6.81078E-01     6.81931E-07     9.44407E-01
   1116       0.410363     26344.     6.81090E-01     6.82343E-07     9.44461E-01
   1115       0.410387     26341.     6.81102E-01     6.82755E-07     9.44515E-01
   1114       0.410410     26338.     6.81113E-01     6.83167E-07     9.44569E-01
   1113       0.410434     26335.     6.81123E-01     6.83579E-07     9.44623E-01
   1112       0.410457     26332.     6.81132E-01     6.83990E-07     9.44677E-01
   1111       0.410481     26329.     6.81141E-01     6.84401E-07     9.44731E-01
   1110       0.410504     26326.     6.81149E-01     6.84811E-07     9.44785E-01
   1109       0.410527     26323.     6.81157E-01     6.85222E-07     9.44839E-01
   1108       0.410551     26320.     6.81164E-01     6.85632E-07     9.44893E-01
   1107       0.410574     26317.     6.81170E-01     6.86041E-07     9.44947E-01
   1106       0.410598     26314.     6.81176E-01     6.86451E-07     9.45001E-01
   1105       0.410621     26311.     6.81181E-01     6.86860E-07     9.45055E-01
   1104       0.410645     26308.     6.81185E-01     6.87269E-07     9.45109E-01
   1103       0.410668     26305.     6.81189E-01     6.87677E-07     9.45163E-01
   1102       0.410692     26302.     6.81192E-01     6.88085E-07     9.45217E-01
   1101       0.410715     26299.     6.81194E-01     6.88493E-07     9.45271E-01
   1100       0.410739     26296.     6.81196E-01     6.88901E-07     9.45325E-01
   1099       0.410762     26293.     6.81197E-01     6.89308E-07     9.45379E-01
   1098       0.410786     26290.     6.81198E-01     6.89715E-07     9.45433E-01
   1097       0.410809     26287.     6.81198E-01     6.90122E-07     9.45487E-01
   1096       0.410832     26284.     6.81197E-01     6.90528E-07     9.45541E-01
   1095       0.410856     26281.     6.81196E-01     6.90934E-07     9.45595E-01
   1094       0.410879     26278.     6.81193E-01     6.91340E-07     9.45649E-01
   1093       0.410903     26275.     6.81191E-01     6.91746E-07     9.45703E-01
   1092       0.410926     26272.     6.81187E-01     6.92151E-07     9.45757E-01
   1091       0.410950     26269.     6.81183E-01     6.92556E-07     9.45812E-01
   1090       0.410973     26266.     6.81179E-01     6.92961E-07     9.45866E-01
   1089       0.410997     26263.     6.81173E-01     6.93365E-07     9.45920E-01
   1088       0.411020     26260.     6.81168E-01     6.93769E-07     9.45974E-01
   1087       0.411044     26257.     6.81161E-01     6.94173E-07     9.46028E-01
   1086       0.411067     26254.     6.81154E-01     6.94576E-07     9.46082E-01
   1085       0.411091     26251.     6.81146E-01     6.94980E-07     9.46136E-01
   1084       0.411114     26248.     6.81137E-01     6.95383E-07     9.46190E-01
   1083       0.411138     26245.     6.81128E-01     6.95785E-07     9.46244E-01
   1082       0.411161     26242.     6.81119E-01     6.96187E-07     9.46298E-01
   1081       0.411185     26239.     6.81108E-01     6.96590E-07     9.46352E-01
   1080       0.411208     26236.     6.81097E-01     6.96991E-07     9.46406E-01
   1079       0.411232     26233.     6.81085E-01     6.97393E-07     9.46460E-01
   1078       0.411255     26230.     6.81073E-01     6.97794E-07     9.46514E-01
   1077       0.411279     26227.     6.81060E-01     6.98195E-07     9.46568E-01
   1076       0.411302     26224.     6.81046E-01     6.98595E-07     9.46623E-01
   1075       0.411326     26221.     6.81032E-01     6.98996E-07     9.46677E-01
   1074       0.411349     26219.     6.81017E-01     6.99396E-07     9.46731E-01
   1073       0.411373     26216.     6.81002E-01     6.99796E-07     9.46785E-01
   1072       0.411396     26213.     6.80986E-01     7.00195E-07     9.46839E-01
   1071       0.411420     26210.     6.80969E-01     7.00594E-07     9.46893E-01
   1070       0.411443     26207.     6.80951E-01     7.00993E-07     9.46947E-01
   1069       0.411467     26204.     6.80933E-01     7.01392E-07     9.47001E-01
   1068       0.411490     26201.     6.80915E-01     7.01790E-07     9.47055E-01
   1067       0.411514     26198.     6.80895E-01     7.02188E-07     9.47110E-01
   1066       0.411537     26195.     6.80875E-01     7.02586E-07     9.47164E-01
   1065       0.411561     26192.     6.80854E-01     7.02983E-07     9.47218E-01
   1064       0.411584     26189.     6.80833E-01     7.03380E-07     9.47272E-01
   1063       0.411608     26187.     6.80811E-01     7.03777E-07     9.47326E-01
   1062       0.411631     26184.     6.80789E-01     7.04174E-07     9.47380E-01
   1061       0.411655     26181.     6.80765E-01     7.04570E-07     9.47434E-01
   1060       0.411679     26178.     6.80742E-01     7.04966E-07     9.47488E-01
   1059       0.411702     26175.     6.80717E-01     7.05362E-07     9.47543E-01
   1058       0.411726     26172.     6.80692E-01     7.05758E-07     9.47597E-01
   1057       0.411749     26169.     6.80666E-01     7.06153E-07     9.47651E-01
   1056       0.411773     26166.     6.80640E-01     7.06548E-07     9.47705E-01
   1055       0.411796     26164.     6.80613E-01     7.06943E-07     9.47759E-01
   1054       0.411820     26161.     6.80585E-01     7.07337E-07     9.47813E-01
   1053       0.411843     26158.     6.80557E-01     7.07731E-07     9.47868E-01
   1052       0.411867     26155.     6.80528E-01     7.08125E-07     9.47922E-01
   1051       0.411890     26152.     6.80498E-01     7.08518E-07     9.47976E-01
   1050       0.411914     26149.     6.80468E-01     7.08912E-07     9.48030E-01
   1049       0.411937     26146.     6.80437E-01     7.09305E-07     9.48084E-01
   1048       0.411961     26144.     6.80405E-01     7.09697E-07     9.48138E-01
   1047       0.411984     26141.     6.80373E-01     7.10090E-07     9.48193E-01
   1046       0.412008     26138.     6.80340E-01     7.10482E-07     9.48247E-01
   1045       0.412032     26135.     6.80307E-01     7.10874E-07     9.48301E-01
   1044       0.412055     26132.     6.80273E-01     7.11266E-07     9.48355E-01
   1043       0.412079     26129.     6.80238E-01     7.11657E-07     9.48409E-01
   1042       0.412102     26127.     6.80203E-01     7.12048E-07     9.48464E-01
   1041       0.412126     26124.     6.80167E-01     7.12439E-07     9.48518E-01
   1040       0.412149     26121.     6.80130E-01     7.12829E-07     9.48572E-01
   1039       0.412173     26118.     6.80093E-01     7.13220E-07     9.48626E-01
   1038       0.412196     26115.     6.80055E-01     7.13610E-07     9.48680E-01
   1037       0.412220     26112.     6.80016E-01     7.13999E-07     9.48735E-01
   1036       0.412243     26110.     6.79977E-01     7.14389E-07     9.48789E-01
   1035       0.412267     26107.     6.79937E-01     7.14778E-07     9.48843E-01
   1034       0.412291     26104.     6.79897E-01     7.15167E-07     9.48897E-01
   1033       0.412314     26101.     6.79856E-01     7.15555E-07     9.48951E-01
   1032       0.412338     26098.     6.79814E-01     7.15944E-07     9.49006E-01
   1031       0.412361     26096.     6.79771E-01     7.16332E-07     9.49060E-01
   1030       0.412385     26093.     6.79728E-01     7.16720E-07     9.49114E-01
   1029       0.412408     26090.     6.79685E-01     7.17107E-07     9.49168E-01
   1028       0.412432     26087.     6.79640E-01     7.17494E-07     9.49223E-01
   1027       0.412456     26085.     6.79595E-01     7.17881E-07     9.49277E-01
   1026       0.412479     26082.     6.79550E-01     7.18268E-07     9.49331E-01
   1025       0.412503     26079.     6.79504E-01     7.18655E-07     9.49385E-01
   1024       0.412526     26076.     6.79457E-01     7.19041E-07     9.49440E-01
   1023       0.412550     26073.     6.79409E-01     7.19427E-07     9.49494E-01
   1022       0.412573     26071.     6.79361E-01     7.19812E-07     9.49548E-01
   1021       0.412597     26068.     6.79312E-01     7.20198E-07     9.49602E-01
   1020       0.412621     26065.     6.79263E-01     7.20583E-07     9.49657E-01
   1019       0.412644     26062.     6.79213E-01     7.20968E-07     9.49711E-01
   1018       0.412668     26060.     6.79162E-01     7.21352E-07     9.49765E-01
   1017       0.412691     26057.     6.79110E-01     7.21737E-07     9.49819E-01
   1016       0.412715     26054.     6.79058E-01     7.22121E-07     9.49874E-01
   1015       0.412738     26051.     6.79006E-01     7.22504E-07     9.49928E-01
   1014       0.412762     26049.     6.78952E-01     7.22888E-07     9.49982E-01
   1013       0.412786     26046.     6.78898E-01     7.23271E-07     9.50037E-01
   1012       0.412809     26043.     6.78844E-01     7.23654E-07     9.50091E-01
   1011       0.412833     26040.     6.78789E-01     7.24037E-07     9.50145E-01
   1010       0.412856     26038.     6.78733E-01     7.24419E-07     9.50199E-01
   1009       0.412880     26035.     6.78676E-01     7.24802E-07     9.50254E-01
   1008       0.412904     26032.     6.78619E-01     7.25184E-07     9.50308E-01
   1007       0.412927     26030.     6.78561E-01     7.25565E-07     9.50362E-01
   1006       0.412951     26027.     6.78503E-01     7.25947E-07     9.50417E-01
   1005       0.412974     26024.     6.78444E-01     7.26328E-07     9.50471E-01
   1004       0.412998     26021.     6.78384E-01     7.26709E-07     9.50525E-01
   1003       0.413022     26019.     6.78324E-01     7.27089E-07     9.50580E-01
   1002       0.413045     26016.     6.78263E-01     7.27470E-07     9.50634E-01
   1001       0.413069     26013.     6.78201E-01     7.27850E-07     9.50688E-01
   1000       0.413092     26011.     6.78139E-01     7.28229E-07     9.50743E-01
    999       0.413116     26008.     6.78076E-01     7.28609E-07     9.50797E-01
    998       0.413140     26005.     6.78012E-01     7.28988E-07     9.50851E-01
    997       0.413163     26002.     6.77948E-01     7.29367E-07     9.50906E-01
    996       0.413187     26000.     6.77883E-01     7.29746E-07     9.50960E-01
    995       0.413210     25997.     6.77817E-01     7.30125E-07     9.51014E-01
    994       0.413234     25994.     6.77751E-01     7.30503E-07     9.51069E-01
    993       0.413258     25992.     6.77684E-01     7.30881E-07     9.51123E-01
    992       0.413281     25989.     6.77617E-01     7.31259E-07     9.51177E-01
    991       0.413305     25986.     6.77549E-01     7.31636E-07     9.51232E-01
    990       0.413329     25984.     6.77480E-01     7.32013E-07     9.51286E-01
    989       0.413352     25981.     6.77411E-01     7.32390E-07     9.51340E-01
    988       0.413376     25978.     6.77341E-01     7.32767E-07     9.51395E-01
    987       0.413399     25976.     6.77270E-01     7.33143E-07     9.51449E-01
    986       0.413423     25973.     6.77199E-01     7.33520E-07     9.51503E-01
    985       0.413447     25970.     6.77127E-01     7.33895E-07     9.51558E-01
    984       0.413470     25968.     6.77054E-01     7.34271E-07     9.51612E-01
    983       0.413494     25965.     6.76981E-01     7.34646E-07     9.51667E-01
    982       0.413518     25962.     6.76907E-01     7.35022E-07     9.51721E-01
    981       0.413541     25960.     6.76832E-01     7.35397E-07     9.51775E-01
    980       0.413565     25957.     6.76757E-01     7.35771E-07     9.51830E-01
    979       0.413588     25954.     6.76681E-01     7.36146E-07     9.51884E-01
    978       0.413612     25952.     6.76604E-01     7.36520E-07     9.51939E-01
    977       0.413636     25949.     6.76527E-01     7.36893E-07     9.51993E-01
    976       0.413659     25947.     6.76449E-01     7.37267E-07     9.52047E-01
    975       0.413683     25944.     6.76371E-01     7.37640E-07     9.52102E-01
    974       0.413707     25941.     6.76292E-01     7.38013E-07     9.52156E-01
    973       0.413730     25939.     6.76212E-01     7.38386E-07     9.52211E-01
    972       0.413754     25936.     6.76132E-01     7.38759E-07     9.52265E-01
    971       0.413778     25933.     6.76051E-01     7.39131E-07     9.52319E-01
    970       0.413801     25931.     6.75969E-01     7.39503E-07     9.52374E-01
    969       0.413825     25928.     6.75887E-01     7.39875E-07     9.52428E-01
    968       0.413848     25925.     6.75804E-01     7.40247E-07     9.52483E-01
    967       0.413872     25923.     6.75720E-01     7.40618E-07     9.52537E-01
    966       0.413896     25920.     6.75636E-01     7.40989E-07     9.52592E-01
    965       0.413919     25918.     6.75551E-01     7.41360E-07     9.52646E-01
    964       0.413943     25915.     6.75465E-01     7.41730E-07     9.52700E-01
    963       0.413967     25912.     6.75379E-01     7.42101E-07     9.52755E-01
    962       0.413990     25910.     6.75292E-01     7.42471E-07     9.52809E-01
    961       0.414014     25907.     6.75204E-01     7.42840E-07     9.52864E-01
    960       0.414038     25905.     6.75116E-01     7.43210E-07     9.52918E-01
    959       0.414061     25902.     6.75027E-01     7.43579E-07     9.52973E-01
    958       0.414085     25899.     6.74937E-01     7.43948E-07     9.53027E-01
    957       0.414109     25897.     6.74847E-01     7.44317E-07     9.53082E-01
    956       0.414132     25894.     6.74756E-01     7.44685E-07     9.53136E-01
    955       0.414156     25892.     6.74665E-01     7.45054E-07     9.53190E-01
    954       0.414180     25889.     6.74573E-01     7.45422E-07     9.53245E-01
    953       0.414203     25887.     6.74480E-01     7.45789E-07     9.53299E-01
    952       0.414227     25884.     6.74386E-01     7.46157E-07     9.53354E-01
    951       0.414251     25881.     6.74292E-01     7.46524E-07     9.53408E-01
    950       0.414274     25879.     6.74198E-01     7.46891E-07     9.53463E-01
    949       0.414298     25876.     6.74102E-01     7.47258E-07     9.53517E-01
    948       0.414322     25874.     6.74006E-01     7.47624E-07     9.53572E-01
    947       0.414345     25871.     6.73909E-01     7.47990E-07     9.53626E-01
    946       0.414369     25869.     6.73812E-01     7.48356E-07     9.53681E-01
    945       0.414393     25866.     6.73714E-01     7.48722E-07     9.53735E-01
    944       0.414416     25863.     6.73615E-01     7.49088E-07     9.53790E-01
    943       0.414440     25861.     6.73516E-01     7.49453E-07     9.53844E-01
    942       0.414464     25858.     6.73416E-01     7.49818E-07     9.53899E-01
    941       0.414487     25856.     6.73315E-01     7.50183E-07     9.53953E-01
    940       0.414511     25853.     6.73214E-01     7.50547E-07     9.54008E-01
    939       0.414535     25851.     6.73112E-01     7.50911E-07     9.54062E-01
    938       0.414559     25848.     6.73009E-01     7.51275E-07     9.54117E-01
    937       0.414582     25846.     6.72905E-01     7.51639E-07     9.54171E-01
    936       0.414606     25843.     6.72801E-01     7.52002E-07     9.54226E-01
    935       0.414630     25840.     6.72697E-01     7.52366E-07     9.54280E-01
    934       0.414653     25838.     6.72592E-01     7.52729E-07     9.54335E-01
    933       0.414677     25835.     6.72486E-01     7.53091E-07     9.54390E-01
    932       0.414701     25833.     6.72379E-01     7.53454E-07     9.54444E-01
    931       0.414724     25830.     6.72272E-01     7.53816E-07     9.54499E-01
    930       0.414748     25828.     6.72164E-01     7.54178E-07     9.54553E-01
    929       0.414772     25825.     6.72055E-01     7.54540E-07     9.54608E-01
    928       0.414795     25823.     6.71946E-01     7.54901E-07     9.54662E-01
    927       0.414819     25820.     6.71836E-01     7.55263E-07     9.54717E-01
    926       0.414843     25818.     6.71725E-01     7.55624E-07     9.54771E-01
    925       0.414867     25815.     6.71614E-01     7.55984E-07     9.54826E-01
    924       0.414890     25813.     6.71502E-01     7.56345E-07     9.54880E-01
    923       0.414914     25810.     6.71389E-01     7.56705E-07     9.54935E-01
    922       0.414938     25808.     6.71276E-01     7.57065E-07     9.54990E-01
