1.00
1.40
0.10
  1212
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
   1166       0.428488     28192.     4.71743E-01     4.84150E-07     9.37257E-01
   1165       0.428512     28188.     4.71815E-01     4.84507E-07     9.37311E-01
   1164       0.428537     28184.     4.71886E-01     4.84862E-07     9.37364E-01
   1163       0.428561     28180.     4.71956E-01     4.85218E-07     9.37418E-01
   1162       0.428586     28176.     4.72026E-01     4.85573E-07     9.37472E-01
   1161       0.428610     28173.     4.72096E-01     4.85928E-07     9.37525E-01
   1160       0.428635     28169.     4.72164E-01     4.86283E-07     9.37579E-01
   1159       0.428659     28165.     4.72233E-01     4.86637E-07     9.37632E-01
   1158       0.428684     28161.     4.72301E-01     4.86991E-07     9.37686E-01
   1157       0.428708     28157.     4.72368E-01     4.87344E-07     9.37739E-01
   1156       0.428733     28153.     4.72435E-01     4.87698E-07     9.37793E-01
   1155       0.428757     28150.     4.72501E-01     4.88051E-07     9.37847E-01
   1154       0.428782     28146.     4.72567E-01     4.88404E-07     9.37900E-01
   1153       0.428806     28142.     4.72633E-01     4.88756E-07     9.37954E-01
   1152       0.428831     28138.     4.72698E-01     4.89108E-07     9.38007E-01
   1151       0.428855     28135.     4.72762E-01     4.89460E-07     9.38061E-01
   1150       0.428880     28131.     4.72826E-01     4.89811E-07     9.38115E-01
   1149       0.428904     28127.     4.72889E-01     4.90163E-07     9.38168E-01
   1148       0.428929     28123.     4.72952E-01     4.90513E-07     9.38222E-01
   1147       0.428953     28119.     4.73015E-01     4.90864E-07     9.38275E-01
   1146       0.428978     28116.     4.73077E-01     4.91214E-07     9.38329E-01
   1145       0.429002     28112.     4.73138E-01     4.91564E-07     9.38383E-01
   1144       0.429027     28108.     4.73199E-01     4.91914E-07     9.38436E-01
   1143       0.429051     28104.     4.73260E-01     4.92263E-07     9.38490E-01
   1142       0.429076     28101.     4.73320E-01     4.92612E-07     9.38544E-01
   1141       0.429100     28097.     4.73379E-01     4.92961E-07     9.38597E-01
   1140       0.429125     28093.     4.73438E-01     4.93309E-07     9.38651E-01
   1139       0.429149     28090.     4.73496E-01     4.93658E-07     9.38704E-01
   1138       0.429174     28086.     4.73554E-01     4.94005E-07     9.38758E-01
   1137       0.429198     28082.     4.73612E-01     4.94353E-07     9.38812E-01
   1136       0.429223     28078.     4.73669E-01     4.94700E-07     9.38865E-01
   1135       0.429247     28075.     4.73726E-01     4.95047E-07     9.38919E-01
   1134       0.429272     28071.     4.73782E-01     4.95394E-07     9.38973E-01
   1133       0.429296     28067.     4.73837E-01     4.95740E-07     9.39026E-01
   1132       0.429321     28064.     4.73892E-01     4.96086E-07     9.39080E-01
   1131       0.429346     28060.     4.73947E-01     4.96432E-07     9.39134E-01
   1130       0.429370     28056.     4.74001E-01     4.96778E-07     9.39187E-01
   1129       0.429395     28053.     4.74055E-01     4.97123E-07     9.39241E-01
   1128       0.429419     28049.     4.74108E-01     4.97468E-07     9.39295E-01
   1127       0.429444     28045.     4.74161E-01     4.97813E-07     9.39348E-01
   1126       0.429468     28042.     4.74213E-01     4.98157E-07     9.39402E-01
   1125       0.429493     28038.     4.74264E-01     4.98501E-07     9.39456E-01
   1124       0.429517     28034.     4.74316E-01     4.98845E-07     9.39509E-01
   1123       0.429542     28031.     4.74366E-01     4.99188E-07     9.39563E-01
   1122       0.429566     28027.     4.74417E-01     4.99532E-07     9.39617E-01
   1121       0.429591     28023.     4.74466E-01     4.99875E-07     9.39670E-01
   1120       0.429615     28020.     4.74516E-01     5.00217E-07     9.39724E-01
   1119       0.429640     28016.     4.74565E-01     5.00560E-07     9.39778E-01
   1118       0.429665     28013.     4.74613E-01     5.00902E-07     9.39832E-01
   1117       0.429689     28009.     4.74661E-01     5.01243E-07     9.39885E-01
   1116       0.429714     28005.     4.74708E-01     5.01585E-07     9.39939E-01
   1115       0.429738     28002.     4.74755E-01     5.01926E-07     9.39993E-01
   1114       0.429763     27998.     4.74802E-01     5.02267E-07     9.40046E-01
   1113       0.429787     27995.     4.74848E-01     5.02608E-07     9.40100E-01
   1112       0.429812     27991.     4.74893E-01     5.02948E-07     9.40154E-01
   1111       0.429837     27988.     4.74938E-01     5.03288E-07     9.40208E-01
   1110       0.429861     27984.     4.74983E-01     5.03628E-07     9.40261E-01
   1109       0.429886     27980.     4.75027E-01     5.03968E-07     9.40315E-01
   1108       0.429910     27977.     4.75070E-01     5.04307E-07     9.40369E-01
   1107       0.429935     27973.     4.75113E-01     5.04646E-07     9.40422E-01
   1106       0.429959     27970.     4.75156E-01     5.04985E-07     9.40476E-01
   1105       0.429984     27966.     4.75198E-01     5.05323E-07     9.40530E-01
   1104       0.430008     27963.     4.75240E-01     5.05661E-07     9.40584E-01
   1103       0.430033     27959.     4.75281E-01     5.05999E-07     9.40637E-01
   1102       0.430058     27956.     4.75322E-01     5.06337E-07     9.40691E-01
   1101       0.430082     27952.     4.75362E-01     5.06674E-07     9.40745E-01
   1100       0.430107     27948.     4.75402E-01     5.07012E-07     9.40799E-01
   1099       0.430131     27945.     4.75441E-01     5.07348E-07     9.40852E-01
   1098       0.430156     27941.     4.75480E-01     5.07685E-07     9.40906E-01
   1097       0.430181     27938.     4.75518E-01     5.08021E-07     9.40960E-01
   1096       0.430205     27934.     4.75556E-01     5.08357E-07     9.41014E-01
   1095       0.430230     27931.     4.75594E-01     5.08693E-07     9.41068E-01
   1094       0.430254     27927.     4.75631E-01     5.09029E-07     9.41121E-01
   1093       0.430279     27924.     4.75667E-01     5.09364E-07     9.41175E-01
   1092       0.430303     27920.     4.75703E-01     5.09699E-07     9.41229E-01
   1091       0.430328     27917.     4.75739E-01     5.10033E-07     9.41283E-01
   1090       0.430353     27914.     4.75774E-01     5.10368E-07     9.41336E-01
   1089       0.430377     27910.     4.75809E-01     5.10702E-07     9.41390E-01
   1088       0.430402     27907.     4.75843E-01     5.11036E-07     9.41444E-01
   1087       0.430426     27903.     4.75877E-01     5.11370E-07     9.41498E-01
   1086       0.430451     27900.     4.75910E-01     5.11703E-07     9.41552E-01
   1085       0.430476     27896.     4.75943E-01     5.12036E-07     9.41605E-01
   1084       0.430500     27893.     4.75975E-01     5.12369E-07     9.41659E-01
   1083       0.430525     27889.     4.76007E-01     5.12702E-07     9.41713E-01
   1082       0.430549     27886.     4.76038E-01     5.13034E-07     9.41767E-01
   1081       0.430574     27882.     4.76069E-01     5.13366E-07     9.41821E-01
   1080       0.430599     27879.     4.76100E-01     5.13698E-07     9.41875E-01
   1079       0.430623     27876.     4.76130E-01     5.14029E-07     9.41928E-01
   1078       0.430648     27872.     4.76159E-01     5.14361E-07     9.41982E-01
   1077       0.430672     27869.     4.76188E-01     5.14692E-07     9.42036E-01
   1076       0.430697     27865.     4.76217E-01     5.15023E-07     9.42090E-01
   1075       0.430722     27862.     4.76245E-01     5.15353E-07     9.42144E-01
   1074       0.430746     27859.     4.76273E-01     5.15683E-07     9.42198E-01
   1073       0.430771     27855.     4.76300E-01     5.16013E-07     9.42251E-01
   1072       0.430795     27852.     4.76327E-01     5.16343E-07     9.42305E-01
   1071       0.430820     27848.     4.76353E-01     5.16673E-07     9.42359E-01
   1070       0.430845     27845.     4.76379E-01     5.17002E-07     9.42413E-01
   1069       0.430869     27842.     4.76404E-01     5.17331E-07     9.42467E-01
   1068       0.430894     27838.     4.76429E-01     5.17660E-07     9.42521E-01
   1067       0.430919     27835.     4.76453E-01     5.17988E-07     9.42574E-01
   1066       0.430943     27831.     4.76477E-01     5.18316E-07     9.42628E-01
   1065       0.430968     27828.     4.76501E-01     5.18644E-07     9.42682E-01
   1064       0.430992     27825.     4.76524E-01     5.18972E-07     9.42736E-01
   1063       0.431017     27821.     4.76547E-01     5.19300E-07     9.42790E-01
   1062       0.431042     27818.     4.76569E-01     5.19627E-07     9.42844E-01
   1061       0.431066     27815.     4.76591E-01     5.19954E-07     9.42898E-01
   1060       0.431091     27811.     4.76612E-01     5.20281E-07     9.42952E-01
   1059       0.431116     27808.     4.76633E-01     5.20607E-07     9.43005E-01
   1058       0.431140     27805.     4.76653E-01     5.20933E-07     9.43059E-01
   1057       0.431165     27801.     4.76673E-01     5.21259E-07     9.43113E-01
   1056       0.431190     27798.     4.76692E-01     5.21585E-07     9.43167E-01
   1055       0.431214     27795.     4.76711E-01     5.21911E-07     9.43221E-01
   1054       0.431239     27791.     4.76730E-01     5.22236E-07     9.43275E-01
   1053       0.431263     27788.     4.76748E-01     5.22561E-07     9.43329E-01
   1052       0.431288     27785.     4.76765E-01     5.22886E-07     9.43383E-01
   1051       0.431313     27781.     4.76782E-01     5.23210E-07     9.43437E-01
   1050       0.431337     27778.     4.76799E-01     5.23534E-07     9.43491E-01
   1049       0.431362     27775.     4.76815E-01     5.23858E-07     9.43544E-01
   1048       0.431387     27771.     4.76831E-01     5.24182E-07     9.43598E-01
   1047       0.431411     27768.     4.76846E-01     5.24506E-07     9.43652E-01
   1046       0.431436     27765.     4.76861E-01     5.24829E-07     9.43706E-01
   1045       0.431461     27762.     4.76875E-01     5.25152E-07     9.43760E-01
   1044       0.431485     27758.     4.76889E-01     5.25475E-07     9.43814E-01
   1043       0.431510     27755.     4.76903E-01     5.25797E-07     9.43868E-01
   1042       0.431535     27752.     4.76916E-01     5.26120E-07     9.43922E-01
   1041       0.431559     27749.     4.76928E-01     5.26442E-07     9.43976E-01
   1040       0.431584     27745.     4.76941E-01     5.26764E-07     9.44030E-01
   1039       0.431609     27742.     4.76952E-01     5.27085E-07     9.44084E-01
   1038       0.431633     27739.     4.76963E-01     5.27407E-07     9.44138E-01
   1037       0.431658     27736.     4.76974E-01     5.27728E-07     9.44192E-01
   1036       0.431683     27732.     4.76984E-01     5.28049E-07     9.44246E-01
   1035       0.431707     27729.     4.76994E-01     5.28369E-07     9.44300E-01
   1034       0.431732     27726.     4.77004E-01     5.28690E-07     9.44354E-01
   1033       0.431757     27723.     4.77013E-01     5.29010E-07     9.44408E-01
   1032       0.431781     27719.     4.77021E-01     5.29330E-07     9.44462E-01
   1031       0.431806     27716.     4.77029E-01     5.29650E-07     9.44515E-01
   1030       0.431831     27713.     4.77037E-01     5.29969E-07     9.44569E-01
   1029       0.431855     27710.     4.77044E-01     5.30288E-07     9.44623E-01
   1028       0.431880     27706.     4.77050E-01     5.30607E-07     9.44677E-01
   1027       0.431905     27703.     4.77057E-01     5.30926E-07     9.44731E-01
   1026       0.431929     27700.     4.77062E-01     5.31245E-07     9.44785E-01
   1025       0.431954     27697.     4.77068E-01     5.31563E-07     9.44839E-01
   1024       0.431979     27694.     4.77073E-01     5.31881E-07     9.44893E-01
   1023       0.432003     27690.     4.77077E-01     5.32199E-07     9.44947E-01
   1022       0.432028     27687.     4.77081E-01     5.32516E-07     9.45001E-01
   1021       0.432053     27684.     4.77085E-01     5.32834E-07     9.45055E-01
   1020       0.432077     27681.     4.77088E-01     5.33151E-07     9.45109E-01
   1019       0.432102     27678.     4.77090E-01     5.33468E-07     9.45163E-01
   1018       0.432127     27674.     4.77092E-01     5.33785E-07     9.45217E-01
   1017       0.432152     27671.     4.77094E-01     5.34101E-07     9.45271E-01
   1016       0.432176     27668.     4.77095E-01     5.34417E-07     9.45325E-01
   1015       0.432201     27665.     4.77096E-01     5.34733E-07     9.45379E-01
   1014       0.432226     27662.     4.77096E-01     5.35049E-07     9.45433E-01
   1013       0.432250     27659.     4.77096E-01     5.35364E-07     9.45487E-01
   1012       0.432275     27655.     4.77096E-01     5.35680E-07     9.45542E-01
   1011       0.432300     27652.     4.77095E-01     5.35995E-07     9.45596E-01
   1010       0.432324     27649.     4.77093E-01     5.36310E-07     9.45650E-01
   1009       0.432349     27646.     4.77091E-01     5.36624E-07     9.45704E-01
   1008       0.432374     27643.     4.77089E-01     5.36939E-07     9.45758E-01
   1007       0.432399     27640.     4.77086E-01     5.37253E-07     9.45812E-01
   1006       0.432423     27637.     4.77083E-01     5.37567E-07     9.45866E-01
   1005       0.432448     27633.     4.77079E-01     5.37880E-07     9.45920E-01
   1004       0.432473     27630.     4.77075E-01     5.38194E-07     9.45974E-01
   1003       0.432497     27627.     4.77071E-01     5.38507E-07     9.46028E-01
   1002       0.432522     27624.     4.77066E-01     5.38820E-07     9.46082E-01
   1001       0.432547     27621.     4.77060E-01     5.39133E-07     9.46136E-01
   1000       0.432572     27618.     4.77054E-01     5.39445E-07     9.46190E-01
    999       0.432596     27615.     4.77048E-01     5.39758E-07     9.46244E-01
    998       0.432621     27612.     4.77041E-01     5.40070E-07     9.46298E-01
    997       0.432646     27609.     4.77034E-01     5.40382E-07     9.46352E-01
    996       0.432670     27605.     4.77026E-01     5.40693E-07     9.46406E-01
    995       0.432695     27602.     4.77018E-01     5.41005E-07     9.46460E-01
    994       0.432720     27599.     4.77009E-01     5.41316E-07     9.46515E-01
    993       0.432745     27596.     4.77000E-01     5.41627E-07     9.46569E-01
    992       0.432769     27593.     4.76990E-01     5.41938E-07     9.46623E-01
    991       0.432794     27590.     4.76980E-01     5.42248E-07     9.46677E-01
    990       0.432819     27587.     4.76970E-01     5.42559E-07     9.46731E-01
    989       0.432844     27584.     4.76959E-01     5.42869E-07     9.46785E-01
    988       0.432868     27581.     4.76948E-01     5.43179E-07     9.46839E-01
    987       0.432893     27578.     4.76936E-01     5.43488E-07     9.46893E-01
    986       0.432918     27575.     4.76924E-01     5.43798E-07     9.46947E-01
    985       0.432942     27572.     4.76911E-01     5.44107E-07     9.47001E-01
    984       0.432967     27569.     4.76898E-01     5.44416E-07     9.47056E-01
    983       0.432992     27565.     4.76884E-01     5.44725E-07     9.47110E-01
    982       0.433017     27562.     4.76870E-01     5.45033E-07     9.47164E-01
    981       0.433041     27559.     4.76856E-01     5.45342E-07     9.47218E-01
    980       0.433066     27556.     4.76841E-01     5.45650E-07     9.47272E-01
    979       0.433091     27553.     4.76826E-01     5.45958E-07     9.47326E-01
    978       0.433116     27550.     4.76810E-01     5.46266E-07     9.47380E-01
    977       0.433140     27547.     4.76794E-01     5.46573E-07     9.47434E-01
    976       0.433165     27544.     4.76777E-01     5.46880E-07     9.47489E-01
    975       0.433190     27541.     4.76760E-01     5.47187E-07     9.47543E-01
    974       0.433215     27538.     4.76742E-01     5.47494E-07     9.47597E-01
    973       0.433239     27535.     4.76724E-01     5.47801E-07     9.47651E-01
    972       0.433264     27532.     4.76706E-01     5.48107E-07     9.47705E-01
    971       0.433289     27529.     4.76687E-01     5.48413E-07     9.47759E-01
    970       0.433314     27526.     4.76667E-01     5.48719E-07     9.47814E-01
    969       0.433339     27523.     4.76647E-01     5.49025E-07     9.47868E-01
    968       0.433363     27520.     4.76627E-01     5.49330E-07     9.47922E-01
    967       0.433388     27517.     4.76606E-01     5.49636E-07     9.47976E-01
    966       0.433413     27514.     4.76585E-01     5.49941E-07     9.48030E-01
    965       0.433438     27511.     4.76564E-01     5.50246E-07     9.48084E-01
    964       0.433462     27508.     4.76542E-01     5.50550E-07     9.48139E-01
    963       0.433487     27505.     4.76519E-01     5.50855E-07     9.48193E-01
    962       0.433512     27502.     4.76496E-01     5.51159E-07     9.48247E-01
    961       0.433537     27499.     4.76473E-01     5.51463E-07     9.48301E-01
    960       0.433561     27496.     4.76449E-01     5.51767E-07     9.48355E-01
    959       0.433586     27493.     4.76424E-01     5.52071E-07     9.48409E-01
    958       0.433611     27490.     4.76400E-01     5.52374E-07     9.48464E-01
    957       0.433636     27487.     4.76374E-01     5.52677E-07     9.48518E-01
    956       0.433661     27484.     4.76349E-01     5.52980E-07     9.48572E-01
    955       0.433685     27481.     4.76323E-01     5.53283E-07     9.48626E-01
    954       0.433710     27478.     4.76296E-01     5.53585E-07     9.48681E-01
    953       0.433735     27475.     4.76269E-01     5.53888E-07     9.48735E-01
    952       0.433760     27472.     4.76242E-01     5.54190E-07     9.48789E-01
    951       0.433784     27469.     4.76214E-01     5.54492E-07     9.48843E-01
    950       0.433809     27467.     4.76185E-01     5.54793E-07     9.48897E-01
    949       0.433834     27464.     4.76157E-01     5.55095E-07     9.48952E-01
    948       0.433859     27461.     4.76127E-01     5.55396E-07     9.49006E-01
    947       0.433884     27458.     4.76098E-01     5.55697E-07     9.49060E-01
    946       0.433908     27455.     4.76067E-01     5.55998E-07     9.49114E-01
    945       0.433933     27452.     4.76037E-01     5.56299E-07     9.49169E-01
    944       0.433958     27449.     4.76006E-01     5.56599E-07     9.49223E-01
    943       0.433983     27446.     4.75974E-01     5.56899E-07     9.49277E-01
    942       0.434008     27443.     4.75942E-01     5.57199E-07     9.49331E-01
    941       0.434032     27440.     4.75910E-01     5.57499E-07     9.49386E-01
    940       0.434057     27437.     4.75877E-01     5.57799E-07     9.49440E-01
    939       0.434082     27434.     4.75844E-01     5.58098E-07     9.49494E-01
    938       0.434107     27431.     4.75810E-01     5.58397E-07     9.49548E-01
    937       0.434132     27429.     4.75776E-01     5.58696E-07     9.49603E-01
    936       0.434156     27426.     4.75741E-01     5.58995E-07     9.49657E-01
    935       0.434181     27423.     4.75706E-01     5.59294E-07     9.49711E-01
    934       0.434206     27420.     4.75671E-01     5.59592E-07     9.49765E-01
    933       0.434231     27417.     4.75635E-01     5.59890E-07     9.49820E-01
    932       0.434256     27414.     4.75598E-01     5.60188E-07     9.49874E-01
    931       0.434280     27411.     4.75561E-01     5.60486E-07     9.49928E-01
    930       0.434305     27408.     4.75524E-01     5.60783E-07     9.49982E-01
    929       0.434330     27405.     4.75486E-01     5.61081E-07     9.50037E-01
    928       0.434355     27402.     4.75448E-01     5.61378E-07     9.50091E-01
    927       0.434380     27400.     4.75409E-01     5.61675E-07     9.50145E-01
    926       0.434405     27397.     4.75370E-01     5.61971E-07     9.50200E-01
    925       0.434429     27394.     4.75331E-01     5.62268E-07     9.50254E-01
    924       0.434454     27391.     4.75291E-01     5.62564E-07     9.50308E-01
    923       0.434479     27388.     4.75250E-01     5.62860E-07     9.50363E-01
    922       0.434504     27385.     4.75209E-01     5.63156E-07     9.50417E-01
    921       0.434529     27382.     4.75168E-01     5.63452E-07     9.50471E-01
    920       0.434554     27380.     4.75126E-01     5.63747E-07     9.50525E-01
    919       0.434578     27377.     4.75084E-01     5.64042E-07     9.50580E-01
    918       0.434603     27374.     4.75041E-01     5.64337E-07     9.50634E-01
    917       0.434628     27371.     4.74998E-01     5.64632E-07     9.50688E-01
    916       0.434653     27368.     4.74954E-01     5.64927E-07     9.50743E-01
    915       0.434678     27365.     4.74910E-01     5.65221E-07     9.50797E-01
    914       0.434703     27362.     4.74865E-01     5.65516E-07     9.50851E-01
    913       0.434727     27360.     4.74820E-01     5.65810E-07     9.50906E-01
    912       0.434752     27357.     4.74775E-01     5.66103E-07     9.50960E-01
    911       0.434777     27354.     4.74729E-01     5.66397E-07     9.51014E-01
    910       0.434802     27351.     4.74683E-01     5.66691E-07     9.51069E-01
    909       0.434827     27348.     4.74636E-01     5.66984E-07     9.51123E-01
    908       0.434852     27345.     4.74589E-01     5.67277E-07     9.51177E-01
    907       0.434876     27343.     4.74541E-01     5.67570E-07     9.51232E-01
    906       0.434901     27340.     4.74493E-01     5.67862E-07     9.51286E-01
    905       0.434926     27337.     4.74444E-01     5.68155E-07     9.51341E-01
    904       0.434951     27334.     4.74395E-01     5.68447E-07     9.51395E-01
    903       0.434976     27331.     4.74346E-01     5.68739E-07     9.51449E-01
    902       0.435001     27329.     4.74296E-01     5.69031E-07     9.51504E-01
    901       0.435026     27326.     4.74245E-01     5.69322E-07     9.51558E-01
    900       0.435050     27323.     4.74194E-01     5.69614E-07     9.51612E-01
    899       0.435075     27320.     4.74143E-01     5.69905E-07     9.51667E-01
    898       0.435100     27317.     4.74091E-01     5.70196E-07     9.51721E-01
    897       0.435125     27315.     4.74039E-01     5.70487E-07     9.51776E-01
    896       0.435150     27312.     4.73986E-01     5.70777E-07     9.51830E-01
    895       0.435175     27309.     4.73933E-01     5.71068E-07     9.51884E-01
    894       0.435200     27306.     4.73880E-01     5.71358E-07     9.51939E-01
    893       0.435225     27304.     4.73826E-01     5.71648E-07     9.51993E-01
    892       0.435249     27301.     4.73771E-01     5.71938E-07     9.52048E-01
    891       0.435274     27298.     4.73716E-01     5.72228E-07     9.52102E-01
    890       0.435299     27295.     4.73661E-01     5.72517E-07     9.52156E-01
    889       0.435324     27292.     4.73605E-01     5.72806E-07     9.52211E-01
    888       0.435349     27290.     4.73548E-01     5.73095E-07     9.52265E-01
    887       0.435374     27287.     4.73492E-01     5.73384E-07     9.52320E-01
    886       0.435399     27284.     4.73434E-01     5.73673E-07     9.52374E-01
    885       0.435424     27281.     4.73377E-01     5.73961E-07     9.52428E-01
    884       0.435448     27279.     4.73319E-01     5.74249E-07     9.52483E-01
    883       0.435473     27276.     4.73260E-01     5.74537E-07     9.52537E-01
    882       0.435498     27273.     4.73201E-01     5.74825E-07     9.52592E-01
    881       0.435523     27270.     4.73141E-01     5.75113E-07     9.52646E-01
    880       0.435548     27268.     4.73081E-01     5.75400E-07     9.52701E-01
    879       0.435573     27265.     4.73021E-01     5.75688E-07     9.52755E-01
    878       0.435598     27262.     4.72960E-01     5.75975E-07     9.52809E-01
    877       0.435623     27259.     4.72899E-01     5.76261E-07     9.52864E-01
    876       0.435648     27257.     4.72837E-01     5.76548E-07     9.52918E-01
    875       0.435672     27254.     4.72775E-01     5.76835E-07     9.52973E-01
    874       0.435697     27251.     4.72712E-01     5.77121E-07     9.53027E-01
    873       0.435722     27248.     4.72649E-01     5.77407E-07     9.53082E-01
    872       0.435747     27246.     4.72585E-01     5.77693E-07     9.53136E-01
    871       0.435772     27243.     4.72521E-01     5.77978E-07     9.53191E-01
    870       0.435797     27240.     4.72457E-01     5.78264E-07     9.53245E-01
    869       0.435822     27238.     4.72392E-01     5.78549E-07     9.53300E-01
    868       0.435847     27235.     4.72326E-01     5.78834E-07     9.53354E-01
    867       0.435872     27232.     4.72260E-01     5.79119E-07     9.53409E-01
    866       0.435897     27229.     4.72194E-01     5.79404E-07     9.53463E-01
    865       0.435921     27227.     4.72127E-01     5.79688E-07     9.53518E-01
    864       0.435946     27224.     4.72060E-01     5.79973E-07     9.53572E-01
    863       0.435971     27221.     4.71992E-01     5.80257E-07     9.53626E-01
    862       0.435996     27219.     4.71924E-01     5.80541E-07     9.53681E-01
    861       0.436021     27216.     4.71855E-01     5.80824E-07     9.53735E-01
    860       0.436046     27213.     4.71786E-01     5.81108E-07     9.53790E-01
    859       0.436071     27211.     4.71716E-01     5.81391E-07     9.53844E-01
    858       0.436096     27208.     4.71646E-01     5.81674E-07     9.53899E-01
    857       0.436121     27205.     4.71576E-01     5.81957E-07     9.53954E-01
    856       0.436146     27203.     4.71505E-01     5.82240E-07     9.54008E-01
    855       0.436171     27200.     4.71433E-01     5.82523E-07     9.54063E-01
    854       0.436196     27197.     4.71361E-01     5.82805E-07     9.54117E-01
    853       0.436220     27195.     4.71289E-01     5.83087E-07     9.54172E-01
    852       0.436245     27192.     4.71216E-01     5.83369E-07     9.54226E-01
    851       0.436270     27189.     4.71143E-01     5.83651E-07     9.54281E-01
    850       0.436295     27186.     4.71069E-01     5.83933E-07     9.54335E-01
    849       0.436320     27184.     4.70995E-01     5.84214E-07     9.54390E-01
    848       0.436345     27181.     4.70920E-01     5.84495E-07     9.54444E-01
    847       0.436370     27179.     4.70845E-01     5.84776E-07     9.54499E-01
    846       0.436395     27176.     4.70769E-01     5.85057E-07     9.54553E-01
    845       0.436420     27173.     4.70693E-01     5.85338E-07     9.54608E-01
    844       0.436445     27171.     4.70617E-01     5.85618E-07     9.54662E-01
    843       0.436470     27168.     4.70540E-01     5.85898E-07     9.54717E-01
    842       0.436495     27165.     4.70462E-01     5.86178E-07     9.54772E-01
    841       0.436520     27163.     4.70384E-01     5.86458E-07     9.54826E-01
    840       0.436545     27160.     4.70306E-01     5.86738E-07     9.54881E-01
    839       0.436570     27157.     4.70227E-01     5.87017E-07     9.54935E-01
    838       0.436595     27155.     4.70148E-01     5.87297E-07     9.54990E-01
    837       0.436619     27152.     4.70068E-01     5.87576E-07     9.55044E-01
    836       0.436644     27149.     4.69988E-01     5.87854E-07     9.55099E-01
