
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
   988       0.259354     16156.     5.03008E+00     2.20133E-06     9.54444E-01
   987       0.259369     16155.     5.02928E+00     2.20239E-06     9.54499E-01
   986       0.259383     16153.     5.02847E+00     2.20344E-06     9.54553E-01
   985       0.259398     16152.     5.02766E+00     2.20450E-06     9.54608E-01
   984       0.259413     16150.     5.02684E+00     2.20556E-06     9.54662E-01
   983       0.259428     16148.     5.02602E+00     2.20661E-06     9.54717E-01
   982       0.259443     16147.     5.02519E+00     2.20767E-06     9.54771E-01
   981       0.259457     16145.     5.02436E+00     2.20872E-06     9.54826E-01
   980       0.259472     16144.     5.02352E+00     2.20977E-06     9.54880E-01
   979       0.259487     16142.     5.02268E+00     2.21083E-06     9.54935E-01
   978       0.259502     16141.     5.02183E+00     2.21188E-06     9.54990E-01
   977       0.259517     16139.     5.02098E+00     2.21293E-06     9.55044E-01
   976       0.259532     16137.     5.02012E+00     2.21398E-06     9.55099E-01
   975       0.259546     16136.     5.01926E+00     2.21503E-06     9.55153E-01
   974       0.259561     16134.     5.01839E+00     2.21608E-06     9.55208E-01
   973       0.259576     16133.     5.01752E+00     2.21713E-06     9.55263E-01
   972       0.259591     16131.     5.01664E+00     2.21817E-06     9.55317E-01
   971       0.259606     16130.     5.01576E+00     2.21922E-06     9.55372E-01
   970       0.259621     16128.     5.01487E+00     2.22027E-06     9.55426E-01
   969       0.259635     16126.     5.01398E+00     2.22131E-06     9.55481E-01
   968       0.259650     16125.     5.01308E+00     2.22236E-06     9.55535E-01
   967       0.259665     16123.     5.01218E+00     2.22340E-06     9.55590E-01
   966       0.259680     16122.     5.01127E+00     2.22444E-06     9.55645E-01
   965       0.259695     16120.     5.01036E+00     2.22549E-06     9.55699E-01
   964       0.259710     16119.     5.00944E+00     2.22653E-06     9.55754E-01
   963       0.259724     16117.     5.00852E+00     2.22757E-06     9.55809E-01
   962       0.259739     16116.     5.00759E+00     2.22861E-06     9.55863E-01
   961       0.259754     16114.     5.00666E+00     2.22965E-06     9.55918E-01
   960       0.259769     16113.     5.00572E+00     2.23069E-06     9.55972E-01
   959       0.259784     16111.     5.00478E+00     2.23172E-06     9.56027E-01
   958       0.259799     16109.     5.00383E+00     2.23276E-06     9.56082E-01
   957       0.259814     16108.     5.00288E+00     2.23380E-06     9.56136E-01
   956       0.259828     16106.     5.00192E+00     2.23483E-06     9.56191E-01
   955       0.259843     16105.     5.00095E+00     2.23587E-06     9.56246E-01
   954       0.259858     16103.     4.99999E+00     2.23690E-06     9.56300E-01
   953       0.259873     16102.     4.99901E+00     2.23794E-06     9.56355E-01
   952       0.259888     16100.     4.99804E+00     2.23897E-06     9.56410E-01
   951       0.259903     16099.     4.99705E+00     2.24000E-06     9.56464E-01
   950       0.259918     16097.     4.99606E+00     2.24104E-06     9.56519E-01
   949       0.259932     16096.     4.99507E+00     2.24207E-06     9.56573E-01
   948       0.259947     16094.     4.99407E+00     2.24310E-06     9.56628E-01
   947       0.259962     16093.     4.99307E+00     2.24413E-06     9.56683E-01
   946       0.259977     16091.     4.99206E+00     2.24515E-06     9.56737E-01
   945       0.259992     16090.     4.99105E+00     2.24618E-06     9.56792E-01
   944       0.260007     16088.     4.99003E+00     2.24721E-06     9.56847E-01
   943       0.260021     16087.     4.98900E+00     2.24824E-06     9.56901E-01
   942       0.260036     16085.     4.98797E+00     2.24926E-06     9.56956E-01
   941       0.260051     16084.     4.98694E+00     2.25029E-06     9.57011E-01
   940       0.260066     16082.     4.98590E+00     2.25131E-06     9.57066E-01
   939       0.260081     16080.     4.98486E+00     2.25234E-06     9.57120E-01
   938       0.260096     16079.     4.98381E+00     2.25336E-06     9.57175E-01
   937       0.260111     16077.     4.98275E+00     2.25438E-06     9.57230E-01
   936       0.260126     16076.     4.98169E+00     2.25540E-06     9.57284E-01
   935       0.260140     16074.     4.98063E+00     2.25642E-06     9.57339E-01
   934       0.260155     16073.     4.97956E+00     2.25744E-06     9.57394E-01
   933       0.260170     16071.     4.97848E+00     2.25846E-06     9.57448E-01
   932       0.260185     16070.     4.97740E+00     2.25948E-06     9.57503E-01
   931       0.260200     16068.     4.97632E+00     2.26050E-06     9.57558E-01
   930       0.260215     16067.     4.97523E+00     2.26152E-06     9.57613E-01
   929       0.260230     16065.     4.97413E+00     2.26253E-06     9.57667E-01
   928       0.260244     16064.     4.97303E+00     2.26355E-06     9.57722E-01
   927       0.260259     16062.     4.97192E+00     2.26457E-06     9.57777E-01
   926       0.260274     16061.     4.97081E+00     2.26558E-06     9.57832E-01
   925       0.260289     16059.     4.96970E+00     2.26659E-06     9.57886E-01
   924       0.260304     16058.     4.96857E+00     2.26761E-06     9.57941E-01
   923       0.260319     16056.     4.96745E+00     2.26862E-06     9.57996E-01
   922       0.260334     16055.     4.96632E+00     2.26963E-06     9.58050E-01
   921       0.260349     16053.     4.96518E+00     2.27064E-06     9.58105E-01
   920       0.260363     16052.     4.96404E+00     2.27165E-06     9.58160E-01
   919       0.260378     16051.     4.96289E+00     2.27266E-06     9.58215E-01
   918       0.260393     16049.     4.96174E+00     2.27367E-06     9.58269E-01
   917       0.260408     16048.     4.96058E+00     2.27468E-06     9.58324E-01
   916       0.260423     16046.     4.95942E+00     2.27569E-06     9.58379E-01
   915       0.260438     16045.     4.95825E+00     2.27669E-06     9.58434E-01
   914       0.260453     16043.     4.95707E+00     2.27770E-06     9.58489E-01
   913       0.260468     16042.     4.95589E+00     2.27871E-06     9.58543E-01
   912       0.260483     16040.     4.95471E+00     2.27971E-06     9.58598E-01
   911       0.260497     16039.     4.95352E+00     2.28071E-06     9.58653E-01
   910       0.260512     16037.     4.95233E+00     2.28172E-06     9.58708E-01
   909       0.260527     16036.     4.95113E+00     2.28272E-06     9.58762E-01
   908       0.260542     16034.     4.94992E+00     2.28372E-06     9.58817E-01
   907       0.260557     16033.     4.94871E+00     2.28472E-06     9.58872E-01
   906       0.260572     16031.     4.94750E+00     2.28572E-06     9.58927E-01
   905       0.260587     16030.     4.94628E+00     2.28672E-06     9.58982E-01
   904       0.260602     16028.     4.94505E+00     2.28772E-06     9.59036E-01
   903       0.260617     16027.     4.94382E+00     2.28872E-06     9.59091E-01
   902       0.260631     16025.     4.94258E+00     2.28972E-06     9.59146E-01
   901       0.260646     16024.     4.94134E+00     2.29072E-06     9.59201E-01
   900       0.260661     16023.     4.94009E+00     2.29171E-06     9.59256E-01
   899       0.260676     16021.     4.93884E+00     2.29271E-06     9.59310E-01
   898       0.260691     16020.     4.93758E+00     2.29370E-06     9.59365E-01
   897       0.260706     16018.     4.93632E+00     2.29470E-06     9.59420E-01
   896       0.260721     16017.     4.93505E+00     2.29569E-06     9.59475E-01
   895       0.260736     16015.     4.93378E+00     2.29668E-06     9.59530E-01
   894       0.260751     16014.     4.93250E+00     2.29767E-06     9.59585E-01
   893       0.260765     16012.     4.93121E+00     2.29867E-06     9.59639E-01
   892       0.260780     16011.     4.92992E+00     2.29966E-06     9.59694E-01
   891       0.260795     16009.     4.92863E+00     2.30065E-06     9.59749E-01
   890       0.260810     16008.     4.92733E+00     2.30164E-06     9.59804E-01
   889       0.260825     16006.     4.92602E+00     2.30262E-06     9.59859E-01
   888       0.260840     16005.     4.92471E+00     2.30361E-06     9.59914E-01
   887       0.260855     16004.     4.92340E+00     2.30460E-06     9.59968E-01
   886       0.260870     16002.     4.92207E+00     2.30558E-06     9.60023E-01
   885       0.260885     16001.     4.92075E+00     2.30657E-06     9.60078E-01
   884       0.260900     15999.     4.91941E+00     2.30756E-06     9.60133E-01
   883       0.260915     15998.     4.91808E+00     2.30854E-06     9.60188E-01
   882       0.260929     15996.     4.91673E+00     2.30952E-06     9.60243E-01
   881       0.260944     15995.     4.91538E+00     2.31051E-06     9.60298E-01
   880       0.260959     15994.     4.91403E+00     2.31149E-06     9.60353E-01
   879       0.260974     15992.     4.91267E+00     2.31247E-06     9.60407E-01
   878       0.260989     15991.     4.91131E+00     2.31345E-06     9.60462E-01
   877       0.261004     15989.     4.90994E+00     2.31443E-06     9.60517E-01
   876       0.261019     15988.     4.90856E+00     2.31541E-06     9.60572E-01
   875       0.261034     15986.     4.90718E+00     2.31639E-06     9.60627E-01
   874       0.261049     15985.     4.90579E+00     2.31737E-06     9.60682E-01
   873       0.261064     15983.     4.90440E+00     2.31834E-06     9.60737E-01
   872       0.261079     15982.     4.90300E+00     2.31932E-06     9.60792E-01
   871       0.261094     15981.     4.90160E+00     2.32030E-06     9.60847E-01
   870       0.261108     15979.     4.90019E+00     2.32127E-06     9.60901E-01
   869       0.261123     15978.     4.89878E+00     2.32225E-06     9.60956E-01
   868       0.261138     15976.     4.89736E+00     2.32322E-06     9.61011E-01
   867       0.261153     15975.     4.89594E+00     2.32419E-06     9.61066E-01
   866       0.261168     15973.     4.89451E+00     2.32516E-06     9.61121E-01
   865       0.261183     15972.     4.89307E+00     2.32614E-06     9.61176E-01
   864       0.261198     15971.     4.89163E+00     2.32711E-06     9.61231E-01
   863       0.261213     15969.     4.89018E+00     2.32808E-06     9.61286E-01
   862       0.261228     15968.     4.88873E+00     2.32905E-06     9.61341E-01
   861       0.261243     15966.     4.88727E+00     2.33002E-06     9.61396E-01
   860       0.261258     15965.     4.88581E+00     2.33098E-06     9.61451E-01
   859       0.261273     15964.     4.88434E+00     2.33195E-06     9.61506E-01
   858       0.261288     15962.     4.88287E+00     2.33292E-06     9.61561E-01
   857       0.261302     15961.     4.88139E+00     2.33388E-06     9.61616E-01
   856       0.261317     15959.     4.87990E+00     2.33485E-06     9.61671E-01
   855       0.261332     15958.     4.87841E+00     2.33581E-06     9.61725E-01
   854       0.261347     15957.     4.87692E+00     2.33678E-06     9.61780E-01
   853       0.261362     15955.     4.87541E+00     2.33774E-06     9.61835E-01
   852       0.261377     15954.     4.87391E+00     2.33870E-06     9.61890E-01
   851       0.261392     15952.     4.87239E+00     2.33967E-06     9.61945E-01
   850       0.261407     15951.     4.87087E+00     2.34063E-06     9.62000E-01
   849       0.261422     15949.     4.86935E+00     2.34159E-06     9.62055E-01
   848       0.261437     15948.     4.86782E+00     2.34255E-06     9.62110E-01
   847       0.261452     15947.     4.86629E+00     2.34351E-06     9.62165E-01
   846       0.261467     15945.     4.86475E+00     2.34446E-06     9.62220E-01
   845       0.261482     15944.     4.86320E+00     2.34542E-06     9.62275E-01
   844       0.261497     15942.     4.86165E+00     2.34638E-06     9.62330E-01
   843       0.261512     15941.     4.86009E+00     2.34733E-06     9.62385E-01
   842       0.261527     15940.     4.85853E+00     2.34829E-06     9.62440E-01
   841       0.261541     15938.     4.85696E+00     2.34924E-06     9.62495E-01
   840       0.261556     15937.     4.85538E+00     2.35020E-06     9.62550E-01
   839       0.261571     15936.     4.85380E+00     2.35115E-06     9.62605E-01
   838       0.261586     15934.     4.85222E+00     2.35210E-06     9.62660E-01
   837       0.261601     15933.     4.85062E+00     2.35306E-06     9.62715E-01
   836       0.261616     15931.     4.84903E+00     2.35401E-06     9.62770E-01
   835       0.261631     15930.     4.84742E+00     2.35496E-06     9.62825E-01
   834       0.261646     15929.     4.84582E+00     2.35591E-06     9.62880E-01
   833       0.261661     15927.     4.84420E+00     2.35686E-06     9.62935E-01
   832       0.261676     15926.     4.84258E+00     2.35781E-06     9.62990E-01
   831       0.261691     15924.     4.84096E+00     2.35875E-06     9.63045E-01
   830       0.261706     15923.     4.83933E+00     2.35970E-06     9.63100E-01
   829       0.261721     15922.     4.83769E+00     2.36065E-06     9.63155E-01
   828       0.261736     15920.     4.83605E+00     2.36159E-06     9.63210E-01
   827       0.261751     15919.     4.83440E+00     2.36254E-06     9.63265E-01
   826       0.261766     15918.     4.83274E+00     2.36348E-06     9.63321E-01
   825       0.261781     15916.     4.83108E+00     2.36443E-06     9.63376E-01
   824       0.261796     15915.     4.82942E+00     2.36537E-06     9.63431E-01
   823       0.261811     15913.     4.82775E+00     2.36631E-06     9.63486E-01
   822       0.261826     15912.     4.82607E+00     2.36725E-06     9.63541E-01
   821       0.261841     15911.     4.82439E+00     2.36819E-06     9.63596E-01
   820       0.261856     15909.     4.82270E+00     2.36913E-06     9.63651E-01
   819       0.261870     15908.     4.82100E+00     2.37007E-06     9.63706E-01
   818       0.261885     15907.     4.81930E+00     2.37101E-06     9.63761E-01
   817       0.261900     15905.     4.81760E+00     2.37195E-06     9.63816E-01
   816       0.261915     15904.     4.81588E+00     2.37289E-06     9.63871E-01
   815       0.261930     15902.     4.81417E+00     2.37382E-06     9.63926E-01
   814       0.261945     15901.     4.81244E+00     2.37476E-06     9.63981E-01
   813       0.261960     15900.     4.81071E+00     2.37569E-06     9.64036E-01
   812       0.261975     15898.     4.80898E+00     2.37663E-06     9.64091E-01
   811       0.261990     15897.     4.80724E+00     2.37756E-06     9.64147E-01
   810       0.262005     15896.     4.80549E+00     2.37849E-06     9.64202E-01
   809       0.262020     15894.     4.80374E+00     2.37943E-06     9.64257E-01
   808       0.262035     15893.     4.80198E+00     2.38036E-06     9.64312E-01
   807       0.262050     15892.     4.80021E+00     2.38129E-06     9.64367E-01
   806       0.262065     15890.     4.79844E+00     2.38222E-06     9.64422E-01
   805       0.262080     15889.     4.79667E+00     2.38315E-06     9.64477E-01
   804       0.262095     15888.     4.79489E+00     2.38408E-06     9.64532E-01
   803       0.262110     15886.     4.79310E+00     2.38500E-06     9.64587E-01
   802       0.262125     15885.     4.79130E+00     2.38593E-06     9.64643E-01
   801       0.262140     15883.     4.78950E+00     2.38686E-06     9.64698E-01
   800       0.262155     15882.     4.78770E+00     2.38778E-06     9.64753E-01
   799       0.262170     15881.     4.78589E+00     2.38871E-06     9.64808E-01
   798       0.262185     15879.     4.78407E+00     2.38963E-06     9.64863E-01
   797       0.262200     15878.     4.78224E+00     2.39056E-06     9.64918E-01
   796       0.262215     15877.     4.78041E+00     2.39148E-06     9.64973E-01
   795       0.262230     15875.     4.77858E+00     2.39240E-06     9.65028E-01
   794       0.262245     15874.     4.77674E+00     2.39332E-06     9.65084E-01
   793       0.262260     15873.     4.77489E+00     2.39425E-06     9.65139E-01
   792       0.262275     15871.     4.77304E+00     2.39517E-06     9.65194E-01
   791       0.262290     15870.     4.77118E+00     2.39608E-06     9.65249E-01
   790       0.262305     15869.     4.76931E+00     2.39700E-06     9.65304E-01
   789       0.262320     15867.     4.76744E+00     2.39792E-06     9.65359E-01
   788       0.262335     15866.     4.76556E+00     2.39884E-06     9.65415E-01
   787       0.262350     15865.     4.76368E+00     2.39976E-06     9.65470E-01
   786       0.262365     15863.     4.76179E+00     2.40067E-06     9.65525E-01
   785       0.262380     15862.     4.75989E+00     2.40159E-06     9.65580E-01
   784       0.262395     15861.     4.75799E+00     2.40250E-06     9.65635E-01
   783       0.262410     15859.     4.75608E+00     2.40342E-06     9.65690E-01
   782       0.262425     15858.     4.75417E+00     2.40433E-06     9.65746E-01
   781       0.262440     15857.     4.75225E+00     2.40524E-06     9.65801E-01
   780       0.262455     15855.     4.75032E+00     2.40615E-06     9.65856E-01
   779       0.262470     15854.     4.74839E+00     2.40706E-06     9.65911E-01
   778       0.262485     15853.     4.74645E+00     2.40797E-06     9.65966E-01
   777       0.262500     15851.     4.74450E+00     2.40888E-06     9.66022E-01
   776       0.262515     15850.     4.74255E+00     2.40979E-06     9.66077E-01
   775       0.262530     15849.     4.74060E+00     2.41070E-06     9.66132E-01
   774       0.262545     15847.     4.73863E+00     2.41161E-06     9.66187E-01
   773       0.262560     15846.     4.73666E+00     2.41251E-06     9.66242E-01
   772       0.262575     15845.     4.73469E+00     2.41342E-06     9.66298E-01
   771       0.262590     15843.     4.73271E+00     2.41433E-06     9.66353E-01
   770       0.262605     15842.     4.73072E+00     2.41523E-06     9.66408E-01
   769       0.262620     15841.     4.72872E+00     2.41613E-06     9.66463E-01
   768       0.262635     15839.     4.72672E+00     2.41704E-06     9.66519E-01
   767       0.262650     15838.     4.72472E+00     2.41794E-06     9.66574E-01
   766       0.262665     15837.     4.72271E+00     2.41884E-06     9.66629E-01
   765       0.262680     15836.     4.72069E+00     2.41974E-06     9.66684E-01
   764       0.262695     15834.     4.71866E+00     2.42064E-06     9.66739E-01
   763       0.262710     15833.     4.71663E+00     2.42154E-06     9.66795E-01
   762       0.262725     15832.     4.71459E+00     2.42244E-06     9.66850E-01
   761       0.262740     15830.     4.71255E+00     2.42334E-06     9.66905E-01
   760       0.262755     15829.     4.71050E+00     2.42424E-06     9.66960E-01
   759       0.262770     15828.     4.70844E+00     2.42513E-06     9.67016E-01
   758       0.262785     15826.     4.70638E+00     2.42603E-06     9.67071E-01
   757       0.262800     15825.     4.70431E+00     2.42692E-06     9.67126E-01
   756       0.262815     15824.     4.70223E+00     2.42782E-06     9.67182E-01
   755       0.262830     15822.     4.70015E+00     2.42871E-06     9.67237E-01
   754       0.262845     15821.     4.69806E+00     2.42960E-06     9.67292E-01
   753       0.262860     15820.     4.69597E+00     2.43050E-06     9.67347E-01
   752       0.262875     15819.     4.69387E+00     2.43139E-06     9.67403E-01
   751       0.262890     15817.     4.69176E+00     2.43228E-06     9.67458E-01
   750       0.262905     15816.     4.68964E+00     2.43317E-06     9.67513E-01
   749       0.262920     15815.     4.68752E+00     2.43406E-06     9.67568E-01
   748       0.262935     15813.     4.68540E+00     2.43495E-06     9.67624E-01
   747       0.262950     15812.     4.68326E+00     2.43584E-06     9.67679E-01
   746       0.262965     15811.     4.68112E+00     2.43672E-06     9.67734E-01
   745       0.262980     15809.     4.67898E+00     2.43761E-06     9.67790E-01
   744       0.262995     15808.     4.67682E+00     2.43850E-06     9.67845E-01
   743       0.263010     15807.     4.67467E+00     2.43938E-06     9.67900E-01
   742       0.263025     15806.     4.67250E+00     2.44027E-06     9.67956E-01
   741       0.263040     15804.     4.67033E+00     2.44115E-06     9.68011E-01
   740       0.263055     15803.     4.66815E+00     2.44203E-06     9.68066E-01
   739       0.263070     15802.     4.66596E+00     2.44291E-06     9.68122E-01
   738       0.263085     15800.     4.66377E+00     2.44380E-06     9.68177E-01
   737       0.263100     15799.     4.66157E+00     2.44468E-06     9.68232E-01
   736       0.263115     15798.     4.65937E+00     2.44556E-06     9.68287E-01
   735       0.263130     15797.     4.65716E+00     2.44644E-06     9.68343E-01
   734       0.263146     15795.     4.65494E+00     2.44731E-06     9.68398E-01
   733       0.263161     15794.     4.65272E+00     2.44819E-06     9.68453E-01
   732       0.263176     15793.     4.65049E+00     2.44907E-06     9.68509E-01
   731       0.263191     15791.     4.64825E+00     2.44995E-06     9.68564E-01
   730       0.263206     15790.     4.64600E+00     2.45082E-06     9.68620E-01
   729       0.263221     15789.     4.64375E+00     2.45170E-06     9.68675E-01
   728       0.263236     15788.     4.64150E+00     2.45257E-06     9.68730E-01
   727       0.263251     15786.     4.63923E+00     2.45344E-06     9.68786E-01
   726       0.263266     15785.     4.63696E+00     2.45432E-06     9.68841E-01
   725       0.263281     15784.     4.63468E+00     2.45519E-06     9.68896E-01
   724       0.263296     15782.     4.63240E+00     2.45606E-06     9.68952E-01
   723       0.263311     15781.     4.63011E+00     2.45693E-06     9.69007E-01
   722       0.263326     15780.     4.62781E+00     2.45780E-06     9.69062E-01
   721       0.263341     15779.     4.62551E+00     2.45867E-06     9.69118E-01
   720       0.263356     15777.     4.62319E+00     2.45954E-06     9.69173E-01
   719       0.263371     15776.     4.62088E+00     2.46041E-06     9.69229E-01
   718       0.263386     15775.     4.61855E+00     2.46127E-06     9.69284E-01
   717       0.263401     15774.     4.61622E+00     2.46214E-06     9.69339E-01
   716       0.263416     15772.     4.61388E+00     2.46300E-06     9.69395E-01
   715       0.263431     15771.     4.61154E+00     2.46387E-06     9.69450E-01
   714       0.263446     15770.     4.60919E+00     2.46473E-06     9.69506E-01
   713       0.263461     15769.     4.60683E+00     2.46560E-06     9.69561E-01
   712       0.263477     15767.     4.60446E+00     2.46646E-06     9.69616E-01
   711       0.263492     15766.     4.60209E+00     2.46732E-06     9.69672E-01
   710       0.263507     15765.     4.59971E+00     2.46818E-06     9.69727E-01
   709       0.263522     15763.     4.59733E+00     2.46904E-06     9.69783E-01
   708       0.263537     15762.     4.59493E+00     2.46990E-06     9.69838E-01
   707       0.263552     15761.     4.59253E+00     2.47076E-06     9.69893E-01
   706       0.263567     15760.     4.59013E+00     2.47162E-06     9.69949E-01
   705       0.263582     15758.     4.58771E+00     2.47248E-06     9.70004E-01
   704       0.263597     15757.     4.58529E+00     2.47333E-06     9.70060E-01
   703       0.263612     15756.     4.58286E+00     2.47419E-06     9.70115E-01
   702       0.263627     15755.     4.58043E+00     2.47504E-06     9.70171E-01
   701       0.263642     15753.     4.57799E+00     2.47590E-06     9.70226E-01
   700       0.263657     15752.     4.57554E+00     2.47675E-06     9.70281E-01
   699       0.263672     15751.     4.57308E+00     2.47760E-06     9.70337E-01
   698       0.263687     15750.     4.57062E+00     2.47846E-06     9.70392E-01
   697       0.263702     15748.     4.56815E+00     2.47931E-06     9.70448E-01
   696       0.263718     15747.     4.56568E+00     2.48016E-06     9.70503E-01
   695       0.263733     15746.     4.56319E+00     2.48101E-06     9.70559E-01
   694       0.263748     15745.     4.56070E+00     2.48186E-06     9.70614E-01
   693       0.263763     15743.     4.55820E+00     2.48271E-06     9.70670E-01
   692       0.263778     15742.     4.55570E+00     2.48355E-06     9.70725E-01
   691       0.263793     15741.     4.55319E+00     2.48440E-06     9.70781E-01
   690       0.263808     15740.     4.55067E+00     2.48525E-06     9.70836E-01
   689       0.263823     15738.     4.54814E+00     2.48609E-06     9.70892E-01
   688       0.263838     15737.     4.54561E+00     2.48694E-06     9.70947E-01
   687       0.263853     15736.     4.54307E+00     2.48778E-06     9.71002E-01
   686       0.263868     15735.     4.54052E+00     2.48862E-06     9.71058E-01
   685       0.263883     15733.     4.53796E+00     2.48947E-06     9.71113E-01
   684       0.263898     15732.     4.53540E+00     2.49031E-06     9.71169E-01
   683       0.263914     15731.     4.53283E+00     2.49115E-06     9.71224E-01
   682       0.263929     15730.     4.53026E+00     2.49199E-06     9.71280E-01
   681       0.263944     15728.     4.52767E+00     2.49283E-06     9.71335E-01
   680       0.263959     15727.     4.52508E+00     2.49367E-06     9.71391E-01
   679       0.263974     15726.     4.52248E+00     2.49451E-06     9.71446E-01
   678       0.263989     15725.     4.51988E+00     2.49534E-06     9.71502E-01
   677       0.264004     15724.     4.51726E+00     2.49618E-06     9.71558E-01
   676       0.264019     15722.     4.51464E+00     2.49702E-06     9.71613E-01
   675       0.264034     15721.     4.51202E+00     2.49785E-06     9.71669E-01
   674       0.264049     15720.     4.50938E+00     2.49868E-06     9.71724E-01
   673       0.264064     15719.     4.50674E+00     2.49952E-06     9.71780E-01
   672       0.264079     15717.     4.50409E+00     2.50035E-06     9.71835E-01
   671       0.264095     15716.     4.50143E+00     2.50118E-06     9.71891E-01
   670       0.264110     15715.     4.49877E+00     2.50201E-06     9.71946E-01
   669       0.264125     15714.     4.49609E+00     2.50284E-06     9.72002E-01
   668       0.264140     15712.     4.49341E+00     2.50367E-06     9.72057E-01
   667       0.264155     15711.     4.49073E+00     2.50450E-06     9.72113E-01
   666       0.264170     15710.     4.48803E+00     2.50533E-06     9.72168E-01
   665       0.264185     15709.     4.48533E+00     2.50616E-06     9.72224E-01
   664       0.264200     15708.     4.48262E+00     2.50699E-06     9.72280E-01
   663       0.264215     15706.     4.47990E+00     2.50781E-06     9.72335E-01
   662       0.264230     15705.     4.47718E+00     2.50864E-06     9.72391E-01
   661       0.264245     15704.     4.47445E+00     2.50946E-06     9.72446E-01
   660       0.264261     15703.     4.47171E+00     2.51028E-06     9.72502E-01
   659       0.264276     15701.     4.46896E+00     2.51111E-06     9.72557E-01
   658       0.264291     15700.     4.46620E+00     2.51193E-06     9.72613E-01
   657       0.264306     15699.     4.46344E+00     2.51275E-06     9.72668E-01
   656       0.264321     15698.     4.46067E+00     2.51357E-06     9.72724E-01
   655       0.264336     15697.     4.45789E+00     2.51439E-06     9.72780E-01
   654       0.264351     15695.     4.45510E+00     2.51521E-06     9.72835E-01
   653       0.264366     15694.     4.45231E+00     2.51603E-06     9.72891E-01
   652       0.264381     15693.     4.44951E+00     2.51684E-06     9.72946E-01
   651       0.264397     15692.     4.44670E+00     2.51766E-06     9.73002E-01
   650       0.264412     15691.     4.44388E+00     2.51848E-06     9.73058E-01
   649       0.264427     15689.     4.44106E+00     2.51929E-06     9.73113E-01
   648       0.264442     15688.     4.43823E+00     2.52011E-06     9.73169E-01
   647       0.264457     15687.     4.43539E+00     2.52092E-06     9.73224E-01
   646       0.264472     15686.     4.43254E+00     2.52173E-06     9.73280E-01
   645       0.264487     15684.     4.42968E+00     2.52255E-06     9.73336E-01
   644       0.264502     15683.     4.42682E+00     2.52336E-06     9.73391E-01
   643       0.264517     15682.     4.42395E+00     2.52417E-06     9.73447E-01
   642       0.264533     15681.     4.42107E+00     2.52498E-06     9.73503E-01
   641       0.264548     15680.     4.41818E+00     2.52579E-06     9.73558E-01
   640       0.264563     15678.     4.41528E+00     2.52659E-06     9.73614E-01
   639       0.264578     15677.     4.41238E+00     2.52740E-06     9.73669E-01
   638       0.264593     15676.     4.40947E+00     2.52821E-06     9.73725E-01
   637       0.264608     15675.     4.40655E+00     2.52901E-06     9.73781E-01
   636       0.264623     15674.     4.40362E+00     2.52982E-06     9.73836E-01
   635       0.264638     15672.     4.40069E+00     2.53062E-06     9.73892E-01
   634       0.264654     15671.     4.39774E+00     2.53143E-06     9.73948E-01
   633       0.264669     15670.     4.39479E+00     2.53223E-06     9.74003E-01
   632       0.264684     15669.     4.39183E+00     2.53303E-06     9.74059E-01
   631       0.264699     15668.     4.38887E+00     2.53383E-06     9.74115E-01
   630       0.264714     15666.     4.38589E+00     2.53463E-06     9.74170E-01
   629       0.264729     15665.     4.38291E+00     2.53543E-06     9.74226E-01
   628       0.264744     15664.     4.37991E+00     2.53623E-06     9.74282E-01
   627       0.264759     15663.     4.37691E+00     2.53703E-06     9.74337E-01
   626       0.264775     15662.     4.37390E+00     2.53783E-06     9.74393E-01
   625       0.264790     15660.     4.37089E+00     2.53862E-06     9.74449E-01
   624       0.264805     15659.     4.36786E+00     2.53942E-06     9.74504E-01
   623       0.264820     15658.     4.36483E+00     2.54021E-06     9.74560E-01
   622       0.264835     15657.     4.36179E+00     2.54101E-06     9.74616E-01
   621       0.264850     15656.     4.35874E+00     2.54180E-06     9.74671E-01
   620       0.264865     15655.     4.35568E+00     2.54259E-06     9.74727E-01
   619       0.264880     15653.     4.35261E+00     2.54338E-06     9.74783E-01
   618       0.264896     15652.     4.34954E+00     2.54417E-06     9.74839E-01
   617       0.264911     15651.     4.34645E+00     2.54496E-06     9.74894E-01
   616       0.264926     15650.     4.34336E+00     2.54575E-06     9.74950E-01
   615       0.264941     15649.     4.34026E+00     2.54654E-06     9.75006E-01
   614       0.264956     15647.     4.33715E+00     2.54733E-06     9.75061E-01
   613       0.264971     15646.     4.33404E+00     2.54812E-06     9.75117E-01
   612       0.264986     15645.     4.33091E+00     2.54890E-06     9.75173E-01
   611       0.265002     15644.     4.32778E+00     2.54969E-06     9.75229E-01
   610       0.265017     15643.     4.32463E+00     2.55047E-06     9.75284E-01
   609       0.265032     15642.     4.32148E+00     2.55126E-06     9.75340E-01
   608       0.265047     15640.     4.31832E+00     2.55204E-06     9.75396E-01
   607       0.265062     15639.     4.31515E+00     2.55282E-06     9.75452E-01
   606       0.265077     15638.     4.31198E+00     2.55360E-06     9.75507E-01
   605       0.265092     15637.     4.30879E+00     2.55438E-06     9.75563E-01
   604       0.265108     15636.     4.30560E+00     2.55516E-06     9.75619E-01
   603       0.265123     15634.     4.30239E+00     2.55594E-06     9.75675E-01
