1.00
1.40
0.10
  1328
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
   1070       0.405279     25677.     7.65584E-01     7.75051E-07     9.48680E-01
   1069       0.405302     25674.     7.65540E-01     7.75474E-07     9.48734E-01
   1068       0.405326     25672.     7.65496E-01     7.75897E-07     9.48789E-01
   1067       0.405349     25669.     7.65451E-01     7.76320E-07     9.48843E-01
   1066       0.405372     25666.     7.65406E-01     7.76742E-07     9.48897E-01
   1065       0.405395     25663.     7.65359E-01     7.77164E-07     9.48951E-01
   1064       0.405418     25661.     7.65312E-01     7.77586E-07     9.49006E-01
   1063       0.405441     25658.     7.65264E-01     7.78007E-07     9.49060E-01
   1062       0.405465     25655.     7.65216E-01     7.78428E-07     9.49114E-01
   1061       0.405488     25652.     7.65167E-01     7.78849E-07     9.49168E-01
   1060       0.405511     25650.     7.65117E-01     7.79270E-07     9.49223E-01
   1059       0.405534     25647.     7.65066E-01     7.79690E-07     9.49277E-01
   1058       0.405557     25644.     7.65015E-01     7.80110E-07     9.49331E-01
   1057       0.405580     25641.     7.64963E-01     7.80530E-07     9.49385E-01
   1056       0.405604     25639.     7.64910E-01     7.80950E-07     9.49440E-01
   1055       0.405627     25636.     7.64857E-01     7.81369E-07     9.49494E-01
   1054       0.405650     25633.     7.64802E-01     7.81788E-07     9.49548E-01
   1053       0.405673     25630.     7.64747E-01     7.82206E-07     9.49602E-01
   1052       0.405696     25628.     7.64692E-01     7.82624E-07     9.49657E-01
   1051       0.405719     25625.     7.64635E-01     7.83042E-07     9.49711E-01
   1050       0.405743     25622.     7.64578E-01     7.83460E-07     9.49765E-01
   1049       0.405766     25620.     7.64520E-01     7.83877E-07     9.49819E-01
   1048       0.405789     25617.     7.64462E-01     7.84295E-07     9.49874E-01
   1047       0.405812     25614.     7.64402E-01     7.84711E-07     9.49928E-01
   1046       0.405835     25612.     7.64342E-01     7.85128E-07     9.49982E-01
   1045       0.405859     25609.     7.64282E-01     7.85544E-07     9.50037E-01
   1044       0.405882     25606.     7.64220E-01     7.85960E-07     9.50091E-01
   1043       0.405905     25603.     7.64158E-01     7.86376E-07     9.50145E-01
   1042       0.405928     25601.     7.64095E-01     7.86791E-07     9.50199E-01
   1041       0.405951     25598.     7.64031E-01     7.87206E-07     9.50254E-01
   1040       0.405975     25595.     7.63967E-01     7.87621E-07     9.50308E-01
   1039       0.405998     25593.     7.63902E-01     7.88036E-07     9.50362E-01
   1038       0.406021     25590.     7.63836E-01     7.88450E-07     9.50417E-01
   1037       0.406044     25587.     7.63770E-01     7.88864E-07     9.50471E-01
   1036       0.406067     25585.     7.63702E-01     7.89277E-07     9.50525E-01
   1035       0.406091     25582.     7.63635E-01     7.89691E-07     9.50580E-01
   1034       0.406114     25579.     7.63566E-01     7.90104E-07     9.50634E-01
   1033       0.406137     25577.     7.63496E-01     7.90517E-07     9.50688E-01
   1032       0.406160     25574.     7.63426E-01     7.90929E-07     9.50743E-01
   1031       0.406183     25571.     7.63355E-01     7.91341E-07     9.50797E-01
   1030       0.406207     25569.     7.63284E-01     7.91753E-07     9.50851E-01
   1029       0.406230     25566.     7.63211E-01     7.92165E-07     9.50906E-01
   1028       0.406253     25563.     7.63138E-01     7.92576E-07     9.50960E-01
   1027       0.406276     25561.     7.63065E-01     7.92988E-07     9.51014E-01
   1026       0.406299     25558.     7.62990E-01     7.93398E-07     9.51069E-01
   1025       0.406323     25556.     7.62915E-01     7.93809E-07     9.51123E-01
   1024       0.406346     25553.     7.62839E-01     7.94219E-07     9.51177E-01
   1023       0.406369     25550.     7.62762E-01     7.94629E-07     9.51232E-01
   1022       0.406392     25548.     7.62685E-01     7.95039E-07     9.51286E-01
   1021       0.406416     25545.     7.62607E-01     7.95448E-07     9.51340E-01
   1020       0.406439     25542.     7.62528E-01     7.95857E-07     9.51395E-01
   1019       0.406462     25540.     7.62448E-01     7.96266E-07     9.51449E-01
   1018       0.406485     25537.     7.62368E-01     7.96675E-07     9.51503E-01
   1017       0.406508     25535.     7.62287E-01     7.97083E-07     9.51558E-01
   1016       0.406532     25532.     7.62205E-01     7.97491E-07     9.51612E-01
   1015       0.406555     25529.     7.62123E-01     7.97899E-07     9.51667E-01
   1014       0.406578     25527.     7.62039E-01     7.98306E-07     9.51721E-01
   1013       0.406601     25524.     7.61955E-01     7.98713E-07     9.51775E-01
   1012       0.406625     25521.     7.61871E-01     7.99120E-07     9.51830E-01
   1011       0.406648     25519.     7.61785E-01     7.99527E-07     9.51884E-01
   1010       0.406671     25516.     7.61699E-01     7.99933E-07     9.51938E-01
   1009       0.406694     25514.     7.61612E-01     8.00339E-07     9.51993E-01
   1008       0.406718     25511.     7.61525E-01     8.00745E-07     9.52047E-01
   1007       0.406741     25509.     7.61436E-01     8.01150E-07     9.52102E-01
   1006       0.406764     25506.     7.61347E-01     8.01556E-07     9.52156E-01
   1005       0.406787     25503.     7.61257E-01     8.01961E-07     9.52211E-01
   1004       0.406811     25501.     7.61167E-01     8.02365E-07     9.52265E-01
   1003       0.406834     25498.     7.61076E-01     8.02770E-07     9.52319E-01
   1002       0.406857     25496.     7.60984E-01     8.03174E-07     9.52374E-01
   1001       0.406880     25493.     7.60891E-01     8.03577E-07     9.52428E-01
   1000       0.406904     25490.     7.60797E-01     8.03981E-07     9.52483E-01
    999       0.406927     25488.     7.60703E-01     8.04384E-07     9.52537E-01
    998       0.406950     25485.     7.60608E-01     8.04787E-07     9.52591E-01
    997       0.406973     25483.     7.60513E-01     8.05190E-07     9.52646E-01
    996       0.406997     25480.     7.60416E-01     8.05592E-07     9.52700E-01
    995       0.407020     25478.     7.60319E-01     8.05994E-07     9.52755E-01
    994       0.407043     25475.     7.60221E-01     8.06396E-07     9.52809E-01
    993       0.407066     25472.     7.60123E-01     8.06798E-07     9.52864E-01
    992       0.407090     25470.     7.60023E-01     8.07199E-07     9.52918E-01
    991       0.407113     25467.     7.59923E-01     8.07600E-07     9.52973E-01
    990       0.407136     25465.     7.59822E-01     8.08001E-07     9.53027E-01
    989       0.407159     25462.     7.59721E-01     8.08402E-07     9.53081E-01
    988       0.407183     25460.     7.59619E-01     8.08802E-07     9.53136E-01
    987       0.407206     25457.     7.59516E-01     8.09202E-07     9.53190E-01
    986       0.407229     25455.     7.59412E-01     8.09601E-07     9.53245E-01
    985       0.407253     25452.     7.59307E-01     8.10001E-07     9.53299E-01
    984       0.407276     25450.     7.59202E-01     8.10400E-07     9.53354E-01
    983       0.407299     25447.     7.59096E-01     8.10799E-07     9.53408E-01
    982       0.407322     25445.     7.58989E-01     8.11197E-07     9.53463E-01
    981       0.407346     25442.     7.58882E-01     8.11596E-07     9.53517E-01
    980       0.407369     25439.     7.58774E-01     8.11994E-07     9.53572E-01
    979       0.407392     25437.     7.58665E-01     8.12392E-07     9.53626E-01
    978       0.407415     25434.     7.58555E-01     8.12789E-07     9.53681E-01
    977       0.407439     25432.     7.58445E-01     8.13186E-07     9.53735E-01
    976       0.407462     25429.     7.58334E-01     8.13583E-07     9.53790E-01
    975       0.407485     25427.     7.58222E-01     8.13980E-07     9.53844E-01
    974       0.407509     25424.     7.58109E-01     8.14376E-07     9.53899E-01
    973       0.407532     25422.     7.57996E-01     8.14772E-07     9.53953E-01
    972       0.407555     25419.     7.57882E-01     8.15168E-07     9.54008E-01
    971       0.407578     25417.     7.57767E-01     8.15564E-07     9.54062E-01
    970       0.407602     25414.     7.57651E-01     8.15959E-07     9.54117E-01
    969       0.407625     25412.     7.57535E-01     8.16354E-07     9.54171E-01
    968       0.407648     25409.     7.57418E-01     8.16749E-07     9.54226E-01
    967       0.407672     25407.     7.57300E-01     8.17143E-07     9.54280E-01
    966       0.407695     25404.     7.57181E-01     8.17538E-07     9.54335E-01
    965       0.407718     25402.     7.57062E-01     8.17932E-07     9.54389E-01
    964       0.407742     25399.     7.56942E-01     8.18325E-07     9.54444E-01
    963       0.407765     25397.     7.56821E-01     8.18719E-07     9.54499E-01
    962       0.407788     25394.     7.56700E-01     8.19112E-07     9.54553E-01
    961       0.407811     25392.     7.56577E-01     8.19505E-07     9.54608E-01
    960       0.407835     25389.     7.56454E-01     8.19897E-07     9.54662E-01
    959       0.407858     25387.     7.56331E-01     8.20290E-07     9.54717E-01
    958       0.407881     25385.     7.56206E-01     8.20682E-07     9.54771E-01
    957       0.407905     25382.     7.56081E-01     8.21074E-07     9.54826E-01
    956       0.407928     25380.     7.55955E-01     8.21465E-07     9.54880E-01
    955       0.407951     25377.     7.55828E-01     8.21856E-07     9.54935E-01
