
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
  1527       0.255061     16214.     5.44142E+00     2.16170E-06     9.47595E-01
  1526       0.255075     16212.     5.44121E+00     2.16291E-06     9.47650E-01
  1525       0.255090     16210.     5.44100E+00     2.16412E-06     9.47704E-01
  1524       0.255105     16208.     5.44078E+00     2.16532E-06     9.47758E-01
  1523       0.255119     16207.     5.44056E+00     2.16653E-06     9.47812E-01
  1522       0.255134     16205.     5.44033E+00     2.16774E-06     9.47866E-01
  1521       0.255148     16203.     5.44010E+00     2.16894E-06     9.47920E-01
  1520       0.255163     16201.     5.43986E+00     2.17015E-06     9.47975E-01
  1519       0.255177     16200.     5.43962E+00     2.17135E-06     9.48029E-01
  1518       0.255192     16198.     5.43937E+00     2.17256E-06     9.48083E-01
  1517       0.255207     16196.     5.43911E+00     2.17376E-06     9.48137E-01
  1516       0.255221     16194.     5.43886E+00     2.17496E-06     9.48191E-01
  1515       0.255236     16193.     5.43859E+00     2.17616E-06     9.48245E-01
  1514       0.255250     16191.     5.43832E+00     2.17736E-06     9.48300E-01
  1513       0.255265     16189.     5.43805E+00     2.17856E-06     9.48354E-01
  1512       0.255280     16187.     5.43777E+00     2.17976E-06     9.48408E-01
  1511       0.255294     16186.     5.43749E+00     2.18095E-06     9.48462E-01
  1510       0.255309     16184.     5.43720E+00     2.18215E-06     9.48516E-01
  1509       0.255323     16182.     5.43691E+00     2.18334E-06     9.48571E-01
  1508       0.255338     16180.     5.43661E+00     2.18454E-06     9.48625E-01
  1507       0.255353     16179.     5.43630E+00     2.18573E-06     9.48679E-01
  1506       0.255367     16177.     5.43599E+00     2.18693E-06     9.48733E-01
  1505       0.255382     16175.     5.43568E+00     2.18812E-06     9.48787E-01
  1504       0.255396     16173.     5.43536E+00     2.18931E-06     9.48842E-01
  1503       0.255411     16172.     5.43503E+00     2.19050E-06     9.48896E-01
  1502       0.255425     16170.     5.43470E+00     2.19169E-06     9.48950E-01
  1501       0.255440     16168.     5.43437E+00     2.19288E-06     9.49004E-01
  1500       0.255455     16166.     5.43403E+00     2.19407E-06     9.49059E-01
  1499       0.255469     16165.     5.43368E+00     2.19525E-06     9.49113E-01
  1498       0.255484     16163.     5.43333E+00     2.19644E-06     9.49167E-01
  1497       0.255498     16161.     5.43298E+00     2.19763E-06     9.49221E-01
  1496       0.255513     16160.     5.43262E+00     2.19881E-06     9.49275E-01
  1495       0.255528     16158.     5.43225E+00     2.19999E-06     9.49330E-01
  1494       0.255542     16156.     5.43188E+00     2.20118E-06     9.49384E-01
  1493       0.255557     16154.     5.43151E+00     2.20236E-06     9.49438E-01
  1492       0.255571     16153.     5.43112E+00     2.20354E-06     9.49492E-01
  1491       0.255586     16151.     5.43074E+00     2.20472E-06     9.49547E-01
  1490       0.255601     16149.     5.43035E+00     2.20590E-06     9.49601E-01
  1489       0.255615     16148.     5.42995E+00     2.20708E-06     9.49655E-01
  1488       0.255630     16146.     5.42955E+00     2.20826E-06     9.49710E-01
  1487       0.255645     16144.     5.42914E+00     2.20943E-06     9.49764E-01
  1486       0.255659     16142.     5.42873E+00     2.21061E-06     9.49818E-01
