1.00
1.40
0.10
  1319
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
   1275       0.402063     26464.     7.35764E-01     6.63602E-07     9.37150E-01
   1274       0.402086     26460.     7.35877E-01     6.64091E-07     9.37203E-01
   1273       0.402109     26456.     7.35989E-01     6.64581E-07     9.37257E-01
   1272       0.402131     26453.     7.36101E-01     6.65070E-07     9.37311E-01
   1271       0.402154     26449.     7.36211E-01     6.65558E-07     9.37364E-01
   1270       0.402177     26445.     7.36321E-01     6.66046E-07     9.37418E-01
   1269       0.402200     26442.     7.36430E-01     6.66534E-07     9.37471E-01
   1268       0.402223     26438.     7.36538E-01     6.67021E-07     9.37525E-01
   1267       0.402246     26435.     7.36646E-01     6.67508E-07     9.37578E-01
   1266       0.402269     26431.     7.36753E-01     6.67994E-07     9.37632E-01
   1265       0.402292     26427.     7.36858E-01     6.68480E-07     9.37686E-01
   1264       0.402315     26424.     7.36964E-01     6.68965E-07     9.37739E-01
   1263       0.402338     26420.     7.37068E-01     6.69450E-07     9.37793E-01
   1262       0.402361     26417.     7.37172E-01     6.69935E-07     9.37846E-01
   1261       0.402384     26413.     7.37274E-01     6.70419E-07     9.37900E-01
   1260       0.402407     26410.     7.37376E-01     6.70903E-07     9.37954E-01
   1259       0.402430     26406.     7.37478E-01     6.71386E-07     9.38007E-01
   1258       0.402453     26402.     7.37578E-01     6.71869E-07     9.38061E-01
   1257       0.402476     26399.     7.37678E-01     6.72351E-07     9.38114E-01
   1256       0.402499     26395.     7.37777E-01     6.72833E-07     9.38168E-01
   1255       0.402522     26392.     7.37875E-01     6.73315E-07     9.38222E-01
   1254       0.402545     26388.     7.37972E-01     6.73796E-07     9.38275E-01
   1253       0.402568     26385.     7.38069E-01     6.74277E-07     9.38329E-01
   1252       0.402591     26381.     7.38165E-01     6.74757E-07     9.38382E-01
   1251       0.402614     26378.     7.38260E-01     6.75237E-07     9.38436E-01
   1250       0.402637     26374.     7.38354E-01     6.75717E-07     9.38490E-01
   1249       0.402660     26371.     7.38448E-01     6.76196E-07     9.38543E-01
   1248       0.402683     26367.     7.38541E-01     6.76675E-07     9.38597E-01
   1247       0.402706     26364.     7.38633E-01     6.77153E-07     9.38651E-01
   1246       0.402729     26360.     7.38724E-01     6.77631E-07     9.38704E-01
   1245       0.402752     26357.     7.38814E-01     6.78108E-07     9.38758E-01
   1244       0.402775     26353.     7.38904E-01     6.78586E-07     9.38812E-01
   1243       0.402798     26350.     7.38993E-01     6.79062E-07     9.38865E-01
   1242       0.402821     26346.     7.39081E-01     6.79539E-07     9.38919E-01
   1241       0.402844     26343.     7.39169E-01     6.80014E-07     9.38972E-01
   1240       0.402867     26339.     7.39256E-01     6.80490E-07     9.39026E-01
   1239       0.402891     26336.     7.39341E-01     6.80965E-07     9.39080E-01
   1238       0.402914     26332.     7.39427E-01     6.81440E-07     9.39133E-01
   1237       0.402937     26329.     7.39511E-01     6.81914E-07     9.39187E-01
   1236       0.402960     26326.     7.39595E-01     6.82388E-07     9.39241E-01
   1235       0.402983     26322.     7.39678E-01     6.82861E-07     9.39294E-01
   1234       0.403006     26319.     7.39760E-01     6.83334E-07     9.39348E-01
   1233       0.403029     26315.     7.39841E-01     6.83807E-07     9.39402E-01
   1232       0.403052     26312.     7.39922E-01     6.84279E-07     9.39455E-01
   1231       0.403075     26308.     7.40002E-01     6.84751E-07     9.39509E-01
   1230       0.403098     26305.     7.40081E-01     6.85223E-07     9.39563E-01
   1229       0.403121     26302.     7.40159E-01     6.85694E-07     9.39617E-01
   1228       0.403144     26298.     7.40237E-01     6.86165E-07     9.39670E-01
   1227       0.403167     26295.     7.40314E-01     6.86635E-07     9.39724E-01
   1226       0.403190     26291.     7.40390E-01     6.87105E-07     9.39778E-01
   1225       0.403213     26288.     7.40466E-01     6.87574E-07     9.39831E-01
   1224       0.403236     26285.     7.40540E-01     6.88044E-07     9.39885E-01
   1223       0.403259     26281.     7.40614E-01     6.88512E-07     9.39939E-01
   1222       0.403282     26278.     7.40687E-01     6.88981E-07     9.39992E-01
   1221       0.403305     26275.     7.40760E-01     6.89449E-07     9.40046E-01
   1220       0.403328     26271.     7.40832E-01     6.89916E-07     9.40100E-01
   1219       0.403351     26268.     7.40903E-01     6.90384E-07     9.40154E-01
   1218       0.403374     26264.     7.40973E-01     6.90851E-07     9.40207E-01
   1217       0.403397     26261.     7.41042E-01     6.91317E-07     9.40261E-01
   1216       0.403420     26258.     7.41111E-01     6.91783E-07     9.40315E-01
   1215       0.403443     26254.     7.41179E-01     6.92249E-07     9.40369E-01
   1214       0.403466     26251.     7.41246E-01     6.92714E-07     9.40422E-01
   1213       0.403490     26248.     7.41313E-01     6.93179E-07     9.40476E-01
   1212       0.403513     26244.     7.41379E-01     6.93644E-07     9.40530E-01
   1211       0.403536     26241.     7.41444E-01     6.94108E-07     9.40584E-01
   1210       0.403559     26238.     7.41508E-01     6.94572E-07     9.40637E-01
   1209       0.403582     26235.     7.41571E-01     6.95035E-07     9.40691E-01
   1208       0.403605     26231.     7.41634E-01     6.95498E-07     9.40745E-01
   1207       0.403628     26228.     7.41696E-01     6.95961E-07     9.40799E-01
   1206       0.403651     26225.     7.41758E-01     6.96424E-07     9.40852E-01
   1205       0.403674     26221.     7.41818E-01     6.96886E-07     9.40906E-01
   1204       0.403697     26218.     7.41878E-01     6.97347E-07     9.40960E-01
   1203       0.403720     26215.     7.41937E-01     6.97808E-07     9.41014E-01
   1202       0.403743     26211.     7.41996E-01     6.98269E-07     9.41067E-01
   1201       0.403766     26208.     7.42054E-01     6.98730E-07     9.41121E-01
   1200       0.403789     26205.     7.42110E-01     6.99190E-07     9.41175E-01
   1199       0.403812     26202.     7.42167E-01     6.99650E-07     9.41229E-01
   1198       0.403836     26198.     7.42222E-01     7.00109E-07     9.41282E-01
   1197       0.403859     26195.     7.42277E-01     7.00568E-07     9.41336E-01
   1196       0.403882     26192.     7.42331E-01     7.01027E-07     9.41390E-01
   1195       0.403905     26189.     7.42384E-01     7.01485E-07     9.41444E-01
   1194       0.403928     26185.     7.42437E-01     7.01943E-07     9.41498E-01
   1193       0.403951     26182.     7.42489E-01     7.02401E-07     9.41551E-01
   1192       0.403974     26179.     7.42540E-01     7.02858E-07     9.41605E-01
   1191       0.403997     26176.     7.42590E-01     7.03315E-07     9.41659E-01
   1190       0.404020     26172.     7.42640E-01     7.03772E-07     9.41713E-01
   1189       0.404043     26169.     7.42689E-01     7.04228E-07     9.41767E-01
   1188       0.404066     26166.     7.42737E-01     7.04684E-07     9.41821E-01
   1187       0.404089     26163.     7.42785E-01     7.05139E-07     9.41874E-01
   1186       0.404113     26159.     7.42832E-01     7.05594E-07     9.41928E-01
   1185       0.404136     26156.     7.42878E-01     7.06049E-07     9.41982E-01
   1184       0.404159     26153.     7.42923E-01     7.06503E-07     9.42036E-01
   1183       0.404182     26150.     7.42968E-01     7.06957E-07     9.42090E-01
   1182       0.404205     26147.     7.43012E-01     7.07411E-07     9.42143E-01
   1181       0.404228     26143.     7.43055E-01     7.07864E-07     9.42197E-01
   1180       0.404251     26140.     7.43097E-01     7.08317E-07     9.42251E-01
   1179       0.404274     26137.     7.43139E-01     7.08770E-07     9.42305E-01
   1178       0.404297     26134.     7.43180E-01     7.09222E-07     9.42359E-01
   1177       0.404320     26131.     7.43220E-01     7.09674E-07     9.42413E-01
   1176       0.404344     26128.     7.43260E-01     7.10126E-07     9.42467E-01
   1175       0.404367     26124.     7.43299E-01     7.10577E-07     9.42520E-01
   1174       0.404390     26121.     7.43337E-01     7.11028E-07     9.42574E-01
   1173       0.404413     26118.     7.43374E-01     7.11479E-07     9.42628E-01
   1172       0.404436     26115.     7.43411E-01     7.11929E-07     9.42682E-01
   1171       0.404459     26112.     7.43447E-01     7.12379E-07     9.42736E-01
   1170       0.404482     26109.     7.43482E-01     7.12828E-07     9.42790E-01
   1169       0.404505     26105.     7.43517E-01     7.13277E-07     9.42844E-01
   1168       0.404528     26102.     7.43551E-01     7.13726E-07     9.42897E-01
   1167       0.404552     26099.     7.43584E-01     7.14175E-07     9.42951E-01
   1166       0.404575     26096.     7.43616E-01     7.14623E-07     9.43005E-01
   1165       0.404598     26093.     7.43648E-01     7.15071E-07     9.43059E-01
   1164       0.404621     26090.     7.43679E-01     7.15518E-07     9.43113E-01
   1163       0.404644     26087.     7.43709E-01     7.15965E-07     9.43167E-01
   1162       0.404667     26084.     7.43739E-01     7.16412E-07     9.43221E-01
   1161       0.404690     26080.     7.43768E-01     7.16859E-07     9.43275E-01
   1160       0.404713     26077.     7.43796E-01     7.17305E-07     9.43329E-01
   1159       0.404737     26074.     7.43823E-01     7.17751E-07     9.43383E-01
   1158       0.404760     26071.     7.43850E-01     7.18196E-07     9.43436E-01
   1157       0.404783     26068.     7.43876E-01     7.18641E-07     9.43490E-01
   1156       0.404806     26065.     7.43901E-01     7.19086E-07     9.43544E-01
   1155       0.404829     26062.     7.43926E-01     7.19530E-07     9.43598E-01
   1154       0.404852     26059.     7.43949E-01     7.19974E-07     9.43652E-01
   1153       0.404875     26056.     7.43973E-01     7.20418E-07     9.43706E-01
   1152       0.404898     26053.     7.43995E-01     7.20862E-07     9.43760E-01
   1151       0.404922     26049.     7.44017E-01     7.21305E-07     9.43814E-01
   1150       0.404945     26046.     7.44038E-01     7.21748E-07     9.43868E-01
   1149       0.404968     26043.     7.44058E-01     7.22190E-07     9.43922E-01
   1148       0.404991     26040.     7.44078E-01     7.22632E-07     9.43976E-01
   1147       0.405014     26037.     7.44097E-01     7.23074E-07     9.44030E-01
   1146       0.405037     26034.     7.44115E-01     7.23515E-07     9.44084E-01
   1145       0.405060     26031.     7.44132E-01     7.23957E-07     9.44138E-01
   1144       0.405084     26028.     7.44149E-01     7.24397E-07     9.44191E-01
   1143       0.405107     26025.     7.44165E-01     7.24838E-07     9.44245E-01
   1142       0.405130     26022.     7.44180E-01     7.25278E-07     9.44299E-01
   1141       0.405153     26019.     7.44195E-01     7.25718E-07     9.44353E-01
   1140       0.405176     26016.     7.44209E-01     7.26157E-07     9.44407E-01
   1139       0.405199     26013.     7.44222E-01     7.26596E-07     9.44461E-01
   1138       0.405222     26010.     7.44235E-01     7.27035E-07     9.44515E-01
   1137       0.405246     26007.     7.44247E-01     7.27474E-07     9.44569E-01
   1136       0.405269     26004.     7.44258E-01     7.27912E-07     9.44623E-01
   1135       0.405292     26001.     7.44268E-01     7.28350E-07     9.44677E-01
   1134       0.405315     25998.     7.44278E-01     7.28787E-07     9.44731E-01
   1133       0.405338     25995.     7.44287E-01     7.29225E-07     9.44785E-01
   1132       0.405361     25992.     7.44295E-01     7.29662E-07     9.44839E-01
   1131       0.405385     25989.     7.44303E-01     7.30098E-07     9.44893E-01
   1130       0.405408     25986.     7.44310E-01     7.30535E-07     9.44947E-01
   1129       0.405431     25983.     7.44316E-01     7.30970E-07     9.45001E-01
   1128       0.405454     25980.     7.44321E-01     7.31406E-07     9.45055E-01
   1127       0.405477     25977.     7.44326E-01     7.31841E-07     9.45109E-01
   1126       0.405500     25974.     7.44330E-01     7.32276E-07     9.45163E-01
   1125       0.405524     25971.     7.44333E-01     7.32711E-07     9.45217E-01
   1124       0.405547     25968.     7.44336E-01     7.33145E-07     9.45271E-01
   1123       0.405570     25965.     7.44338E-01     7.33579E-07     9.45325E-01
   1122       0.405593     25962.     7.44339E-01     7.34013E-07     9.45379E-01
   1121       0.405616     25959.     7.44340E-01     7.34447E-07     9.45433E-01
   1120       0.405640     25956.     7.44340E-01     7.34880E-07     9.45487E-01
   1119       0.405663     25953.     7.44339E-01     7.35312E-07     9.45541E-01
   1118       0.405686     25950.     7.44337E-01     7.35745E-07     9.45595E-01
   1117       0.405709     25947.     7.44335E-01     7.36177E-07     9.45649E-01
   1116       0.405732     25944.     7.44332E-01     7.36609E-07     9.45703E-01
   1115       0.405755     25941.     7.44328E-01     7.37040E-07     9.45757E-01
   1114       0.405779     25938.     7.44324E-01     7.37472E-07     9.45811E-01
   1113       0.405802     25935.     7.44319E-01     7.37903E-07     9.45866E-01
   1112       0.405825     25932.     7.44313E-01     7.38333E-07     9.45920E-01
   1111       0.405848     25929.     7.44307E-01     7.38763E-07     9.45974E-01
   1110       0.405871     25926.     7.44299E-01     7.39193E-07     9.46028E-01
   1109       0.405895     25923.     7.44292E-01     7.39623E-07     9.46082E-01
   1108       0.405918     25921.     7.44283E-01     7.40052E-07     9.46136E-01
   1107       0.405941     25918.     7.44274E-01     7.40481E-07     9.46190E-01
   1106       0.405964     25915.     7.44264E-01     7.40910E-07     9.46244E-01
   1105       0.405987     25912.     7.44253E-01     7.41339E-07     9.46298E-01
   1104       0.406011     25909.     7.44242E-01     7.41767E-07     9.46352E-01
   1103       0.406034     25906.     7.44230E-01     7.42195E-07     9.46406E-01
   1102       0.406057     25903.     7.44217E-01     7.42622E-07     9.46460E-01
   1101       0.406080     25900.     7.44203E-01     7.43049E-07     9.46514E-01
   1100       0.406103     25897.     7.44189E-01     7.43476E-07     9.46568E-01
   1099       0.406127     25894.     7.44174E-01     7.43903E-07     9.46623E-01
   1098       0.406150     25891.     7.44159E-01     7.44329E-07     9.46677E-01
   1097       0.406173     25889.     7.44142E-01     7.44755E-07     9.46731E-01
   1096       0.406196     25886.     7.44126E-01     7.45181E-07     9.46785E-01
   1095       0.406219     25883.     7.44108E-01     7.45606E-07     9.46839E-01
   1094       0.406243     25880.     7.44089E-01     7.46031E-07     9.46893E-01
   1093       0.406266     25877.     7.44070E-01     7.46456E-07     9.46947E-01
   1092       0.406289     25874.     7.44051E-01     7.46880E-07     9.47001E-01
   1091       0.406312     25871.     7.44030E-01     7.47304E-07     9.47055E-01
   1090       0.406335     25868.     7.44009E-01     7.47728E-07     9.47109E-01
   1089       0.406359     25866.     7.43987E-01     7.48152E-07     9.47164E-01
   1088       0.406382     25863.     7.43965E-01     7.48575E-07     9.47218E-01
   1087       0.406405     25860.     7.43941E-01     7.48998E-07     9.47272E-01
   1086       0.406428     25857.     7.43917E-01     7.49421E-07     9.47326E-01
   1085       0.406452     25854.     7.43893E-01     7.49843E-07     9.47380E-01
   1084       0.406475     25851.     7.43867E-01     7.50265E-07     9.47434E-01
   1083       0.406498     25848.     7.43841E-01     7.50687E-07     9.47488E-01
   1082       0.406521     25846.     7.43814E-01     7.51108E-07     9.47543E-01
   1081       0.406545     25843.     7.43787E-01     7.51529E-07     9.47597E-01
   1080       0.406568     25840.     7.43759E-01     7.51950E-07     9.47651E-01
   1079       0.406591     25837.     7.43730E-01     7.52371E-07     9.47705E-01
   1078       0.406614     25834.     7.43700E-01     7.52791E-07     9.47759E-01
   1077       0.406637     25831.     7.43670E-01     7.53211E-07     9.47813E-01
   1076       0.406661     25829.     7.43639E-01     7.53631E-07     9.47867E-01
   1075       0.406684     25826.     7.43607E-01     7.54050E-07     9.47922E-01
   1074       0.406707     25823.     7.43575E-01     7.54469E-07     9.47976E-01
   1073       0.406730     25820.     7.43542E-01     7.54888E-07     9.48030E-01
   1072       0.406754     25817.     7.43508E-01     7.55307E-07     9.48084E-01
   1071       0.406777     25815.     7.43474E-01     7.55725E-07     9.48138E-01
   1070       0.406800     25812.     7.43439E-01     7.56143E-07     9.48193E-01
   1069       0.406823     25809.     7.43403E-01     7.56560E-07     9.48247E-01
   1068       0.406847     25806.     7.43366E-01     7.56978E-07     9.48301E-01
   1067       0.406870     25803.     7.43329E-01     7.57395E-07     9.48355E-01
   1066       0.406893     25801.     7.43291E-01     7.57811E-07     9.48409E-01
   1065       0.406916     25798.     7.43252E-01     7.58228E-07     9.48463E-01
   1064       0.406940     25795.     7.43213E-01     7.58644E-07     9.48518E-01
   1063       0.406963     25792.     7.43173E-01     7.59060E-07     9.48572E-01
   1062       0.406986     25789.     7.43132E-01     7.59475E-07     9.48626E-01
   1061       0.407009     25787.     7.43091E-01     7.59891E-07     9.48680E-01
   1060       0.407033     25784.     7.43049E-01     7.60306E-07     9.48735E-01
   1059       0.407056     25781.     7.43006E-01     7.60720E-07     9.48789E-01
   1058       0.407079     25778.     7.42962E-01     7.61135E-07     9.48843E-01
   1057       0.407102     25776.     7.42918E-01     7.61549E-07     9.48897E-01
   1056       0.407126     25773.     7.42873E-01     7.61963E-07     9.48951E-01
   1055       0.407149     25770.     7.42827E-01     7.62376E-07     9.49006E-01
   1054       0.407172     25767.     7.42781E-01     7.62789E-07     9.49060E-01
   1053       0.407196     25765.     7.42734E-01     7.63202E-07     9.49114E-01
   1052       0.407219     25762.     7.42686E-01     7.63615E-07     9.49168E-01
   1051       0.407242     25759.     7.42638E-01     7.64027E-07     9.49223E-01
   1050       0.407265     25756.     7.42589E-01     7.64439E-07     9.49277E-01
   1049       0.407289     25754.     7.42539E-01     7.64851E-07     9.49331E-01
   1048       0.407312     25751.     7.42488E-01     7.65263E-07     9.49385E-01
   1047       0.407335     25748.     7.42437E-01     7.65674E-07     9.49440E-01
   1046       0.407358     25745.     7.42385E-01     7.66085E-07     9.49494E-01
   1045       0.407382     25743.     7.42333E-01     7.66496E-07     9.49548E-01
   1044       0.407405     25740.     7.42279E-01     7.66906E-07     9.49602E-01
   1043       0.407428     25737.     7.42225E-01     7.67316E-07     9.49657E-01
   1042       0.407452     25734.     7.42170E-01     7.67726E-07     9.49711E-01
   1041       0.407475     25732.     7.42115E-01     7.68135E-07     9.49765E-01
   1040       0.407498     25729.     7.42059E-01     7.68545E-07     9.49819E-01
   1039       0.407521     25726.     7.42002E-01     7.68954E-07     9.49874E-01
   1038       0.407545     25724.     7.41944E-01     7.69362E-07     9.49928E-01
   1037       0.407568     25721.     7.41886E-01     7.69771E-07     9.49982E-01
   1036       0.407591     25718.     7.41827E-01     7.70179E-07     9.50037E-01
   1035       0.407615     25715.     7.41768E-01     7.70587E-07     9.50091E-01
   1034       0.407638     25713.     7.41707E-01     7.70994E-07     9.50145E-01
   1033       0.407661     25710.     7.41646E-01     7.71401E-07     9.50199E-01
   1032       0.407684     25707.     7.41584E-01     7.71808E-07     9.50254E-01
   1031       0.407708     25705.     7.41522E-01     7.72215E-07     9.50308E-01
   1030       0.407731     25702.     7.41459E-01     7.72622E-07     9.50362E-01
   1029       0.407754     25699.     7.41395E-01     7.73028E-07     9.50417E-01
   1028       0.407778     25697.     7.41330E-01     7.73433E-07     9.50471E-01
   1027       0.407801     25694.     7.41265E-01     7.73839E-07     9.50525E-01
   1026       0.407824     25691.     7.41199E-01     7.74244E-07     9.50580E-01
   1025       0.407848     25689.     7.41132E-01     7.74649E-07     9.50634E-01
   1024       0.407871     25686.     7.41065E-01     7.75054E-07     9.50688E-01
   1023       0.407894     25683.     7.40997E-01     7.75459E-07     9.50743E-01
   1022       0.407917     25681.     7.40928E-01     7.75863E-07     9.50797E-01
   1021       0.407941     25678.     7.40859E-01     7.76267E-07     9.50851E-01
   1020       0.407964     25675.     7.40788E-01     7.76670E-07     9.50906E-01
   1019       0.407987     25673.     7.40717E-01     7.77074E-07     9.50960E-01
   1018       0.408011     25670.     7.40646E-01     7.77477E-07     9.51014E-01
   1017       0.408034     25667.     7.40574E-01     7.77879E-07     9.51069E-01
   1016       0.408057     25665.     7.40501E-01     7.78282E-07     9.51123E-01
   1015       0.408081     25662.     7.40427E-01     7.78684E-07     9.51177E-01
   1014       0.408104     25659.     7.40352E-01     7.79086E-07     9.51232E-01
   1013       0.408127     25657.     7.40277E-01     7.79488E-07     9.51286E-01
   1012       0.408151     25654.     7.40201E-01     7.79889E-07     9.51340E-01
   1011       0.408174     25651.     7.40125E-01     7.80290E-07     9.51395E-01
   1010       0.408197     25649.     7.40048E-01     7.80691E-07     9.51449E-01
   1009       0.408221     25646.     7.39970E-01     7.81092E-07     9.51503E-01
   1008       0.408244     25644.     7.39891E-01     7.81492E-07     9.51558E-01
   1007       0.408267     25641.     7.39812E-01     7.81892E-07     9.51612E-01
   1006       0.408291     25638.     7.39732E-01     7.82292E-07     9.51667E-01
   1005       0.408314     25636.     7.39651E-01     7.82691E-07     9.51721E-01
   1004       0.408337     25633.     7.39569E-01     7.83090E-07     9.51775E-01
   1003       0.408361     25630.     7.39487E-01     7.83489E-07     9.51830E-01
   1002       0.408384     25628.     7.39404E-01     7.83888E-07     9.51884E-01
   1001       0.408407     25625.     7.39321E-01     7.84286E-07     9.51938E-01
   1000       0.408431     25623.     7.39236E-01     7.84684E-07     9.51993E-01
    999       0.408454     25620.     7.39151E-01     7.85082E-07     9.52047E-01
    998       0.408477     25617.     7.39065E-01     7.85480E-07     9.52102E-01
    997       0.408501     25615.     7.38979E-01     7.85877E-07     9.52156E-01
    996       0.408524     25612.     7.38892E-01     7.86274E-07     9.52211E-01
    995       0.408547     25610.     7.38804E-01     7.86671E-07     9.52265E-01
    994       0.408571     25607.     7.38715E-01     7.87067E-07     9.52319E-01
    993       0.408594     25604.     7.38626E-01     7.87463E-07     9.52374E-01
    992       0.408617     25602.     7.38536E-01     7.87859E-07     9.52428E-01
    991       0.408641     25599.     7.38445E-01     7.88255E-07     9.52483E-01
    990       0.408664     25597.     7.38354E-01     7.88650E-07     9.52537E-01
    989       0.408687     25594.     7.38262E-01     7.89045E-07     9.52591E-01
    988       0.408711     25592.     7.38169E-01     7.89440E-07     9.52646E-01
    987       0.408734     25589.     7.38075E-01     7.89835E-07     9.52700E-01
    986       0.408757     25586.     7.37981E-01     7.90229E-07     9.52755E-01
    985       0.408781     25584.     7.37886E-01     7.90623E-07     9.52809E-01
    984       0.408804     25581.     7.37790E-01     7.91017E-07     9.52864E-01
    983       0.408828     25579.     7.37694E-01     7.91410E-07     9.52918E-01
    982       0.408851     25576.     7.37597E-01     7.91804E-07     9.52973E-01
    981       0.408874     25574.     7.37499E-01     7.92197E-07     9.53027E-01
    980       0.408898     25571.     7.37400E-01     7.92589E-07     9.53082E-01
    979       0.408921     25568.     7.37301E-01     7.92982E-07     9.53136E-01
    978       0.408944     25566.     7.37201E-01     7.93374E-07     9.53190E-01
    977       0.408968     25563.     7.37100E-01     7.93766E-07     9.53245E-01
    976       0.408991     25561.     7.36999E-01     7.94157E-07     9.53299E-01
    975       0.409014     25558.     7.36897E-01     7.94548E-07     9.53354E-01
    974       0.409038     25556.     7.36794E-01     7.94940E-07     9.53408E-01
    973       0.409061     25553.     7.36690E-01     7.95330E-07     9.53463E-01
    972       0.409085     25551.     7.36586E-01     7.95721E-07     9.53517E-01
    971       0.409108     25548.     7.36481E-01     7.96111E-07     9.53572E-01
    970       0.409131     25546.     7.36375E-01     7.96501E-07     9.53626E-01
    969       0.409155     25543.     7.36269E-01     7.96891E-07     9.53681E-01
    968       0.409178     25540.     7.36162E-01     7.97280E-07     9.53735E-01
    967       0.409202     25538.     7.36054E-01     7.97669E-07     9.53790E-01
    966       0.409225     25535.     7.35945E-01     7.98058E-07     9.53844E-01
    965       0.409248     25533.     7.35836E-01     7.98447E-07     9.53899E-01
    964       0.409272     25530.     7.35726E-01     7.98835E-07     9.53953E-01
    963       0.409295     25528.     7.35615E-01     7.99223E-07     9.54008E-01
    962       0.409318     25525.     7.35504E-01     7.99611E-07     9.54062E-01
    961       0.409342     25523.     7.35392E-01     7.99999E-07     9.54117E-01
    960       0.409365     25520.     7.35279E-01     8.00386E-07     9.54171E-01
    959       0.409389     25518.     7.35165E-01     8.00773E-07     9.54226E-01
    958       0.409412     25515.     7.35051E-01     8.01160E-07     9.54280E-01
    957       0.409435     25513.     7.34936E-01     8.01547E-07     9.54335E-01
    956       0.409459     25510.     7.34820E-01     8.01933E-07     9.54389E-01
    955       0.409482     25508.     7.34703E-01     8.02319E-07     9.54444E-01
    954       0.409506     25505.     7.34586E-01     8.02705E-07     9.54499E-01
    953       0.409529     25503.     7.34468E-01     8.03090E-07     9.54553E-01
    952       0.409552     25500.     7.34349E-01     8.03475E-07     9.54608E-01
    951       0.409576     25498.     7.34230E-01     8.03860E-07     9.54662E-01
    950       0.409599     25495.     7.34110E-01     8.04245E-07     9.54717E-01
    949       0.409623     25493.     7.33989E-01     8.04629E-07     9.54771E-01
    948       0.409646     25490.     7.33867E-01     8.05013E-07     9.54826E-01
    947       0.409669     25488.     7.33745E-01     8.05397E-07     9.54880E-01
    946       0.409693     25485.     7.33622E-01     8.05781E-07     9.54935E-01
    945       0.409716     25483.     7.33498E-01     8.06164E-07     9.54990E-01
