1.00
1.40
0.10
  1324
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
   1206       0.402808     26146.     7.54501E-01     7.06783E-07     9.41121E-01
   1205       0.402831     26143.     7.54559E-01     7.07249E-07     9.41175E-01
   1204       0.402854     26139.     7.54616E-01     7.07714E-07     9.41229E-01
   1203       0.402877     26136.     7.54673E-01     7.08179E-07     9.41282E-01
   1202       0.402900     26133.     7.54728E-01     7.08643E-07     9.41336E-01
   1201       0.402923     26130.     7.54783E-01     7.09107E-07     9.41390E-01
   1200       0.402946     26126.     7.54838E-01     7.09571E-07     9.41444E-01
   1199       0.402969     26123.     7.54891E-01     7.10034E-07     9.41498E-01
   1198       0.402992     26120.     7.54944E-01     7.10497E-07     9.41551E-01
   1197       0.403015     26117.     7.54996E-01     7.10959E-07     9.41605E-01
   1196       0.403038     26113.     7.55047E-01     7.11421E-07     9.41659E-01
   1195       0.403061     26110.     7.55098E-01     7.11883E-07     9.41713E-01
   1194       0.403084     26107.     7.55147E-01     7.12345E-07     9.41767E-01
   1193       0.403107     26104.     7.55196E-01     7.12806E-07     9.41821E-01
   1192       0.403130     26101.     7.55245E-01     7.13266E-07     9.41874E-01
   1191       0.403153     26097.     7.55292E-01     7.13727E-07     9.41928E-01
   1190       0.403176     26094.     7.55339E-01     7.14187E-07     9.41982E-01
   1189       0.403199     26091.     7.55385E-01     7.14646E-07     9.42036E-01
   1188       0.403222     26088.     7.55431E-01     7.15106E-07     9.42090E-01
   1187       0.403245     26085.     7.55475E-01     7.15565E-07     9.42143E-01
   1186       0.403269     26081.     7.55519E-01     7.16023E-07     9.42197E-01
   1185       0.403292     26078.     7.55562E-01     7.16481E-07     9.42251E-01
   1184       0.403315     26075.     7.55605E-01     7.16939E-07     9.42305E-01
   1183       0.403338     26072.     7.55647E-01     7.17397E-07     9.42359E-01
   1182       0.403361     26069.     7.55688E-01     7.17854E-07     9.42413E-01
   1181       0.403384     26066.     7.55728E-01     7.18311E-07     9.42467E-01
   1180       0.403407     26062.     7.55767E-01     7.18767E-07     9.42520E-01
   1179       0.403430     26059.     7.55806E-01     7.19223E-07     9.42574E-01
   1178       0.403453     26056.     7.55844E-01     7.19679E-07     9.42628E-01
   1177       0.403476     26053.     7.55881E-01     7.20134E-07     9.42682E-01
   1176       0.403499     26050.     7.55918E-01     7.20590E-07     9.42736E-01
   1175       0.403522     26047.     7.55954E-01     7.21044E-07     9.42790E-01
   1174       0.403545     26043.     7.55989E-01     7.21499E-07     9.42844E-01
   1173       0.403568     26040.     7.56023E-01     7.21953E-07     9.42897E-01
   1172       0.403591     26037.     7.56057E-01     7.22406E-07     9.42951E-01
   1171       0.403614     26034.     7.56090E-01     7.22860E-07     9.43005E-01
   1170       0.403637     26031.     7.56122E-01     7.23313E-07     9.43059E-01
   1169       0.403660     26028.     7.56154E-01     7.23765E-07     9.43113E-01
   1168       0.403684     26025.     7.56185E-01     7.24218E-07     9.43167E-01
   1167       0.403707     26022.     7.56215E-01     7.24669E-07     9.43221E-01
   1166       0.403730     26018.     7.56244E-01     7.25121E-07     9.43275E-01
   1165       0.403753     26015.     7.56273E-01     7.25572E-07     9.43329E-01
   1164       0.403776     26012.     7.56300E-01     7.26023E-07     9.43383E-01
   1163       0.403799     26009.     7.56328E-01     7.26474E-07     9.43436E-01
   1162       0.403822     26006.     7.56354E-01     7.26924E-07     9.43490E-01
   1161       0.403845     26003.     7.56380E-01     7.27374E-07     9.43544E-01
   1160       0.403868     26000.     7.56405E-01     7.27824E-07     9.43598E-01
   1159       0.403891     25997.     7.56429E-01     7.28273E-07     9.43652E-01
   1158       0.403914     25994.     7.56453E-01     7.28722E-07     9.43706E-01
   1157       0.403937     25991.     7.56475E-01     7.29170E-07     9.43760E-01
   1156       0.403960     25988.     7.56497E-01     7.29618E-07     9.43814E-01
   1155       0.403984     25985.     7.56519E-01     7.30066E-07     9.43868E-01
   1154       0.404007     25981.     7.56539E-01     7.30514E-07     9.43922E-01
   1153       0.404030     25978.     7.56559E-01     7.30961E-07     9.43976E-01
   1152       0.404053     25975.     7.56579E-01     7.31408E-07     9.44030E-01
   1151       0.404076     25972.     7.56597E-01     7.31855E-07     9.44084E-01
   1150       0.404099     25969.     7.56615E-01     7.32301E-07     9.44138E-01
   1149       0.404122     25966.     7.56632E-01     7.32747E-07     9.44191E-01
   1148       0.404145     25963.     7.56648E-01     7.33192E-07     9.44245E-01
   1147       0.404168     25960.     7.56664E-01     7.33637E-07     9.44299E-01
   1146       0.404191     25957.     7.56679E-01     7.34082E-07     9.44353E-01
   1145       0.404214     25954.     7.56693E-01     7.34527E-07     9.44407E-01
   1144       0.404238     25951.     7.56706E-01     7.34971E-07     9.44461E-01
   1143       0.404261     25948.     7.56719E-01     7.35415E-07     9.44515E-01
   1142       0.404284     25945.     7.56731E-01     7.35859E-07     9.44569E-01
   1141       0.404307     25942.     7.56742E-01     7.36302E-07     9.44623E-01
   1140       0.404330     25939.     7.56753E-01     7.36745E-07     9.44677E-01
   1139       0.404353     25936.     7.56763E-01     7.37187E-07     9.44731E-01
   1138       0.404376     25933.     7.56772E-01     7.37630E-07     9.44785E-01
   1137       0.404399     25930.     7.56780E-01     7.38072E-07     9.44839E-01
   1136       0.404422     25927.     7.56788E-01     7.38513E-07     9.44893E-01
   1135       0.404445     25924.     7.56795E-01     7.38955E-07     9.44947E-01
   1134       0.404469     25921.     7.56801E-01     7.39395E-07     9.45001E-01
   1133       0.404492     25918.     7.56807E-01     7.39836E-07     9.45055E-01
   1132       0.404515     25915.     7.56812E-01     7.40276E-07     9.45109E-01
   1131       0.404538     25912.     7.56816E-01     7.40716E-07     9.45163E-01
   1130       0.404561     25909.     7.56819E-01     7.41156E-07     9.45217E-01
   1129       0.404584     25906.     7.56822E-01     7.41596E-07     9.45271E-01
   1128       0.404607     25903.     7.56824E-01     7.42035E-07     9.45325E-01
   1127       0.404630     25900.     7.56825E-01     7.42473E-07     9.45379E-01
   1126       0.404654     25897.     7.56826E-01     7.42912E-07     9.45433E-01
   1125       0.404677     25894.     7.56826E-01     7.43350E-07     9.45487E-01
   1124       0.404700     25891.     7.56825E-01     7.43788E-07     9.45541E-01
   1123       0.404723     25888.     7.56823E-01     7.44225E-07     9.45595E-01
   1122       0.404746     25885.     7.56821E-01     7.44662E-07     9.45649E-01
   1121       0.404769     25882.     7.56818E-01     7.45099E-07     9.45703E-01
   1120       0.404792     25880.     7.56814E-01     7.45535E-07     9.45757E-01
   1119       0.404815     25877.     7.56810E-01     7.45972E-07     9.45811E-01
   1118       0.404839     25874.     7.56805E-01     7.46408E-07     9.45866E-01
   1117       0.404862     25871.     7.56799E-01     7.46843E-07     9.45920E-01
   1116       0.404885     25868.     7.56792E-01     7.47278E-07     9.45974E-01
   1115       0.404908     25865.     7.56785E-01     7.47713E-07     9.46028E-01
   1114       0.404931     25862.     7.56777E-01     7.48148E-07     9.46082E-01
   1113       0.404954     25859.     7.56768E-01     7.48582E-07     9.46136E-01
   1112       0.404977     25856.     7.56759E-01     7.49016E-07     9.46190E-01
   1111       0.405001     25853.     7.56749E-01     7.49450E-07     9.46244E-01
   1110       0.405024     25850.     7.56738E-01     7.49883E-07     9.46298E-01
   1109       0.405047     25847.     7.56726E-01     7.50316E-07     9.46352E-01
   1108       0.405070     25844.     7.56714E-01     7.50749E-07     9.46406E-01
   1107       0.405093     25842.     7.56701E-01     7.51181E-07     9.46460E-01
   1106       0.405116     25839.     7.56687E-01     7.51613E-07     9.46514E-01
   1105       0.405139     25836.     7.56673E-01     7.52045E-07     9.46568E-01
   1104       0.405163     25833.     7.56658E-01     7.52477E-07     9.46623E-01
   1103       0.405186     25830.     7.56642E-01     7.52908E-07     9.46677E-01
   1102       0.405209     25827.     7.56625E-01     7.53339E-07     9.46731E-01
   1101       0.405232     25824.     7.56608E-01     7.53769E-07     9.46785E-01
   1100       0.405255     25821.     7.56590E-01     7.54200E-07     9.46839E-01
   1099       0.405278     25819.     7.56571E-01     7.54630E-07     9.46893E-01
   1098       0.405301     25816.     7.56552E-01     7.55059E-07     9.46947E-01
   1097       0.405325     25813.     7.56532E-01     7.55489E-07     9.47001E-01
   1096       0.405348     25810.     7.56511E-01     7.55918E-07     9.47055E-01
   1095       0.405371     25807.     7.56489E-01     7.56346E-07     9.47109E-01
   1094       0.405394     25804.     7.56467E-01     7.56775E-07     9.47164E-01
   1093       0.405417     25801.     7.56444E-01     7.57203E-07     9.47218E-01
   1092       0.405440     25798.     7.56421E-01     7.57631E-07     9.47272E-01
   1091       0.405464     25796.     7.56396E-01     7.58058E-07     9.47326E-01
   1090       0.405487     25793.     7.56371E-01     7.58486E-07     9.47380E-01
   1089       0.405510     25790.     7.56345E-01     7.58913E-07     9.47434E-01
   1088       0.405533     25787.     7.56319E-01     7.59339E-07     9.47488E-01
   1087       0.405556     25784.     7.56292E-01     7.59765E-07     9.47543E-01
   1086       0.405580     25781.     7.56264E-01     7.60191E-07     9.47597E-01
   1085       0.405603     25779.     7.56235E-01     7.60617E-07     9.47651E-01
   1084       0.405626     25776.     7.56206E-01     7.61043E-07     9.47705E-01
   1083       0.405649     25773.     7.56176E-01     7.61468E-07     9.47759E-01
   1082       0.405672     25770.     7.56145E-01     7.61892E-07     9.47813E-01
   1081       0.405695     25767.     7.56113E-01     7.62317E-07     9.47867E-01
   1080       0.405719     25765.     7.56081E-01     7.62741E-07     9.47922E-01
   1079       0.405742     25762.     7.56048E-01     7.63165E-07     9.47976E-01
   1078       0.405765     25759.     7.56015E-01     7.63589E-07     9.48030E-01
   1077       0.405788     25756.     7.55980E-01     7.64012E-07     9.48084E-01
   1076       0.405811     25753.     7.55945E-01     7.64435E-07     9.48138E-01
   1075       0.405835     25751.     7.55910E-01     7.64858E-07     9.48193E-01
   1074       0.405858     25748.     7.55873E-01     7.65280E-07     9.48247E-01
   1073       0.405881     25745.     7.55836E-01     7.65702E-07     9.48301E-01
   1072       0.405904     25742.     7.55798E-01     7.66124E-07     9.48355E-01
   1071       0.405927     25739.     7.55760E-01     7.66546E-07     9.48409E-01
   1070       0.405950     25737.     7.55720E-01     7.66967E-07     9.48463E-01
   1069       0.405974     25734.     7.55680E-01     7.67388E-07     9.48518E-01
   1068       0.405997     25731.     7.55639E-01     7.67809E-07     9.48572E-01
   1067       0.406020     25728.     7.55598E-01     7.68229E-07     9.48626E-01
   1066       0.406043     25725.     7.55556E-01     7.68649E-07     9.48680E-01
   1065       0.406066     25723.     7.55513E-01     7.69069E-07     9.48734E-01
   1064       0.406090     25720.     7.55470E-01     7.69488E-07     9.48789E-01
   1063       0.406113     25717.     7.55425E-01     7.69907E-07     9.48843E-01
   1062       0.406136     25714.     7.55380E-01     7.70326E-07     9.48897E-01
   1061       0.406159     25712.     7.55335E-01     7.70745E-07     9.48951E-01
   1060       0.406183     25709.     7.55288E-01     7.71163E-07     9.49006E-01
   1059       0.406206     25706.     7.55241E-01     7.71581E-07     9.49060E-01
   1058       0.406229     25703.     7.55193E-01     7.71999E-07     9.49114E-01
   1057       0.406252     25701.     7.55145E-01     7.72416E-07     9.49168E-01
   1056       0.406275     25698.     7.55095E-01     7.72833E-07     9.49223E-01
   1055       0.406299     25695.     7.55045E-01     7.73250E-07     9.49277E-01
   1054       0.406322     25692.     7.54995E-01     7.73667E-07     9.49331E-01
   1053       0.406345     25690.     7.54943E-01     7.74083E-07     9.49385E-01
   1052       0.406368     25687.     7.54891E-01     7.74499E-07     9.49440E-01
   1051       0.406391     25684.     7.54838E-01     7.74915E-07     9.49494E-01
   1050       0.406415     25682.     7.54785E-01     7.75330E-07     9.49548E-01
   1049       0.406438     25679.     7.54731E-01     7.75745E-07     9.49602E-01
   1048       0.406461     25676.     7.54676E-01     7.76160E-07     9.49657E-01
   1047       0.406484     25673.     7.54620E-01     7.76575E-07     9.49711E-01
   1046       0.406508     25671.     7.54564E-01     7.76989E-07     9.49765E-01
   1045       0.406531     25668.     7.54507E-01     7.77403E-07     9.49819E-01
   1044       0.406554     25665.     7.54449E-01     7.77816E-07     9.49874E-01
   1043       0.406577     25663.     7.54390E-01     7.78230E-07     9.49928E-01
   1042       0.406601     25660.     7.54331E-01     7.78643E-07     9.49982E-01
   1041       0.406624     25657.     7.54271E-01     7.79056E-07     9.50037E-01
   1040       0.406647     25654.     7.54210E-01     7.79468E-07     9.50091E-01
   1039       0.406670     25652.     7.54149E-01     7.79880E-07     9.50145E-01
   1038       0.406693     25649.     7.54087E-01     7.80292E-07     9.50199E-01
   1037       0.406717     25646.     7.54024E-01     7.80704E-07     9.50254E-01
   1036       0.406740     25644.     7.53961E-01     7.81115E-07     9.50308E-01
   1035       0.406763     25641.     7.53896E-01     7.81527E-07     9.50362E-01
   1034       0.406786     25638.     7.53832E-01     7.81937E-07     9.50417E-01
   1033       0.406810     25636.     7.53766E-01     7.82348E-07     9.50471E-01
   1032       0.406833     25633.     7.53699E-01     7.82758E-07     9.50525E-01
   1031       0.406856     25630.     7.53632E-01     7.83168E-07     9.50580E-01
   1030       0.406879     25628.     7.53565E-01     7.83578E-07     9.50634E-01
   1029       0.406903     25625.     7.53496E-01     7.83987E-07     9.50688E-01
   1028       0.406926     25622.     7.53427E-01     7.84396E-07     9.50743E-01
   1027       0.406949     25620.     7.53357E-01     7.84805E-07     9.50797E-01
   1026       0.406972     25617.     7.53286E-01     7.85214E-07     9.50851E-01
   1025       0.406996     25614.     7.53215E-01     7.85622E-07     9.50906E-01
   1024       0.407019     25612.     7.53143E-01     7.86030E-07     9.50960E-01
   1023       0.407042     25609.     7.53070E-01     7.86438E-07     9.51014E-01
   1022       0.407065     25606.     7.52996E-01     7.86845E-07     9.51069E-01
   1021       0.407089     25604.     7.52922E-01     7.87252E-07     9.51123E-01
   1020       0.407112     25601.     7.52847E-01     7.87659E-07     9.51177E-01
   1019       0.407135     25598.     7.52772E-01     7.88066E-07     9.51232E-01
   1018       0.407159     25596.     7.52695E-01     7.88472E-07     9.51286E-01
   1017       0.407182     25593.     7.52618E-01     7.88878E-07     9.51340E-01
   1016       0.407205     25591.     7.52540E-01     7.89284E-07     9.51395E-01
   1015       0.407228     25588.     7.52462E-01     7.89689E-07     9.51449E-01
   1014       0.407252     25585.     7.52382E-01     7.90094E-07     9.51503E-01
   1013       0.407275     25583.     7.52302E-01     7.90499E-07     9.51558E-01
   1012       0.407298     25580.     7.52222E-01     7.90904E-07     9.51612E-01
   1011       0.407321     25577.     7.52140E-01     7.91308E-07     9.51667E-01
   1010       0.407345     25575.     7.52058E-01     7.91712E-07     9.51721E-01
   1009       0.407368     25572.     7.51975E-01     7.92116E-07     9.51775E-01
   1008       0.407391     25570.     7.51892E-01     7.92520E-07     9.51830E-01
   1007       0.407415     25567.     7.51807E-01     7.92923E-07     9.51884E-01
   1006       0.407438     25564.     7.51722E-01     7.93326E-07     9.51938E-01
   1005       0.407461     25562.     7.51637E-01     7.93729E-07     9.51993E-01
   1004       0.407484     25559.     7.51550E-01     7.94131E-07     9.52047E-01
   1003       0.407508     25557.     7.51463E-01     7.94533E-07     9.52102E-01
   1002       0.407531     25554.     7.51375E-01     7.94935E-07     9.52156E-01
   1001       0.407554     25551.     7.51286E-01     7.95336E-07     9.52211E-01
   1000       0.407578     25549.     7.51197E-01     7.95738E-07     9.52265E-01
    999       0.407601     25546.     7.51107E-01     7.96139E-07     9.52319E-01
    998       0.407624     25544.     7.51016E-01     7.96540E-07     9.52374E-01
    997       0.407647     25541.     7.50925E-01     7.96940E-07     9.52428E-01
    996       0.407671     25538.     7.50832E-01     7.97340E-07     9.52483E-01
    995       0.407694     25536.     7.50739E-01     7.97740E-07     9.52537E-01
    994       0.407717     25533.     7.50646E-01     7.98140E-07     9.52591E-01
    993       0.407741     25531.     7.50551E-01     7.98539E-07     9.52646E-01
    992       0.407764     25528.     7.50456E-01     7.98938E-07     9.52700E-01
    991       0.407787     25526.     7.50360E-01     7.99337E-07     9.52755E-01
    990       0.407811     25523.     7.50264E-01     7.99736E-07     9.52809E-01
    989       0.407834     25521.     7.50167E-01     8.00134E-07     9.52864E-01
    988       0.407857     25518.     7.50068E-01     8.00532E-07     9.52918E-01
    987       0.407880     25515.     7.49970E-01     8.00930E-07     9.52973E-01
    986       0.407904     25513.     7.49870E-01     8.01327E-07     9.53027E-01
    985       0.407927     25510.     7.49770E-01     8.01724E-07     9.53082E-01
    984       0.407950     25508.     7.49669E-01     8.02121E-07     9.53136E-01
    983       0.407974     25505.     7.49567E-01     8.02518E-07     9.53190E-01
    982       0.407997     25503.     7.49465E-01     8.02914E-07     9.53245E-01
    981       0.408020     25500.     7.49362E-01     8.03310E-07     9.53299E-01
    980       0.408044     25498.     7.49258E-01     8.03706E-07     9.53354E-01
    979       0.408067     25495.     7.49153E-01     8.04102E-07     9.53408E-01
    978       0.408090     25492.     7.49048E-01     8.04497E-07     9.53463E-01
    977       0.408114     25490.     7.48942E-01     8.04892E-07     9.53517E-01
    976       0.408137     25487.     7.48835E-01     8.05287E-07     9.53572E-01
    975       0.408160     25485.     7.48728E-01     8.05681E-07     9.53626E-01
    974       0.408184     25482.     7.48620E-01     8.06076E-07     9.53681E-01
    973       0.408207     25480.     7.48511E-01     8.06469E-07     9.53735E-01
    972       0.408230     25477.     7.48401E-01     8.06863E-07     9.53790E-01
    971       0.408254     25475.     7.48291E-01     8.07257E-07     9.53844E-01
    970       0.408277     25472.     7.48179E-01     8.07650E-07     9.53899E-01
    969       0.408300     25470.     7.48068E-01     8.08043E-07     9.53953E-01
    968       0.408324     25467.     7.47955E-01     8.08435E-07     9.54008E-01
    967       0.408347     25465.     7.47842E-01     8.08827E-07     9.54062E-01
    966       0.408370     25462.     7.47727E-01     8.09219E-07     9.54117E-01
    965       0.408394     25460.     7.47613E-01     8.09611E-07     9.54171E-01
    964       0.408417     25457.     7.47497E-01     8.10003E-07     9.54226E-01
    963       0.408440     25455.     7.47381E-01     8.10394E-07     9.54280E-01
    962       0.408464     25452.     7.47264E-01     8.10785E-07     9.54335E-01
    961       0.408487     25450.     7.47146E-01     8.11176E-07     9.54389E-01
    960       0.408510     25447.     7.47028E-01     8.11566E-07     9.54444E-01
    959       0.408534     25445.     7.46908E-01     8.11956E-07     9.54499E-01
    958       0.408557     25442.     7.46788E-01     8.12346E-07     9.54553E-01
    957       0.408580     25440.     7.46668E-01     8.12736E-07     9.54608E-01
    956       0.408604     25437.     7.46546E-01     8.13125E-07     9.54662E-01
    955       0.408627     25435.     7.46424E-01     8.13514E-07     9.54717E-01
    954       0.408650     25432.     7.46301E-01     8.13903E-07     9.54771E-01
    953       0.408674     25430.     7.46178E-01     8.14292E-07     9.54826E-01
    952       0.408697     25427.     7.46053E-01     8.14680E-07     9.54880E-01
    951       0.408720     25425.     7.45928E-01     8.15068E-07     9.54935E-01
