1.00
1.40
0.10
  1288
               RESULTATS HYDRODYNAMIQUE ANALYTIQUE

   i         R/pc     u/km.s-1     rho/uma.cm-3      p/dyn.cm-2   R/Rc
   1075       0.422072     26943.     5.66802E-01     6.08725E-07     9.46242E-01
   1074       0.422096     26940.     5.66794E-01     6.09077E-07     9.46296E-01
   1073       0.422120     26937.     5.66786E-01     6.09429E-07     9.46350E-01
   1072       0.422144     26934.     5.66776E-01     6.09780E-07     9.46404E-01
   1071       0.422168     26931.     5.66767E-01     6.10131E-07     9.46458E-01
   1070       0.422192     26928.     5.66756E-01     6.10482E-07     9.46512E-01
   1069       0.422216     26925.     5.66745E-01     6.10833E-07     9.46567E-01
   1068       0.422241     26922.     5.66734E-01     6.11183E-07     9.46621E-01
   1067       0.422265     26919.     5.66722E-01     6.11533E-07     9.46675E-01
   1066       0.422289     26916.     5.66710E-01     6.11883E-07     9.46729E-01
   1065       0.422313     26913.     5.66697E-01     6.12233E-07     9.46783E-01
   1064       0.422337     26910.     5.66683E-01     6.12582E-07     9.46837E-01
   1063       0.422361     26907.     5.66669E-01     6.12932E-07     9.46891E-01
   1062       0.422385     26904.     5.66655E-01     6.13281E-07     9.46945E-01
   1061       0.422409     26901.     5.66640E-01     6.13629E-07     9.46999E-01
   1060       0.422434     26898.     5.66624E-01     6.13978E-07     9.47053E-01
   1059       0.422458     26895.     5.66608E-01     6.14326E-07     9.47108E-01
   1058       0.422482     26892.     5.66591E-01     6.14674E-07     9.47162E-01
   1057       0.422506     26889.     5.66574E-01     6.15021E-07     9.47216E-01
   1056       0.422530     26886.     5.66556E-01     6.15369E-07     9.47270E-01
   1055       0.422554     26883.     5.66538E-01     6.15716E-07     9.47324E-01
   1054       0.422578     26880.     5.66519E-01     6.16063E-07     9.47378E-01
   1053       0.422603     26877.     5.66500E-01     6.16410E-07     9.47432E-01
   1052       0.422627     26874.     5.66480E-01     6.16756E-07     9.47487E-01
   1051       0.422651     26871.     5.66459E-01     6.17102E-07     9.47541E-01
   1050       0.422675     26868.     5.66439E-01     6.17448E-07     9.47595E-01
   1049       0.422699     26865.     5.66417E-01     6.17794E-07     9.47649E-01
   1048       0.422723     26862.     5.66395E-01     6.18140E-07     9.47703E-01
   1047       0.422748     26859.     5.66373E-01     6.18485E-07     9.47757E-01
   1046       0.422772     26856.     5.66349E-01     6.18830E-07     9.47811E-01
   1045       0.422796     26854.     5.66326E-01     6.19175E-07     9.47866E-01
   1044       0.422820     26851.     5.66302E-01     6.19519E-07     9.47920E-01
   1043       0.422844     26848.     5.66277E-01     6.19863E-07     9.47974E-01
   1042       0.422868     26845.     5.66252E-01     6.20207E-07     9.48028E-01
   1041       0.422892     26842.     5.66226E-01     6.20551E-07     9.48082E-01
   1040       0.422917     26839.     5.66200E-01     6.20895E-07     9.48136E-01
   1039       0.422941     26836.     5.66173E-01     6.21238E-07     9.48191E-01
   1038       0.422965     26833.     5.66146E-01     6.21581E-07     9.48245E-01
   1037       0.422989     26830.     5.66118E-01     6.21924E-07     9.48299E-01
   1036       0.423013     26827.     5.66089E-01     6.22266E-07     9.48353E-01
   1035       0.423037     26824.     5.66061E-01     6.22609E-07     9.48407E-01
   1034       0.423062     26821.     5.66031E-01     6.22951E-07     9.48462E-01
   1033       0.423086     26819.     5.66001E-01     6.23293E-07     9.48516E-01
   1032       0.423110     26816.     5.65971E-01     6.23634E-07     9.48570E-01
   1031       0.423134     26813.     5.65940E-01     6.23976E-07     9.48624E-01
   1030       0.423158     26810.     5.65908E-01     6.24317E-07     9.48678E-01
   1029       0.423183     26807.     5.65876E-01     6.24658E-07     9.48733E-01
   1028       0.423207     26804.     5.65843E-01     6.24998E-07     9.48787E-01
   1027       0.423231     26801.     5.65810E-01     6.25339E-07     9.48841E-01
   1026       0.423255     26798.     5.65776E-01     6.25679E-07     9.48895E-01
   1025       0.423279     26795.     5.65742E-01     6.26019E-07     9.48949E-01
   1024       0.423303     26793.     5.65707E-01     6.26358E-07     9.49004E-01
   1023       0.423328     26790.     5.65672E-01     6.26698E-07     9.49058E-01
   1022       0.423352     26787.     5.65636E-01     6.27037E-07     9.49112E-01
   1021       0.423376     26784.     5.65600E-01     6.27376E-07     9.49166E-01
   1020       0.423400     26781.     5.65563E-01     6.27715E-07     9.49221E-01
   1019       0.423424     26778.     5.65525E-01     6.28053E-07     9.49275E-01
   1018       0.423449     26775.     5.65487E-01     6.28392E-07     9.49329E-01
   1017       0.423473     26773.     5.65449E-01     6.28730E-07     9.49383E-01
   1016       0.423497     26770.     5.65410E-01     6.29068E-07     9.49438E-01
   1015       0.423521     26767.     5.65370E-01     6.29405E-07     9.49492E-01
   1014       0.423545     26764.     5.65330E-01     6.29743E-07     9.49546E-01
   1013       0.423570     26761.     5.65289E-01     6.30080E-07     9.49600E-01
   1012       0.423594     26758.     5.65248E-01     6.30416E-07     9.49655E-01
   1011       0.423618     26756.     5.65207E-01     6.30753E-07     9.49709E-01
   1010       0.423642     26753.     5.65164E-01     6.31090E-07     9.49763E-01
   1009       0.423666     26750.     5.65121E-01     6.31426E-07     9.49817E-01
   1008       0.423691     26747.     5.65078E-01     6.31762E-07     9.49872E-01
   1007       0.423715     26744.     5.65034E-01     6.32097E-07     9.49926E-01
   1006       0.423739     26741.     5.64990E-01     6.32433E-07     9.49980E-01
   1005       0.423763     26739.     5.64945E-01     6.32768E-07     9.50035E-01
   1004       0.423788     26736.     5.64900E-01     6.33103E-07     9.50089E-01
   1003       0.423812     26733.     5.64854E-01     6.33438E-07     9.50143E-01
   1002       0.423836     26730.     5.64807E-01     6.33772E-07     9.50198E-01
   1001       0.423860     26727.     5.64760E-01     6.34107E-07     9.50252E-01
   1000       0.423884     26725.     5.64712E-01     6.34441E-07     9.50306E-01
    999       0.423909     26722.     5.64664E-01     6.34775E-07     9.50360E-01
    998       0.423933     26719.     5.64616E-01     6.35108E-07     9.50415E-01
    997       0.423957     26716.     5.64566E-01     6.35442E-07     9.50469E-01
    996       0.423981     26713.     5.64517E-01     6.35775E-07     9.50523E-01
    995       0.424006     26711.     5.64466E-01     6.36108E-07     9.50578E-01
    994       0.424030     26708.     5.64416E-01     6.36440E-07     9.50632E-01
    993       0.424054     26705.     5.64364E-01     6.36773E-07     9.50686E-01
    992       0.424078     26702.     5.64312E-01     6.37105E-07     9.50741E-01
    991       0.424102     26700.     5.64260E-01     6.37437E-07     9.50795E-01
    990       0.424127     26697.     5.64207E-01     6.37769E-07     9.50849E-01
    989       0.424151     26694.     5.64154E-01     6.38101E-07     9.50904E-01
    988       0.424175     26691.     5.64100E-01     6.38432E-07     9.50958E-01
    987       0.424199     26689.     5.64045E-01     6.38763E-07     9.51012E-01
    986       0.424224     26686.     5.63990E-01     6.39094E-07     9.51067E-01
    985       0.424248     26683.     5.63934E-01     6.39424E-07     9.51121E-01
    984       0.424272     26680.     5.63878E-01     6.39755E-07     9.51175E-01
    983       0.424296     26678.     5.63821E-01     6.40085E-07     9.51230E-01
    982       0.424321     26675.     5.63764E-01     6.40415E-07     9.51284E-01
    981       0.424345     26672.     5.63706E-01     6.40745E-07     9.51338E-01
    980       0.424369     26669.     5.63648E-01     6.41074E-07     9.51393E-01
    979       0.424393     26667.     5.63589E-01     6.41404E-07     9.51447E-01
    978       0.424418     26664.     5.63530E-01     6.41733E-07     9.51502E-01
    977       0.424442     26661.     5.63470E-01     6.42061E-07     9.51556E-01
    976       0.424466     26658.     5.63409E-01     6.42390E-07     9.51610E-01
    975       0.424490     26656.     5.63348E-01     6.42718E-07     9.51665E-01
    974       0.424515     26653.     5.63287E-01     6.43047E-07     9.51719E-01
    973       0.424539     26650.     5.63225E-01     6.43374E-07     9.51773E-01
    972       0.424563     26647.     5.63162E-01     6.43702E-07     9.51828E-01
    971       0.424587     26645.     5.63099E-01     6.44030E-07     9.51882E-01
    970       0.424612     26642.     5.63035E-01     6.44357E-07     9.51937E-01
    969       0.424636     26639.     5.62971E-01     6.44684E-07     9.51991E-01
    968       0.424660     26637.     5.62906E-01     6.45011E-07     9.52045E-01
    967       0.424684     26634.     5.62841E-01     6.45337E-07     9.52100E-01
    966       0.424709     26631.     5.62775E-01     6.45664E-07     9.52154E-01
    965       0.424733     26628.     5.62709E-01     6.45990E-07     9.52209E-01
    964       0.424757     26626.     5.62642E-01     6.46316E-07     9.52263E-01
    963       0.424782     26623.     5.62574E-01     6.46641E-07     9.52317E-01
    962       0.424806     26620.     5.62506E-01     6.46967E-07     9.52372E-01
    961       0.424830     26618.     5.62438E-01     6.47292E-07     9.52426E-01
    960       0.424854     26615.     5.62369E-01     6.47617E-07     9.52481E-01
    959       0.424879     26612.     5.62299E-01     6.47942E-07     9.52535E-01
    958       0.424903     26610.     5.62229E-01     6.48266E-07     9.52590E-01
    957       0.424927     26607.     5.62158E-01     6.48591E-07     9.52644E-01
    956       0.424952     26604.     5.62087E-01     6.48915E-07     9.52698E-01
    955       0.424976     26602.     5.62015E-01     6.49239E-07     9.52753E-01
    954       0.425000     26599.     5.61943E-01     6.49562E-07     9.52807E-01
    953       0.425024     26596.     5.61870E-01     6.49886E-07     9.52862E-01
    952       0.425049     26594.     5.61796E-01     6.50209E-07     9.52916E-01
    951       0.425073     26591.     5.61722E-01     6.50532E-07     9.52971E-01
    950       0.425097     26588.     5.61648E-01     6.50855E-07     9.53025E-01
    949       0.425122     26586.     5.61573E-01     6.51177E-07     9.53080E-01
    948       0.425146     26583.     5.61497E-01     6.51500E-07     9.53134E-01
    947       0.425170     26580.     5.61421E-01     6.51822E-07     9.53189E-01
    946       0.425194     26578.     5.61344E-01     6.52144E-07     9.53243E-01
    945       0.425219     26575.     5.61267E-01     6.52465E-07     9.53297E-01
    944       0.425243     26572.     5.61189E-01     6.52787E-07     9.53352E-01
    943       0.425267     26570.     5.61111E-01     6.53108E-07     9.53406E-01
    942       0.425292     26567.     5.61032E-01     6.53429E-07     9.53461E-01
    941       0.425316     26564.     5.60952E-01     6.53750E-07     9.53515E-01
    940       0.425340     26562.     5.60872E-01     6.54070E-07     9.53570E-01
    939       0.425365     26559.     5.60792E-01     6.54391E-07     9.53624E-01
    938       0.425389     26557.     5.60711E-01     6.54711E-07     9.53679E-01
    937       0.425413     26554.     5.60629E-01     6.55031E-07     9.53733E-01
    936       0.425437     26551.     5.60547E-01     6.55351E-07     9.53788E-01
    935       0.425462     26549.     5.60464E-01     6.55670E-07     9.53842E-01
    934       0.425486     26546.     5.60381E-01     6.55989E-07     9.53897E-01
    933       0.425510     26543.     5.60297E-01     6.56308E-07     9.53951E-01
    932       0.425535     26541.     5.60213E-01     6.56627E-07     9.54006E-01
    931       0.425559     26538.     5.60128E-01     6.56946E-07     9.54060E-01
    930       0.425583     26536.     5.60042E-01     6.57264E-07     9.54115E-01
    929       0.425608     26533.     5.59956E-01     6.57582E-07     9.54169E-01
    928       0.425632     26530.     5.59870E-01     6.57900E-07     9.54224E-01
    927       0.425656     26528.     5.59783E-01     6.58218E-07     9.54279E-01
    926       0.425681     26525.     5.59695E-01     6.58535E-07     9.54333E-01
    925       0.425705     26523.     5.59607E-01     6.58853E-07     9.54388E-01
    924       0.425729     26520.     5.59518E-01     6.59170E-07     9.54442E-01
    923       0.425754     26517.     5.59429E-01     6.59487E-07     9.54497E-01
    922       0.425778     26515.     5.59339E-01     6.59803E-07     9.54551E-01
    921       0.425802     26512.     5.59248E-01     6.60120E-07     9.54606E-01
    920       0.425827     26510.     5.59157E-01     6.60436E-07     9.54660E-01
    919       0.425851     26507.     5.59066E-01     6.60752E-07     9.54715E-01
    918       0.425875     26504.     5.58974E-01     6.61068E-07     9.54769E-01
    917       0.425900     26502.     5.58881E-01     6.61383E-07     9.54824E-01
    916       0.425924     26499.     5.58788E-01     6.61698E-07     9.54879E-01
    915       0.425948     26497.     5.58694E-01     6.62014E-07     9.54933E-01
    914       0.425973     26494.     5.58600E-01     6.62328E-07     9.54988E-01
