26 21  6 100.000   1.895 0.25100 1.000  0.030  0.0    0.0    0.060  0.276 2012
26 20  7 100.000   1.908 0.09700 1.000  0.030  0.0    0.0    0.060  0.276 2012
26 19  8 100.000   1.917 0.05100 1.000  0.030  0.0    0.0    0.060  0.276 2012
26 18  9 100.000   1.928 0.03360 1.000  0.030  0.0    0.0    0.060  0.276 2012
26 17 10 100.000   1.930 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
26 16 11 100.000   1.930 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
26 15 12 100.000   1.930 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
26 14 13 100.000   1.930 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
26 13 14 100.000   1.930 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
26 12 15 100.000   1.940 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
26 11 16 100.000   1.940 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
26 10 17 100.000   1.940 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
26  9 18 100.000   1.940 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
26  8 19 100.000   1.940 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
20 20  1   5.000   2.240 0.00250 1.000  0.270  0.030  0.0    0.0    0.276    0
20 20  1   5.000   2.240 0.00250 1.000  0.0    0.0    0.0    0.0    0.0    100
20 20  1   4.000   2.300 0.00510 1.000  0.270  0.030  0.0    0.0    0.276    0
20 20  1   4.000   2.300 0.00510 1.000  0.0    0.0    0.0    0.0    0.0    100
20 20  1   3.000   2.400 0.01240 1.000  0.250  0.030  0.0    0.0    0.276    0
20 20  1   3.000   2.400 0.01240 1.000  0.0    0.0    0.0    0.0    0.0    100
20 19  2   1.000   2.500 0.02700 1.000  0.050  0.0    0.0    0.041  0.276    0
20 19  2   1.000   2.500 0.02700 1.000  0.0    0.0    0.0    0.0    0.0    100
20 20  1   2.000   2.540 0.04600 1.000  0.200  0.080  0.0    0.0    0.276    0
20 20  1   2.000   2.540 0.04600 1.000  0.0    0.0    0.0    0.0    0.0    100
20 19  2   2.000   2.600 0.05700 1.000  0.050  0.0    0.0    0.041  0.276    0
20 19  2   2.000   2.600 0.05700 1.000  0.0    0.0    0.0    0.0    0.0    100
20 19  2   3.000   2.700 0.14400 1.000  0.050  0.0    0.0    0.041  0.276    0
20 19  2   3.000   2.700 0.14400 1.000  0.0    0.0    0.0    0.0    0.0    100
20 20  1   1.000   3.020 0.44000 1.000  0.060  0.0    0.124  0.0    0.276    0
20 19  2 104.000   3.020 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
20 19  2 103.000   3.020 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
20 19  2 102.000   3.040 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
18 18  1   2.000   3.150 0.04600 1.000  0.200  0.080  0.0    0.0    0.276    0
18 18  1   2.000   3.150 0.04600 1.000  0.0    0.0    0.0    0.0    0.0    100
20 19  2   4.000   3.177 0.78000 1.000  0.050  0.0    0.0    0.033  0.276    0
20 18  3 104.000   3.178 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
20 18  3 103.000   3.182 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
20 19  2   5.000   3.193 0.70000 1.000  0.0    0.0    0.133 -0.040  0.030 3003
20 18  3 102.000   3.203 0.91700 1.000  0.030  0.0    0.0    0.060  0.276 2012
20 17  4 104.000   3.203 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
20 17  4 103.000   3.203 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
20 19  2   6.000   3.213 0.70000 1.000  0.0    0.0    0.041 -0.027  0.001 1001
20 17  4 102.000   3.230 0.46100 1.000  0.030  0.0    0.0    0.060  0.276 2012
20 16  5 100.000   3.250 0.26300 1.000  0.030  0.0    0.0    0.060  0.276 2012
20 15  6 100.000   3.280 0.15400 1.000  0.030  0.0    0.0    0.060  0.276 2012
20 14  7 100.000   3.300 0.04130 1.000  0.030  0.0    0.0    0.060  0.276 2012
20 13  8 100.000   3.320 0.02250 1.000  0.030  0.0    0.0    0.060  0.276 2012
20 12  9 100.000   3.340 0.01560 1.000  0.030  0.0    0.0    0.060  0.276 2012
20 11 10 100.000   3.340 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
18 17  2   3.000   3.350 0.14400 1.000  0.049  0.0    0.0    0.041  0.276    0
18 17  2   3.000   3.350 0.14400 1.000  0.0    0.0    0.0    0.0    0.0    100
20 10 11 100.000   3.350 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
20  9 12 100.000   3.350 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
20  8 13 100.000   3.350 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
20  7 14 100.000   3.350 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
20  6 15 100.000   3.360 0.0     1.000  0.0    0.0    0.0    0.0    0.0   2002
16 16  1   5.000   3.650 0.00250 1.000  0.270  0.030  0.0    0.0    0.276    0
16 16  1   5.000   3.650 0.00250 1.000  0.0    0.0    0.0    0.0    0.0    100
16 16  1   4.000   3.700 0.00510 1.000  0.270  0.030  0.0    0.0    0.276    0
16 16  1   4.000   3.700 0.00510 1.000  0.0    0.0    0.0    0.0    0.0    100
